PublicationDate,countryName,reportingYear,featureType,unit,featureValue
2025/12/15,Belgium,2017,Coal,TJ,1002.8299999999999
2025/12/15,Portugal,2018,OtherSolidFuels,TJ,20761.371
2025/12/15,Bulgaria,2020,LiquidFuels,TJ,0
2025/12/15,Cyprus,2018,OtherGases,TJ,0
2025/12/15,Italy,2021,NOX,tonnes,33301.76133299999
2025/12/15,Sweden,2018,SO2,tonnes,2522.7787201929996
2025/12/15,Latvia,2018,NOX,tonnes,1166.527
2025/12/15,Italy,2018,Lignite,TJ,0
2025/12/15,Italy,2020,NaturalGas,TJ,915898.5759038044
2025/12/15,Ireland,2019,Coal,TJ,6360.03
2025/12/15,Greece,2024,Lignite,TJ,31565.3
2025/12/15,France,2020,NOX,tonnes,33299.150009000005
2025/12/15,Austria,2021,NOX,tonnes,5769.08483
2025/12/15,Netherlands,2022,OtherGases,TJ,242373.50338199997
2025/12/15,Poland,2018,Coal,TJ,938503.1200000001
2025/12/15,Croatia,2016,SO2,tonnes,5801.6218905999995
2025/12/15,Bulgaria,2021,OtherSolidFuels,TJ,9748
2025/12/15,Spain,2021,Coal,TJ,46747.092979500005
2025/12/15,Lithuania,2020,Lignite,TJ,0
2025/12/15,Slovenia,2024,Coal,TJ,2201.154
2025/12/15,Serbia,2019,OtherGases,TJ,5954
2025/12/15,Belgium,2022,NaturalGas,TJ,166185.400674
2025/12/15,Croatia,2017,Peat,TJ,0
2025/12/15,Serbia,2023,Biomass,TJ,0
2025/12/15,Austria,2024,Installed capacity,MW,21518.24
2025/12/15,Netherlands,2023,NOX,tonnes,16832.466
2025/12/15,Slovenia,2023,NOX,tonnes,2006.0747
2025/12/15,Denmark,2019,Biomass,TJ,52383.4898
2025/12/15,Greece,2022,NOX,tonnes,40469.778000000006
2025/12/15,Spain,2022,Coal,TJ,70324.06585999999
2025/12/15,Romania,2017,Lignite,TJ,171415.21
2025/12/15,France,2024,Biomass,TJ,83982.237214
2025/12/15,Croatia,2022,Biomass,TJ,0
2025/12/15,Denmark,2024,Lignite,TJ,0
2025/12/15,Finland,2018,NOX,tonnes,18638.15075
2025/12/15,Greece,2018,DUST,tonnes,3509.7299999999996
2025/12/15,Denmark,2016,LiquidFuels,TJ,5004.9
2025/12/15,Germany,2021,Lignite,TJ,529130.1950000001
2025/12/15,Spain,2021,LiquidFuels,TJ,88805.60207949798
2025/12/15,Germany,2018,Biomass,TJ,33182.402
2025/12/15,Hungary,2019,Coal,TJ,3481.22
2025/12/15,Slovakia,2020,OtherSolidFuels,TJ,0
2025/12/15,Croatia,2018,NOX,tonnes,4281.040000000001
2025/12/15,Poland,2018,DUST,tonnes,10965.132374
2025/12/15,Finland,2021,SO2,tonnes,4893.0677000000005
2025/12/15,Austria,2019,Peat,TJ,0
2025/12/15,Italy,2022,Peat,TJ,0
2025/12/15,Denmark,2019,Peat,TJ,0
2025/12/15,Slovenia,2017,Biomass,TJ,1348.62
2025/12/15,Estonia,2022,Coal,TJ,0
2025/12/15,Romania,2022,Peat,TJ,0
2025/12/15,Greece,2016,Biomass,TJ,0
2025/12/15,Serbia,2020,Installed capacity,MW,19325.75
2025/12/15,Romania,2022,DUST,tonnes,1014.1624149999999
2025/12/15,Poland,2024,NOX,tonnes,72209.21951
2025/12/15,Romania,2019,Coal,TJ,12285.247000000001
2025/12/15,Poland,2018,Peat,TJ,0
2025/12/15,Poland,2019,NaturalGas,TJ,115016.02270000002
2025/12/15,Spain,2017,Lignite,TJ,0
2025/12/15,Slovenia,2021,OtherGases,TJ,0
2025/12/15,Malta,2019,OtherSolidFuels,TJ,0
2025/12/15,Germany,2016,NOX,tonnes,163134.28
2025/12/15,United Kingdom,2017,SO2,tonnes,29541.089620295996
2025/12/15,Italy,2020,SO2,tonnes,10637.165908
2025/12/15,Germany,2023,LiquidFuels,TJ,81559.97789999998
2025/12/15,Portugal,2020,Peat,TJ,0
2025/12/15,Austria,2023,OtherGases,TJ,43495.10619099999
2025/12/15,Czechia,2021,LiquidFuels,TJ,3367.3923259999997
2025/12/15,Sweden,2020,Installed capacity,MW,38811.9
2025/12/15,Czechia,2019,NOX,tonnes,39205.26663
2025/12/15,Bulgaria,2021,SO2,tonnes,32220
2025/12/15,Cyprus,2023,DUST,tonnes,273.32300000000004
2025/12/15,Netherlands,2017,OtherGases,TJ,190037.87
2025/12/15,Netherlands,2022,OtherSolidFuels,TJ,3993.619836
2025/12/15,Netherlands,2021,NaturalGas,TJ,401813.139618
2025/12/15,Romania,2020,Lignite,TJ,97580.63500000001
2025/12/15,Cyprus,2021,Biomass,TJ,0
2025/12/15,Lithuania,2022,Coal,TJ,0
2025/12/15,Luxembourg,2020,Peat,TJ,0
2025/12/15,Latvia,2020,Peat,TJ,0
2025/12/15,Ireland,2021,Biomass,TJ,4050.4
2025/12/15,Cyprus,2016,LiquidFuels,TJ,42281.7
2025/12/15,Luxembourg,2021,Lignite,TJ,0
2025/12/15,Malta,2016,OtherSolidFuels,TJ,0
2025/12/15,Slovenia,2022,Biomass,TJ,1393.415
2025/12/15,Croatia,2023,OtherSolidFuels,TJ,599
2025/12/15,Latvia,2017,Lignite,TJ,0
2025/12/15,Estonia,2024,OtherGases,TJ,10810
2025/12/15,Malta,2018,SO2,tonnes,10.996999999999998
2025/12/15,Luxembourg,2018,OtherGases,TJ,0
2025/12/15,Luxembourg,2022,Coal,TJ,0
2025/12/15,Luxembourg,2024,Peat,TJ,0
2025/12/15,Denmark,2023,SO2,tonnes,1277.208022
2025/12/15,Italy,2018,Peat,TJ,0
2025/12/15,Czechia,2016,LiquidFuels,TJ,1943.14
2025/12/15,Poland,2016,Coal,TJ,943923.88
2025/12/15,Romania,2022,NaturalGas,TJ,93406.30100000002
2025/12/15,Portugal,2022,Lignite,TJ,0
2025/12/15,Portugal,2021,LiquidFuels,TJ,15494.60706109
2025/12/15,Portugal,2018,NaturalGas,TJ,105268.61991649999
2025/12/15,Slovakia,2020,LiquidFuels,TJ,8636.6275827
2025/12/15,Denmark,2022,NaturalGas,TJ,5171.251549999999
2025/12/15,Estonia,2023,OtherSolidFuels,TJ,67040
2025/12/15,Croatia,2019,Peat,TJ,0
2025/12/15,United Kingdom,2017,Installed capacity,MW,132732.415
2025/12/15,Italy,2018,NOX,tonnes,38776.27039900001
2025/12/15,Hungary,2019,NOX,tonnes,4522.3060000000005
2025/12/15,Ireland,2020,NOX,tonnes,5382.188252000001
2025/12/15,Spain,2021,NaturalGas,TJ,414366.31959210004
2025/12/15,Bulgaria,2019,Biomass,TJ,12312
2025/12/15,Romania,2018,Peat,TJ,0
2025/12/15,Denmark,2017,Biomass,TJ,52085.62
2025/12/15,Serbia,2022,Peat,TJ,0
2025/12/15,Sweden,2016,SO2,tonnes,2351.87061106
2025/12/15,Croatia,2022,DUST,tonnes,102.4383
2025/12/15,Spain,2016,OtherGases,TJ,168340.9
2025/12/15,Sweden,2021,OtherGases,TJ,45380.19913400001
2025/12/15,United Kingdom,2018,Biomass,TJ,157550
2025/12/15,Serbia,2024,DUST,tonnes,5216.1469099999995
2025/12/15,Austria,2021,Lignite,TJ,0
2025/12/15,Hungary,2020,Peat,TJ,0
2025/12/15,Slovenia,2020,Peat,TJ,0
2025/12/15,Slovenia,2021,Coal,TJ,5384.3240000000005
2025/12/15,Germany,2016,SO2,tonnes,85758.7
2025/12/15,Croatia,2019,NOX,tonnes,3777.0099999999998
2025/12/15,Italy,2023,SO2,tonnes,9047.568414999998
2025/12/15,Bulgaria,2017,DUST,tonnes,559
2025/12/15,Hungary,2018,Peat,TJ,0
2025/12/15,Austria,2024,OtherGases,TJ,46255.590712
2025/12/15,Croatia,2024,OtherSolidFuels,TJ,594
2025/12/15,Sweden,2022,Coal,TJ,196.08
2025/12/15,Czechia,2020,OtherGases,TJ,23938.407645999996
2025/12/15,Lithuania,2020,Peat,TJ,0
2025/12/15,Poland,2023,SO2,tonnes,72735.61274253999
2025/12/15,Slovakia,2020,NOX,tonnes,5078.99196
2025/12/15,Czechia,2016,NOX,tonnes,50537.32099999999
2025/12/15,Spain,2023,Lignite,TJ,0
2025/12/15,Slovenia,2020,OtherSolidFuels,TJ,0
2025/12/15,Germany,2019,Coal,TJ,499707.46400000004
2025/12/15,Poland,2017,Biomass,TJ,54864.079999999994
2025/12/15,Hungary,2022,LiquidFuels,TJ,934.692
2025/12/15,Portugal,2018,Lignite,TJ,0
2025/12/15,Ireland,2021,Lignite,TJ,0
2025/12/15,Slovenia,2021,Lignite,TJ,32429.259
2025/12/15,Portugal,2018,Installed capacity,MW,16822
2025/12/15,Hungary,2020,Installed capacity,MW,14819.722000000002
2025/12/15,Bulgaria,2018,Coal,TJ,25040
2025/12/15,Hungary,2020,Lignite,TJ,0
2025/12/15,Romania,2023,LiquidFuels,TJ,52.893100000000004
2025/12/15,Slovakia,2022,Biomass,TJ,3352.2115499200004
2025/12/15,Finland,2021,Installed capacity,MW,29425.899999999998
2025/12/15,Poland,2017,Installed capacity,MW,117508.94420000001
2025/12/15,Finland,2022,SO2,tonnes,5845.21107
2025/12/15,France,2021,DUST,tonnes,2194.569324
2025/12/15,France,2019,SO2,tonnes,27127.332356
2025/12/15,Portugal,2016,DUST,tonnes,972.1321999999999
2025/12/15,Netherlands,2021,Lignite,TJ,0
2025/12/15,Ireland,2021,Coal,TJ,27963
2025/12/15,Serbia,2019,Coal,TJ,2432
2025/12/15,Spain,2017,Peat,TJ,0
2025/12/15,Sweden,2019,Lignite,TJ,0
2025/12/15,Romania,2022,Biomass,TJ,5317.353
2025/12/15,Romania,2018,Lignite,TJ,162225.654
2025/12/15,Serbia,2023,OtherSolidFuels,TJ,216.58
2025/12/15,Bulgaria,2018,Biomass,TJ,16067
2025/12/15,Slovenia,2022,LiquidFuels,TJ,874.4599999999999
2025/12/15,Bulgaria,2022,Installed capacity,MW,21804
2025/12/15,Germany,2024,SO2,tonnes,32975.10529000001
2025/12/15,Finland,2018,SO2,tonnes,10722.79679
2025/12/15,Austria,2017,SO2,tonnes,2475.6820000000002
2025/12/15,Serbia,2023,NOX,tonnes,36049.798
2025/12/15,Belgium,2022,SO2,tonnes,1914.5797999999995
2025/12/15,Belgium,2021,Installed capacity,MW,19292.13299923706
2025/12/15,Portugal,2022,Installed capacity,MW,14940.4
2025/12/15,Greece,2019,LiquidFuels,TJ,41921.742999999995
2025/12/15,Netherlands,2024,OtherGases,TJ,217724.243761
2025/12/15,Croatia,2016,OtherSolidFuels,TJ,0
2025/12/15,Latvia,2018,Lignite,TJ,0
2025/12/15,Latvia,2021,OtherGases,TJ,0
2025/12/15,Belgium,2024,NOX,tonnes,6202.456
2025/12/15,Poland,2021,OtherSolidFuels,TJ,0
2025/12/15,Austria,2018,DUST,tonnes,381.83778699999993
2025/12/15,Germany,2017,OtherSolidFuels,TJ,843.31
2025/12/15,Hungary,2022,Peat,TJ,0
2025/12/15,France,2020,Peat,TJ,0
2025/12/15,Hungary,2021,Biomass,TJ,17870.39
2025/12/15,Hungary,2018,LiquidFuels,TJ,573.339
2025/12/15,Portugal,2022,Peat,TJ,0
2025/12/15,Bulgaria,2023,OtherGases,TJ,3214
2025/12/15,Romania,2018,Installed capacity,MW,32538.002
2025/12/15,Belgium,2018,SO2,tonnes,2027.75215
2025/12/15,Czechia,2017,OtherGases,TJ,30607.440000000002
2025/12/15,Sweden,2024,Peat,TJ,503.05
2025/12/15,Croatia,2024,LiquidFuels,TJ,670.27
2025/12/15,Slovenia,2018,LiquidFuels,TJ,141.921
2025/12/15,Sweden,2017,OtherSolidFuels,TJ,0
2025/12/15,Latvia,2018,Peat,TJ,105
2025/12/15,Cyprus,2021,Installed capacity,MW,4884.500000000001
2025/12/15,Portugal,2017,SO2,tonnes,12760.034500000002
2025/12/15,Finland,2016,OtherSolidFuels,TJ,26474.77
2025/12/15,Spain,2023,NaturalGas,TJ,540704.0635991001
2025/12/15,Bulgaria,2022,Biomass,TJ,16972
2025/12/15,Finland,2023,Biomass,TJ,56849.2
2025/12/15,Croatia,2023,OtherGases,TJ,3697.0267
2025/12/15,Hungary,2023,NOX,tonnes,2347.9629999999997
2025/12/15,Portugal,2023,LiquidFuels,TJ,15093.8539625
2025/12/15,Netherlands,2018,Installed capacity,MW,62464.520000000004
2025/12/15,Netherlands,2016,NOX,tonnes,24577.98171281
2025/12/15,Austria,2016,SO2,tonnes,2642.73
2025/12/15,United Kingdom,2016,Biomass,TJ,131899.69999999998
2025/12/15,Ireland,2021,NaturalGas,TJ,106622.29
2025/12/15,Germany,2017,NaturalGas,TJ,744417.0800000002
2025/12/15,Austria,2019,NaturalGas,TJ,101922.19208
2025/12/15,Sweden,2020,Coal,TJ,135.88
2025/12/15,Portugal,2023,Peat,TJ,0
2025/12/15,Sweden,2024,OtherSolidFuels,TJ,0
2025/12/15,Croatia,2019,LiquidFuels,TJ,2305.94447
2025/12/15,Belgium,2023,Biomass,TJ,8637.785
2025/12/15,Ireland,2017,OtherGases,TJ,1.33
2025/12/15,Hungary,2023,LiquidFuels,TJ,685.5959999999999
2025/12/15,Hungary,2018,NOX,tonnes,4024.4700000000007
2025/12/15,Cyprus,2016,Peat,TJ,0
2025/12/15,Ireland,2023,Biomass,TJ,3140.38
2025/12/15,Slovenia,2023,Coal,TJ,3197.0860000000002
2025/12/15,Bulgaria,2020,Biomass,TJ,10576
2025/12/15,Slovakia,2017,DUST,tonnes,275.80980226349993
2025/12/15,Czechia,2022,DUST,tonnes,1577.942931
2025/12/15,Ireland,2023,NaturalGas,TJ,109393.28000000001
2025/12/15,Hungary,2021,NOX,tonnes,4217.147466
2025/12/15,Germany,2016,OtherSolidFuels,TJ,15083.429999999998
2025/12/15,Austria,2019,Lignite,TJ,0
2025/12/15,Slovenia,2020,LiquidFuels,TJ,69.978
2025/12/15,Portugal,2020,NaturalGas,TJ,118028.96976498417
2025/12/15,Ireland,2023,Installed capacity,MW,15068.84
2025/12/15,Hungary,2017,Installed capacity,MW,12162.36
2025/12/15,Belgium,2020,SO2,tonnes,1685.84999
2025/12/15,Poland,2023,NOX,tonnes,77391.25709000001
2025/12/15,Greece,2021,LiquidFuels,TJ,38122.72580000001
2025/12/15,Spain,2021,Lignite,TJ,0
2025/12/15,Netherlands,2021,Peat,TJ,0
2025/12/15,Lithuania,2019,LiquidFuels,TJ,2122.78
2025/12/15,Lithuania,2018,Coal,TJ,0
2025/12/15,Belgium,2023,Installed capacity,MW,19700.93299847412
2025/12/15,Serbia,2019,DUST,tonnes,9539.262
2025/12/15,Greece,2017,DUST,tonnes,4302.127
2025/12/15,Lithuania,2017,Installed capacity,MW,13405.6
2025/12/15,Romania,2023,Peat,TJ,0
2025/12/15,France,2021,Coal,TJ,62648.71058
2025/12/15,Spain,2024,OtherGases,TJ,176687.54699999996
2025/12/15,Ireland,2016,LiquidFuels,TJ,2651.3100000000004
2025/12/15,Slovenia,2021,NaturalGas,TJ,1367.727
2025/12/15,Slovakia,2018,NOX,tonnes,6822.12475
2025/12/15,Cyprus,2019,Peat,TJ,0
2025/12/15,Malta,2017,NOX,tonnes,479.69000000000005
2025/12/15,Malta,2017,Lignite,TJ,0
2025/12/15,Czechia,2016,Peat,TJ,1
2025/12/15,Latvia,2023,LiquidFuels,TJ,219.86999999999998
2025/12/15,Latvia,2021,NOX,tonnes,1041.133
2025/12/15,Slovakia,2021,Peat,TJ,0
2025/12/15,Lithuania,2021,DUST,tonnes,0
2025/12/15,Estonia,2022,Installed capacity,MW,9613.003999999999
2025/12/15,Slovenia,2017,Peat,TJ,0
2025/12/15,Estonia,2017,OtherSolidFuels,TJ,104417.34
2025/12/15,Croatia,2018,Biomass,TJ,0
2025/12/15,Malta,2022,OtherGases,TJ,0
2025/12/15,Cyprus,2019,Coal,TJ,0
2025/12/15,Lithuania,2020,LiquidFuels,TJ,2381.7600000000007
2025/12/15,Cyprus,2016,NOX,tonnes,4039.8700000000003
2025/12/15,Malta,2019,NOX,tonnes,378.66999999999996
2025/12/15,Luxembourg,2020,NOX,tonnes,10.4
2025/12/15,Luxembourg,2019,OtherSolidFuels,TJ,0
2025/12/15,Malta,2017,Peat,TJ,0
2025/12/15,Luxembourg,2020,OtherSolidFuels,TJ,0
2025/12/15,Luxembourg,2021,Coal,TJ,0
2025/12/15,Luxembourg,2018,OtherSolidFuels,TJ,0
2025/12/15,United Kingdom,2019,SO2,tonnes,12153.741021000002
2025/12/15,Netherlands,2019,SO2,tonnes,6090.117065
2025/12/15,Finland,2023,Lignite,TJ,0
2025/12/15,Finland,2019,Biomass,TJ,59167.79000000001
2025/12/15,Austria,2018,OtherGases,TJ,47522.827229
2025/12/15,Sweden,2020,OtherSolidFuels,TJ,0
2025/12/15,France,2020,Lignite,TJ,0
2025/12/15,Lithuania,2020,NOX,tonnes,3660.0139999999997
2025/12/15,Italy,2021,Installed capacity,MW,132252.102
2025/12/15,Ireland,2024,NaturalGas,TJ,93354.15
2025/12/15,Denmark,2023,Peat,TJ,0
2025/12/15,Ireland,2022,Coal,TJ,23629.54
2025/12/15,Cyprus,2017,Coal,TJ,0
2025/12/15,Slovenia,2021,LiquidFuels,TJ,470.39399999999995
2025/12/15,Bulgaria,2020,OtherGases,TJ,2883
2025/12/15,Croatia,2022,Lignite,TJ,0
2025/12/15,Poland,2022,DUST,tonnes,5503.0499310001
2025/12/15,Germany,2020,SO2,tonnes,40284.568
2025/12/15,Romania,2020,Coal,TJ,10353.409
2025/12/15,United Kingdom,2016,Lignite,TJ,0
2025/12/15,France,2016,OtherSolidFuels,TJ,4789
2025/12/15,Belgium,2018,Installed capacity,MW,20522.9
2025/12/15,Lithuania,2022,Lignite,TJ,0
2025/12/15,Netherlands,2020,NOX,tonnes,20522.157915
2025/12/15,Netherlands,2019,OtherSolidFuels,TJ,2328.8579
2025/12/15,Slovakia,2019,Peat,TJ,29.167765
2025/12/15,Czechia,2016,Coal,TJ,63818.62
2025/12/15,Czechia,2022,LiquidFuels,TJ,3367.3923259999997
2025/12/15,Denmark,2016,DUST,tonnes,334.644045
2025/12/15,Latvia,2018,Installed capacity,MW,4495.379999999999
2025/12/15,Lithuania,2018,DUST,tonnes,395.01109999999994
2025/12/15,Hungary,2023,OtherSolidFuels,TJ,557.383
2025/12/15,Denmark,2023,Biomass,TJ,57038.83899999999
2025/12/15,Austria,2023,NaturalGas,TJ,63732.990822
2025/12/15,Denmark,2016,Biomass,TJ,28295.4
2025/12/15,Cyprus,2017,LiquidFuels,TJ,42500.1
2025/12/15,Hungary,2019,Biomass,TJ,18831.164
2025/12/15,France,2021,NaturalGas,TJ,291193.56256999995
2025/12/15,France,2016,SO2,tonnes,43439.563719600046
2025/12/15,Denmark,2020,Installed capacity,MW,19865.17
2025/12/15,Italy,2022,SO2,tonnes,12957.750612999997
2025/12/15,Germany,2024,OtherSolidFuels,TJ,3134.1284
2025/12/15,Netherlands,2022,LiquidFuels,TJ,7132.988669999999
2025/12/15,Hungary,2020,Coal,TJ,425.086
2025/12/15,Germany,2022,Peat,TJ,0
2025/12/15,Estonia,2023,OtherGases,TJ,10850
2025/12/15,Estonia,2023,DUST,tonnes,501.057
2025/12/15,Finland,2016,Installed capacity,MW,34476
2025/12/15,Malta,2017,Installed capacity,MW,1699
2025/12/15,Bulgaria,2021,Peat,TJ,0
2025/12/15,Serbia,2023,Lignite,TJ,265781.64
2025/12/15,Slovakia,2016,Biomass,TJ,4461.960000000001
2025/12/15,Cyprus,2018,OtherSolidFuels,TJ,0
2025/12/15,Cyprus,2019,Lignite,TJ,0
2025/12/15,Lithuania,2018,Peat,TJ,0
2025/12/15,Bulgaria,2021,DUST,tonnes,273.09999999999997
2025/12/15,Romania,2016,NOX,tonnes,29207.420999999995
2025/12/15,Poland,2017,NaturalGas,TJ,83613.19
2025/12/15,Ireland,2024,Peat,TJ,0
2025/12/15,Slovakia,2022,OtherSolidFuels,TJ,0
2025/12/15,Belgium,2021,Coal,TJ,512.472944
2025/12/15,Poland,2017,SO2,tonnes,184608.338591777
2025/12/15,Greece,2017,NOX,tonnes,62543.420999999995
2025/12/15,Germany,2019,Installed capacity,MW,267699.54
2025/12/15,Estonia,2017,DUST,tonnes,3237.9999999999995
2025/12/15,Croatia,2017,Coal,TJ,13978.06
2025/12/15,Hungary,2017,LiquidFuels,TJ,797.64
2025/12/15,Italy,2019,LiquidFuels,TJ,49681.529041
2025/12/15,France,2022,Peat,TJ,0
2025/12/15,Italy,2023,LiquidFuels,TJ,30722.464223
2025/12/15,Ireland,2017,Coal,TJ,36326.020000000004
2025/12/15,Poland,2018,SO2,tonnes,159824.78689999998
2025/12/15,Czechia,2017,Biomass,TJ,14508.78
2025/12/15,Croatia,2023,DUST,tonnes,83.8877
2025/12/15,Spain,2023,Biomass,TJ,14121.732320000001
2025/12/15,France,2021,LiquidFuels,TJ,62489.559378
2025/12/15,Latvia,2021,Peat,TJ,0
2025/12/15,Portugal,2018,Coal,TJ,109284.45999999999
2025/12/15,Estonia,2019,Peat,TJ,721.5
2025/12/15,Germany,2023,OtherGases,TJ,330737.0576
2025/12/15,Sweden,2016,LiquidFuels,TJ,18490.279999999995
2025/12/15,Austria,2023,LiquidFuels,TJ,13416.922906000002
2025/12/15,Sweden,2018,OtherGases,TJ,46925.79968999999
2025/12/15,Hungary,2022,DUST,tonnes,52.34
2025/12/15,Serbia,2021,DUST,tonnes,7928.73906
2025/12/15,Slovakia,2019,DUST,tonnes,244.37168700000007
2025/12/15,Ireland,2020,NaturalGas,TJ,116365.95999999999
2025/12/15,Romania,2017,Coal,TJ,17221.829999999998
2025/12/15,Czechia,2016,Biomass,TJ,13547.06
2025/12/15,United Kingdom,2018,LiquidFuels,TJ,17636.163999999997
2025/12/15,Spain,2018,NaturalGas,TJ,319919.737875
2025/12/15,Serbia,2021,Coal,TJ,1320.1599999999999
2025/12/15,Poland,2019,Installed capacity,MW,121157.72670000001
2025/12/15,Denmark,2023,Installed capacity,MW,19037.670000000002
2025/12/15,Denmark,2021,OtherGases,TJ,14330.4855
2025/12/15,Portugal,2018,LiquidFuels,TJ,17683.953259
2025/12/15,Malta,2021,Lignite,TJ,0
2025/12/15,Latvia,2020,Coal,TJ,0
2025/12/15,Sweden,2023,SO2,tonnes,2059.8762899999992
2025/12/15,France,2018,DUST,tonnes,2499.6200000000003
2025/12/15,Portugal,2019,Installed capacity,MW,17173.9
2025/12/15,Slovenia,2016,OtherSolidFuels,TJ,0
2025/12/15,Ireland,2019,Lignite,TJ,0
2025/12/15,Lithuania,2016,Biomass,TJ,3201.4900000000002
2025/12/15,Bulgaria,2017,OtherGases,TJ,521
2025/12/15,Spain,2023,DUST,tonnes,611.1675099999999
2025/12/15,Italy,2019,NaturalGas,TJ,1263467.8980929998
2025/12/15,Sweden,2020,Lignite,TJ,0
2025/12/15,Ireland,2022,Biomass,TJ,4335
2025/12/15,Serbia,2024,NOX,tonnes,35114.987
2025/12/15,Austria,2017,Installed capacity,MW,21964.187
2025/12/15,Greece,2018,LiquidFuels,TJ,109711.73
2025/12/15,Poland,2022,Peat,TJ,0
2025/12/15,Hungary,2020,NaturalGas,TJ,71609.7306
2025/12/15,Finland,2018,LiquidFuels,TJ,4012.3545
2025/12/15,Belgium,2020,LiquidFuels,TJ,2460.94178
2025/12/15,Sweden,2022,Biomass,TJ,240831.13
2025/12/15,Spain,2022,Lignite,TJ,0
2025/12/15,Romania,2022,Installed capacity,MW,36217.301999999996
2025/12/15,Finland,2021,OtherSolidFuels,TJ,513.5
2025/12/15,Sweden,2023,NaturalGas,TJ,2627.02
2025/12/15,Cyprus,2020,Coal,TJ,0
2025/12/15,Ireland,2020,Coal,TJ,7868.5599999999995
2025/12/15,Slovenia,2024,Lignite,TJ,29450.97
2025/12/15,Serbia,2019,NaturalGas,TJ,18059.100000000002
2025/12/15,Croatia,2024,Coal,TJ,7160
2025/12/15,Serbia,2019,LiquidFuels,TJ,4172.291
2025/12/15,Denmark,2024,Coal,TJ,16174.565000000002
2025/12/15,Spain,2023,Peat,TJ,0
2025/12/15,Italy,2019,Coal,TJ,178447.168404
2025/12/15,Portugal,2024,NOX,tonnes,8959.211000000001
2025/12/15,Croatia,2018,Installed capacity,MW,7431.755999999999
2025/12/15,Hungary,2017,NaturalGas,TJ,64669.27
2025/12/15,Cyprus,2021,Coal,TJ,0
2025/12/15,Slovenia,2023,OtherSolidFuels,TJ,0.44
2025/12/15,Greece,2019,OtherSolidFuels,TJ,0
2025/12/15,Hungary,2017,OtherSolidFuels,TJ,566.92
2025/12/15,Sweden,2016,NaturalGas,TJ,11781.390000000001
2025/12/15,Czechia,2018,Peat,TJ,0
2025/12/15,Spain,2020,Biomass,TJ,13674.461
2025/12/15,Ireland,2020,LiquidFuels,TJ,4535.69
2025/12/15,Malta,2016,Coal,TJ,0
2025/12/15,Netherlands,2017,NOX,tonnes,22457.324870930002
2025/12/15,Netherlands,2018,SO2,tonnes,6583.181949999999
2025/12/15,Austria,2016,LiquidFuels,TJ,14558.74
2025/12/15,Austria,2024,Lignite,TJ,0
2025/12/15,Greece,2018,NaturalGas,TJ,133215.84
2025/12/15,Netherlands,2022,Coal,TJ,119394.927396
2025/12/15,Sweden,2018,DUST,tonnes,2316.8680759999993
2025/12/15,Portugal,2020,Installed capacity,MW,17173.9
2025/12/15,Hungary,2022,Biomass,TJ,18258.926
2025/12/15,Hungary,2020,LiquidFuels,TJ,367.15229999999997
2025/12/15,United Kingdom,2017,OtherSolidFuels,TJ,0
2025/12/15,Sweden,2017,Lignite,TJ,0
2025/12/15,Poland,2019,OtherGases,TJ,39684.927110000004
2025/12/15,Poland,2020,SO2,tonnes,107070.47094999997
2025/12/15,Romania,2024,Biomass,TJ,4213.883
2025/12/15,Croatia,2019,Lignite,TJ,0
2025/12/15,Bulgaria,2016,OtherSolidFuels,TJ,1
2025/12/15,Malta,2019,DUST,tonnes,8.2411
2025/12/15,Latvia,2017,Coal,TJ,0
2025/12/15,Estonia,2023,NOX,tonnes,3274.318
2025/12/15,Latvia,2021,Biomass,TJ,2166.797
2025/12/15,Cyprus,2019,Installed capacity,MW,4884.5
2025/12/15,Malta,2020,Installed capacity,MW,1367
2025/12/15,Estonia,2024,LiquidFuels,TJ,257.04
2025/12/15,Luxembourg,2019,DUST,tonnes,0.035
2025/12/15,Luxembourg,2020,Installed capacity,MW,54.4
2025/12/15,Luxembourg,2023,OtherGases,TJ,0
2025/12/15,Estonia,2018,Installed capacity,MW,9667.003999999999
2025/12/15,Estonia,2022,Biomass,TJ,15484.2
2025/12/15,Malta,2022,Biomass,TJ,0
2025/12/15,Luxembourg,2022,Lignite,TJ,0
2025/12/15,Luxembourg,2023,DUST,tonnes,0
2025/12/15,Italy,2023,Biomass,TJ,22437.012996
2025/12/15,Greece,2021,Coal,TJ,0
2025/12/15,Portugal,2016,Coal,TJ,113315.30000000002
2025/12/15,France,2022,SO2,tonnes,21837.286006000006
2025/12/15,Austria,2023,Peat,TJ,0
2025/12/15,Croatia,2019,OtherSolidFuels,TJ,577.22918
2025/12/15,Cyprus,2019,OtherSolidFuels,TJ,0
2025/12/15,Austria,2023,Biomass,TJ,9370.258757
2025/12/15,Slovakia,2021,Coal,TJ,12641.03947
2025/12/15,Sweden,2023,Installed capacity,MW,38262.6
2025/12/15,Poland,2016,LiquidFuels,TJ,39100.07
2025/12/15,Poland,2020,Peat,TJ,0
2025/12/15,Romania,2016,OtherSolidFuels,TJ,3316.4
2025/12/15,Ireland,2023,Lignite,TJ,0
2025/12/15,Portugal,2024,SO2,tonnes,2775.90869
2025/12/15,Finland,2020,NaturalGas,TJ,42792.25000000001
2025/12/15,Lithuania,2017,Coal,TJ,0
2025/12/15,Sweden,2016,Peat,TJ,3343.66
2025/12/15,Bulgaria,2019,OtherGases,TJ,2211
