y,target,n,G,G_eff_leverage,G_eff_score,top_cluster,top_cluster_score_share,mde_80,coef,se,t,p_naive_z,p_t_Gm1,ci_lo,ci_hi,sd_within_x,p_wild,n_wild_draws,p_webb,tag,sample,xs
g_ind,x_dig,153,11,7.984142811818947,3.8489666095670274,FI,0.4100939419489173,0.502692141635226,-0.031528014341217235,0.16375729854347676,-0.19252891090436927,0.8473279238727429,0.8511816544742821,-0.3964020135222531,0.3333459848398187,1.1565208266506537,0.8583984375,2048,0.8684868486848685,C EU15 only: dig + nondig + controls,NUTS2_lenient,x_dig+x_nondig+ln_gvapc04+ind_share04
g_ind,x_dig,47,6,1.9724638918983917,2.4070093993923622,PL,0.6166916723601467,0.616712186514272,-0.06793450974362834,0.1807383709957724,-0.3758720927346268,0.7070119885285919,0.7224317005844763,-0.5325372832278582,0.3966682637406015,0.708915411645244,0.71875,64,0.698969896989699,C ACC only: dig + nondig + controls,NUTS2_lenient,x_dig+x_nondig+ln_gvapc04+ind_share04
g_ind,x_dig_acc,200,17,3.3237631606300244,4.513717743014496,PL,0.349131133796258,0.5834756291342535,-0.043496276223750324,0.19701995106599401,-0.2207709218706524,0.8252708059265008,0.8280633791860375,-0.46115991454086336,0.37416736209336265,0.34365949616446545,0.8392839283928393,9999,0.8355835583558355,C interaction: dig x ACC (own-group slopes for dig & nondig),NUTS2_lenient,x_dig+x_dig_acc+x_nondig+x_nondig_acc+ln_gvapc04+ind_share04
g_ind,xd,200,17,9.983230821246499,4.227169911602872,FI,0.40163150852860885,0.35704991263427693,-0.03616127094037405,0.12056365819374536,-0.2999350839393329,0.7642266724933566,0.7680882866218786,-0.29174480883879483,0.21942226695804676,1.086431715862159,0.7821782178217822,9999,0.7799779977997799,D depreciation d10,NUTS2_lenient,xd+xn+ln_gvapc04+ind_share04
g_ind,xd,200,17,9.644140044272207,4.091451290987209,FI,0.40909261578306244,0.35040298737237296,-0.03521236650662771,0.11831921673903927,-0.29760479723501615,0.7660048127378762,0.7698342307140225,-0.28603790107142524,0.2156131680581698,1.0552402133985475,0.787078707870787,9999,0.7775777577757775,D depreciation d20,NUTS2_lenient,xd+xn+ln_gvapc04+ind_share04
g_ind,xd,200,17,10.330533780319747,4.162049445759128,FI,0.36751846335117816,0.3655293359928007,-0.01681608537975207,0.12342687216832561,-0.13624330815755287,0.8916289393814645,0.8933284501618948,-0.2784693657556899,0.24483719499618575,1.1497022206785557,0.9008900890089009,9999,0.9056905690569057,D depreciation cum,NUTS2_lenient,xd+xn+ln_gvapc04+ind_share04
g_ind,xd,200,17,10.012345217870696,5.146261866450833,FI,0.34902981034746855,0.308619929521059,-0.07320533693370312,0.10421049376552269,-0.702475674843435,0.4823825664902808,0.4924769721928839,-0.2941217149016982,0.14771104103429195,1.1431928161776137,0.5168516851685169,9999,0.5252525252525253,D normalised per emp,NUTS2_lenient,xd+xn+ln_gvapc04+ind_share04
g_ind,xd,200,17,7.704904203120627,3.6047528018630075,FI,0.4153761552079183,0.601504261441682,0.02714662309050406,0.20310760936333663,0.13365635672438944,0.8936743177109083,0.8953410035898073,-0.40342227431099376,0.4577155204920019,0.6777721007350804,0.9068906890689069,9999,0.9101910191019101,D normalised per gva,NUTS2_lenient,xd+xn+ln_gvapc04+ind_share04
g_ind,xd,200,17,9.285742334654053,3.967871354727729,FI,0.40326028982232576,0.4096171763010619,-0.02902163717935298,0.13831384208860717,-0.20982453195654144,0.833804625515095,0.8364531147218726,-0.3222338839786431,0.2641906096199372,0.9773899151150611,0.8464846484648465,9999,0.8521852185218521,D log1p instead of asinh,NUTS2_lenient,xd+xn+ln_gvapc04+ind_share04
g_ind,x_digb,200,17,10.554047171498409,5.148306046151312,FI,0.2623518510367582,0.4318271019691379,-0.1152644314347819,0.1458133814863304,-0.7904928221254345,0.4292400125119442,0.44080005508637043,-0.4243749915450241,0.19384612867546033,1.0624951721344653,0.47184718471847187,9999,0.4675467546754675,"D broad digital (+H01,G05,G08,G09) vs matching non-digital",NUTS2_lenient,x_digb+x_nondigb+ln_gvapc04+ind_share04
g_ind,x_dig,200,17,9.151383919260034,3.755329216730268,FI,0.4651567817690401,0.31802483687087574,-0.010498678288944638,0.10738621232739386,-0.09776560753383105,0.9221184177263877,0.9233326838091473,-0.2381472788650857,0.21714992228719643,1.0683259205404962,0.9297929792979298,9999,0.9265926592659266,"D comparison field = mech/chem (B,C,F sections) instead of non-digital",NUTS2_lenient,x_dig+x_mechchem+ln_gvapc04+ind_share04
g_ind,x_dig,200,17,9.089705289300468,6.774710739170093,IT,0.22101375379812452,0.308863838946287,0.11694375166270088,0.10429285371446223,1.1213016759794,0.26215947240271875,0.2787071504802121,-0.1041472215974947,0.33803472492289643,1.0683259205404962,0.3047304730473047,9999,0.30893089308930893,D + ln population control,NUTS2_lenient,x_dig+x_nondig+ln_pop04+ln_gvapc04+ind_share04
g_ind_smooth,x_dig,200,17,9.801571160406317,3.615756358633561,FI,0.467574622251091,0.33871352769093743,-0.00722772116956703,0.1143720822583043,-0.06319480267259225,0.9496113833757047,0.9503941440507884,-0.24968570443191554,0.2352302620927815,1.0683259205404962,0.9562956295629563,9999,0.9515951595159516,D outcome: 3-yr endpoint averages,NUTS2_lenient,x_dig+x_nondig+ln_gvapc04+ind_share04
g_man,x_dig,200,17,9.801571160406317,3.2180551819021854,FI,0.43579024980139974,0.4614360899855747,-0.0805408704268329,0.1558113335495,-0.5169127854312711,0.6052170420728451,0.6122884589209061,-0.41084614209714837,0.2497644012434826,1.0683259205404962,0.6484648464846484,9999,0.6516651665166516,D outcome: manufacturing (C) growth,NUTS2_lenient,x_dig+x_nondig+ln_gvapc04+ind_share04
g_tot,x_dig,200,17,9.801571160406317,5.516716358828875,DE,0.2888549379994641,0.17103545039090565,0.030611728216697182,0.05775287669952184,0.5300468126629375,0.5960794743140201,0.603358171201422,-0.09181890114389088,0.15304235757728524,1.0683259205404962,0.6045604560456046,9999,0.6094609460946094,D outcome: TOTAL-economy GVA growth (specificity check),NUTS2_lenient,x_dig+x_nondig+ln_gvapc04+ind_share04
g_ind_0512,x_dig,200,17,9.801571160406317,4.111389438157559,FI,0.40491044106081,0.5487785381233683,-0.25400342935431985,0.1853039190129671,-1.3707396514185182,0.1704561294715925,0.18938009372301146,-0.646830189236375,0.13882333052773532,1.0683259205404962,0.20572057205720573,9999,0.20622062206220623,D outcome: growth 2005-2012 only,NUTS2_lenient,x_dig+x_nondig+ln_gvapc04+ind_share04
g_ind_1219,x_dig,200,17,9.801571160406317,5.399221626610044,IT,0.32446844155571175,0.35637397045080654,0.17945184913242343,0.12033541542016392,1.4912638021470919,0.13589224852903703,0.15534405131061568,-0.07564783570077313,0.43455153396561996,1.0683259205404962,0.20652065206520653,9999,0.2084208420842084,D outcome: growth 2012-2019 only,NUTS2_lenient,x_dig+x_nondig+ln_gvapc04+ind_share04
g_ind_0004,x99_dig,174,18,7.8176704870850635,3.379404342256002,BG,0.513104436768628,0.5100360861204517,-0.24456272373111365,0.17281066412710264,-1.4152062025016998,0.1570080464945789,0.1750658985943565,-0.6091613549221957,0.12003590745996845,1.1050853405396588,0.16703340668133626,4999,0.16383276655331067,P0 FE: stock through 1999 (predetermined for 2000-04): dig,NUTS2,x99_dig+x99_nondig+ln_gvapc00+ind_share00
g_ind_0004,xP_dig,174,18,8.652318207913536,7.33749883638598,BG,0.22033349878996938,0.6738423134382924,-0.08840441944046258,0.2283115663206506,-0.3872095525651276,0.6986010787698638,0.7034057587656921,-0.5700997186632955,0.39329087978237026,1.098542515870416,0.7015403080616123,4999,0.7039407881576315,P1 FE: stock 2005-12 ONLY (future) : dig  [PLACEBO],NUTS2,xP_dig+xP_nondig+ln_gvapc00+ind_share00
g_ind_0004,x99_dig,174,18,7.895142766578429,6.193656032259792,BG,0.30268307383534737,0.5329129239057728,-0.29556266350883,0.18056180495496105,-1.6369057873704491,0.10165015650709974,0.1200267126852943,-0.6765147723645075,0.08538944534684761,1.1050853405396588,0.11342268453690738,4999,0.11622324464892979,P2 FE: both windows in one model: dig(1999 stock),NUTS2,x99_dig+xP_dig+x99_nondig+xP_nondig+ln_gvapc00+ind_share00
g_ind_0004,xP_dig,174,18,10.20000527335175,7.428946124930358,PL,0.22891345911349698,0.7158191165804082,0.0930841246207838,0.24253416630195573,0.3837979862387463,0.701128180728896,0.7058859772690771,-0.4186182375998984,0.6047864868414661,1.098542515870416,0.7025405081016203,4999,0.7071414282856572,P2 FE: both windows in one model: dig(2005-12 flow),NUTS2,x99_dig+xP_dig+x99_nondig+xP_nondig+ln_gvapc00+ind_share00
g_ind_0004,x04_dig,174,18,8.8342725946123,2.9520912745317736,IT,0.5130710347811666,0.667592855973752,-0.16336143795969288,0.2261941222333194,-0.7222178735094869,0.47016053608806496,0.47997825501187186,-0.6405893206618832,0.3138664447424975,1.1020915020217434,0.5505101020204041,4999,0.5601120224044809,P3 FE: stock through 2004 (baseline of main design) on 2000-04 growth [overlaps],NUTS2,x04_dig+x04_nondig+ln_gvapc00+ind_share00
g_tot_0004,x99_dig,174,18,7.8176704870850635,4.0673671408914425,BG,0.43945549010522966,0.23468784197479248,-0.14753270051641248,0.07951704386783809,-1.8553594718840447,0.06354491077706581,0.08096925003795463,-0.3152989983720324,0.020233597339207432,1.1050853405396588,0.07201440288057612,4999,0.07181436287257452,P4 FE: total-economy growth 2000-04 on stock through 1999,NUTS2,x99_dig+x99_nondig+ln_gvapc00+ind_share00
g_ind_0004,x99_dig,959,24,3.392250081753616,7.786152314141994,IT,0.20188134849931003,0.20870172326148662,-0.10134303545598336,0.07171245683348135,-1.4131859363193369,0.15760106055608225,0.1709923431937943,-0.24969155504641205,0.04700548413444533,1.417617665000557,0.14862972594518903,4999,0.14242848569713942,P0 FE: stock through 1999 (predetermined for 2000-04): dig,NUTS3,x99_dig+x99_nondig+ln_gvapc00+ind_share00
g_ind_0004,xP_dig,959,24,5.554889317266927,4.057998227309825,DE,0.418065774859346,0.331461343994474,-0.1265855967726324,0.11389415933758071,-1.1114318548805866,0.26638250712031386,0.27786612455881476,-0.3621936162685985,0.10902242272333368,1.384678661240864,0.27185437087417486,4999,0.27265453090618125,P1 FE: stock 2005-12 ONLY (future) : dig  [PLACEBO],NUTS3,xP_dig+xP_nondig+ln_gvapc00+ind_share00
g_ind_0004,x99_dig,959,24,3.445838374025019,6.878979696819014,SE,0.24685057360673776,0.21000550480848185,-0.1412711013299117,0.07216045207016678,-1.9577358134140246,0.05026102055943449,0.06250159955780155,-0.29054636967614117,0.008004167016317787,1.417617665000557,0.26685337067413484,4999,0.2478495699139828,P2 FE: both windows in one model: dig(1999 stock),NUTS3,x99_dig+xP_dig+x99_nondig+xP_nondig+ln_gvapc00+ind_share00
g_ind_0004,xP_dig,959,24,5.620750206943184,2.8739743914566387,DE,0.5530811559164176,0.4709441889841364,0.01214954274144293,0.16182216560420748,0.07507959553055836,0.9401513824037964,0.9408005979418905,-0.32260511167019246,0.3469041971530783,1.384678661240864,0.9551910382076415,4999,0.955991198239648,P2 FE: both windows in one model: dig(2005-12 flow),NUTS3,x99_dig+xP_dig+x99_nondig+xP_nondig+ln_gvapc00+ind_share00
g_ind_0004,x04_dig,959,24,4.74239597840066,6.163290924031484,SE,0.27896725098827774,0.2944113796431957,-0.14878496941064517,0.10116333983258731,-1.4707399899693476,0.1413614469524591,0.15491104363576613,-0.3580572822507354,0.060487343429445034,1.36635232198882,0.21264252850570114,4999,0.21304260852170434,P3 FE: stock through 2004 (baseline of main design) on 2000-04 growth [overlaps],NUTS3,x04_dig+x04_nondig+ln_gvapc00+ind_share00
g_tot_0004,x99_dig,959,24,3.392250081753616,2.4649255851258984,DE,0.5669080988858267,0.1360407078275293,0.026024700564301707,0.04674524596739763,0.5567347015876776,0.5777087038429005,0.5830859481874913,-0.07067520825706575,0.12272460938566915,1.417617665000557,0.7635527105421084,4999,0.742748549709942,P4 FE: total-economy growth 2000-04 on stock through 1999,NUTS3,x99_dig+x99_nondig+ln_gvapc00+ind_share00
g_ind_0004,x99_dig,189,16,7.522496526785353,7.496949245716137,BG,0.21630404509648818,0.5878927466509885,-0.22631134862656468,0.19774064900095636,-1.1444857178832772,0.2524222575857209,0.27035701004924784,-0.6477855650783482,0.19516286782521883,1.0804994599141595,0.24764952990598119,4999,0.24664932986597318,P0 FE: stock through 1999 (predetermined for 2000-04): dig,NUTS2_lenient,x99_dig+x99_nondig+ln_gvapc00+ind_share00
g_ind_0004,xP_dig,189,16,8.52853506961135,4.755584596246954,PL,0.35749286243626877,0.9018493665745744,-0.01548505479433311,0.3033415194581869,-0.05104825353941565,0.9592870698806488,0.9599606616657381,-0.6620421985928974,0.6310720890042311,1.0833636965493763,0.9637927585517103,4999,0.9591918383676735,P1 FE: stock 2005-12 ONLY (future) : dig  [PLACEBO],NUTS2_lenient,xP_dig+xP_nondig+ln_gvapc00+ind_share00
g_ind_0004,x99_dig,189,16,7.159311221345218,3.6336256137556244,PL,0.43594219013612634,0.6987355936665811,-0.3102111002019941,0.23502319183013173,-1.3199169740925232,0.186862739704718,0.2066526560354689,-0.8111511756243364,0.1907289752203481,1.0804994599141595,0.22224444888977796,4999,0.22104420884176834,P2 FE: both windows in one model: dig(1999 stock),NUTS2_lenient,x99_dig+xP_dig+x99_nondig+xP_nondig+ln_gvapc00+ind_share00
g_ind_0004,xP_dig,189,16,9.470197139239318,2.909949420948748,PL,0.5603659370438022,0.9462368544054701,0.17076021333226032,0.31827147173469306,0.5365237807886338,0.5915966050071995,0.5994642826644017,-0.5076193704612921,0.8491397971258128,1.0833636965493763,0.6805361072214443,4999,0.6721344268853771,P2 FE: both windows in one model: dig(2005-12 flow),NUTS2_lenient,x99_dig+xP_dig+x99_nondig+xP_nondig+ln_gvapc00+ind_share00
g_ind_0004,x04_dig,189,16,9.157816144836389,2.6798393035468187,IT,0.5947527592006261,0.6578736823024863,-0.254955760845588,0.22127908473137123,-1.1521909590104265,0.2492426120332336,0.26727564232735457,-0.7266009654381522,0.21668944374697624,1.0714162550902293,0.34886977395479096,4999,0.35807161432286455,P3 FE: stock through 2004 (baseline of main design) on 2000-04 growth [overlaps],NUTS2_lenient,x04_dig+x04_nondig+ln_gvapc00+ind_share00
g_tot_0004,x99_dig,189,16,7.522496526785353,4.611108714642757,BG,0.4121107097880166,0.19678098942766076,-0.12872698083802897,0.06618826441071307,-1.9448611016486108,0.05179169777459891,0.07078533748067506,-0.2698039269376336,0.012349965261575668,1.0804994599141595,0.06021204240848169,4999,0.0650130026005201,P4 FE: total-economy growth 2000-04 on stock through 1999,NUTS2_lenient,x99_dig+x99_nondig+ln_gvapc00+ind_share00
