FacilityInspireId,facilityName,countryName,Longitude,Latitude,NUTS_ID,CNTR_CODE,pollutant_def
BG.CAED/013000041.FACILITY,Maritsa East 1 power station,Bulgaria,25.908917,42.159083,BG34,BG,incl_biomass
IT.CAED/301751001.FACILITY,Raffineria di Venezia,Italy,12.2667,45.4594,ITH3,IT,incl_biomass
SE.CAED/10015075.Facility,Billerud Sweden AB Skärblacka Bruk,Sweden,15.90144,58.57869,SE12,SE,incl_biomass
NO.EEA/0805.0039.01.FACILITY,"Yara Norge, Yara Porsgrunn",Norway,9.621395,59.1204567,NO09,NO,incl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00845,Heizkraftwerk an der Friedensbrücke,Germany,9.92325928165318,49.79992751447541,DE26,DE,incl_biomass
FR.CAED/6033.FACILITY,ARCELORMITTAL GANDRANGE,France,6.06039,49.2196,FRF3,FR,incl_biomass
IT.EEA/2007000026.FACILITY,CEMENTERIA DI TRAVESIO,Italy,12.866667,46.183333,ITH4,IT,incl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362040-300-0215520,Basell Polyolefine GmbH Werk Wesseling,Germany,6.96312,50.84233,DEA2,DE,incl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00600,"Heidelberg Materials AG, Zementwerk Burglengenfeld",Germany,12.028282784446738,49.21282917234831,DE23,DE,incl_biomass
FR.CAED/7642.FACILITY,COMPAGNIE INDUSTRIELLE DES FILLERS ET CHAUX,France,4.88914,43.43069,FRL0,FR,incl_biomass
HR.CAED/000000210.FACILITY,Proizvodnja aluminatnog cementa,Croatia,13.82722,44.86378,HR03,HR,incl_biomass
BG.CAED/002000008.FACILITY,Lukoil Neftohim Burgas AD,Bulgaria,27.336508,42.54544,BG34,BG,incl_biomass
IT.CAED/120392002.FACILITY,SMURFIT KAPPA CARTIERA DI VERZUOLO SRL,Italy,7.4847,44.5942,ITC1,IT,incl_biomass
IT.CAED/741231004.FACILITY,STABILIMENTO DI TARANTO,Italy,17.1999,40.5167,ITF4,IT,incl_biomass
