country_code,year,verified_emissions_t,log_emissions,d_log_emissions,dii_high_share_manufacturing,dii_version,dii_high_share_d35,dii_high_share_c_or_d35,eibis_digital_multi,gdp_per_capita,d_log_gdp_per_capita,energy_import_dependency_pct,eu_accession_cohort,dii_version_break_vs_prior_year,dii_lag,dii_lead,energy_dep_2021_baseline,crisis_period,energy_shock_exposure,accession_2004plus
PL,2015,198700536.0,19.107309405052376,0.0079385471381421,0.1033,1.0,,0.1033,,11870.0,0.0439157953285711,29.829,2004,True,,0.0771,40.464,0.0,0.0,1.0
PL,2016,198051726.0,19.10403879696519,-0.0032706080871847,0.0771,1.0,,0.0771,,12240.0,0.0306950684626023,30.744,2004,False,0.1033,0.0856,40.464,0.0,0.0,1.0
PL,2017,202166696.0,19.124603142775065,0.0205643458098734,0.0856,1.0,,0.0856,,12870.0,0.0501897445238554,38.255,2004,False,0.0771,0.0793,40.464,0.0,0.0,1.0
PL,2018,199974539.0,19.11370061140834,-0.0109025313667245,0.0793,1.0,,0.0793,,13680.0,0.0610358905863694,43.52,2004,False,0.0856,0.0939,40.464,0.0,0.0,1.0
PL,2019,183690533.0,19.02876301374578,-0.0849375976625594,0.0939,1.0,,0.0939,,14310.0,0.045023681373955,45.251,2004,False,0.0793,0.0967,40.464,0.0,0.0,1.0
PL,2020,171729419.0,18.96143065073648,-0.067332363009303,0.0967,2.0,,0.0967,,14310.0,0.0,42.775,2004,True,0.0939,0.1116,40.464,0.0,0.0,1.0
PL,2021,192032908.0,19.073177311138803,0.1117466604023249,0.1116,3.0,0.1284,0.12,,15380.0,0.0721093705091391,40.464,2004,True,0.0967,0.247,40.464,0.0,0.0,1.0
PL,2022,184145848.0,19.031238653764348,-0.0419386573744553,0.247,4.0,0.5051,0.37605,,15840.0,0.0294704223087816,46.115,2004,True,0.1116,0.1655,40.464,1.0,40.464,1.0
PL,2023,153018903.0,18.846072020744767,-0.1851666330195804,0.1655,3.0,0.2779999999999999,0.22175,0.32,15950.0,0.0069204428445726,47.996,2004,True,0.247,0.2677,40.464,1.0,40.464,1.0
PL,2024,148707821.0,18.8174940058778,-0.0285780148669658,0.2677,4.0,0.6051000000000001,0.4364,0.41,16510.0,0.0345074287011843,45.669,2004,True,0.1655,0.2627,40.464,0.0,0.0,1.0
PL,2025,113915915.0,18.550971146487814,-0.2665228593899833,0.2627,3.0,0.4887999999999999,0.37575,0.42,17170.0,0.0391974169773465,,2004,True,0.2677,,40.464,0.0,0.0,1.0
PT,2005,36425933.0,17.410791523993414,,,,,,,19000.0,0.0058062976530219,88.561,EU-15,True,,,66.925,0.0,0.0,0.0
PT,2006,33061969.0,17.313894206962328,-0.096897317031086,,,,,,19280.0,0.0146293100159589,83.967,EU-15,True,,,66.925,0.0,0.0,0.0
PT,2007,31197278.0,17.255841405384025,-0.0580528015783023,,,,,,19720.0,0.0225650599920896,81.519,EU-15,True,,,66.925,0.0,0.0,0.0
PT,2008,29911640.0,17.213758260263106,-0.0420831451209195,,,,,,19760.0,0.0020263431452338,83.623,EU-15,True,,,66.925,0.0,0.0,0.0
PT,2009,28261960.0,17.157027288795824,-0.0567309714672816,,,,,,19120.0,-0.0329247846964673,81.434,EU-15,True,,,66.925,0.0,0.0,0.0
PT,2010,24167190.0,17.000506486094736,-0.1565208027010882,,,,,,19440.0,0.0165978914090381,75.22,EU-15,True,,,66.925,0.0,0.0,0.0
PT,2011,25010518.0,17.03480701435463,0.0343005282598944,,,,,,19110.0,-0.0171210407801112,77.792,EU-15,True,,,66.925,0.0,0.0,0.0
PT,2012,25254395.0,17.044510757945,0.0097037435903715,,,,,,18410.0,-0.037317763007195,79.461,EU-15,True,,,66.925,0.0,0.0,0.0
PT,2013,24660693.0,17.020721157495394,-0.0237896004496072,,,,,,18330.0,-0.0043549333933725,73.347,EU-15,True,,,66.925,0.0,0.0,0.0
PT,2014,24196794.0,17.00173070301191,-0.018990454483486,,,,,,18560.0,0.0124696655064404,70.234,EU-15,True,,0.1051,66.925,0.0,0.0,0.0
PT,2015,27957283.0,17.14618829607308,0.1444575930611726,0.1051,1.0,,0.1051,,18920.0,0.0192108362656764,76.293,EU-15,True,,0.082,66.925,0.0,0.0,0.0
PT,2016,25755477.0,17.064157861485914,-0.0820304345871676,0.082,1.0,,0.082,,19350.0,0.0224728558520599,72.241,EU-15,False,0.1051,0.1641999999999999,66.925,0.0,0.0,0.0
PT,2017,30076001.0,17.219238102729157,0.1550802412432439,0.1641999999999999,1.0,,0.1641999999999999,,20020.0,0.0340393544112824,77.965,EU-15,False,0.082,0.0684,66.925,0.0,0.0,0.0
PT,2018,26296307.0,17.08493906903748,-0.1342990336916791,0.0684,1.0,,0.0684,,20620.0,0.0295297047017406,75.657,EU-15,False,0.1641999999999999,0.1378,66.925,0.0,0.0,0.0
PT,2019,21604075.0,16.88839251226823,-0.196546556769249,0.1378,1.0,,0.1378,,21150.0,0.0253784269034724,73.875,EU-15,False,0.0684,0.0875,66.925,0.0,0.0,0.0
PT,2020,18733777.0,16.745838709189385,-0.1425538030788438,0.0875,2.0,,0.0875,,19360.0,-0.088430823643856,65.282,EU-15,True,0.1378,0.1266,66.925,0.0,0.0,0.0
PT,2021,16037219.0,16.590422766318387,-0.1554159428709987,0.1266,3.0,0.3456,0.2361,,20390.0,0.0518355027379335,66.925,EU-15,True,0.0875,0.256,66.925,0.0,0.0,0.0
PT,2022,16191278.0,16.59998326015422,0.0095604938358349,0.256,4.0,,0.256,,21690.0,0.0618067402524182,71.274,EU-15,True,0.1266,0.1508,66.925,1.0,66.925,0.0
PT,2023,12762063.0,16.36198749992857,-0.237995760225651,0.1508,3.0,,0.1508,0.32,22130.0,0.0200828292241759,66.866,EU-15,True,0.256,0.2717,66.925,1.0,66.925,0.0
PT,2024,11322162.0,16.24227260190245,-0.1197148980261211,0.2717,4.0,,0.2717,0.41,22370.0,0.0107866214390792,64.524,EU-15,True,0.1508,0.2321,66.925,0.0,0.0,0.0
PT,2025,11396005.0,16.24877341335028,0.0065008114478288,0.2321,3.0,,0.2321,0.41,22560.0,0.00845765112782,,EU-15,True,0.2717,,66.925,0.0,0.0,0.0
RO,2007,69611799.0,18.058444636798832,,,,,,,7870.0,0.0848190262586374,31.46,2007,True,,,31.65,0.0,0.0,1.0
RO,2008,63816826.0,17.971527443951793,-0.0869171928470393,,,,,,8740.0,0.1048521272381322,27.65,2007,True,,,31.65,0.0,0.0,1.0
RO,2009,49061704.0,17.708589329171467,-0.2629381147803258,,,,,,8330.0,-0.0480467334886913,19.89,2007,True,,,31.65,0.0,0.0,1.0
RO,2010,47344119.0,17.67295316713705,-0.0356361620344181,,,,,,8050.0,-0.0341913647482794,21.386,2007,True,,,31.65,0.0,0.0,1.0
RO,2011,51238935.0,17.752010250233482,0.0790570830964334,,,,,,8460.0,0.0496770821876602,21.14,2007,True,,,31.65,0.0,0.0,1.0
RO,2012,47857377.0,17.683735833259373,-0.0682744169741091,,,,,,8660.0,0.0233655489562103,22.463,2007,True,,,31.65,0.0,0.0,1.0
RO,2013,42414701.0,17.563005581806223,-0.1207302514531498,,,,,,8710.0,0.0057570682900678,18.317,2007,True,,,31.65,0.0,0.0,1.0
RO,2014,42575226.0,17.566783092778444,0.0037775109722204,,,,,,9100.0,0.0438026226583936,16.663,2007,True,,0.0713,31.65,0.0,0.0,1.0
RO,2015,42396344.0,17.56257269006938,-0.004210402709063,0.0713,1.0,,0.0713,,9430.0,0.0356216831225619,16.687,2007,True,,0.0293,31.65,0.0,0.0,1.0
RO,2016,39778381.0,17.49883413171824,-0.0637385583511402,0.0293,1.0,,0.0293,,9760.0,0.0343963037796353,21.901,2007,False,0.0713,0.0747,31.65,0.0,0.0,1.0
RO,2017,40617496.0,17.519709467706317,0.0208753359880766,0.0747,1.0,,0.0747,,10620.0,0.0844466153887903,23.295,2007,False,0.0293,0.0455,31.65,0.0,0.0,1.0
RO,2018,39638158.0,17.495302798132457,-0.0244066695738602,0.0455,1.0,,0.0455,,11260.0,0.0585176068977517,24.291,2007,False,0.0747,0.0699,31.65,0.0,0.0,1.0
RO,2019,36545538.0,17.414069657364408,-0.0812331407680488,0.0699,1.0,,0.0699,,11760.0,0.0434473197589362,30.282,2007,False,0.0455,0.0351,31.65,0.0,0.0,1.0
RO,2020,32665999.0,17.30184530898235,-0.1122243483820568,0.0351,2.0,,0.0351,,11390.0,-0.0319681650113885,28.191,2007,True,0.0699,0.0472999999999999,31.65,0.0,0.0,1.0
RO,2021,32302679.0,17.290660725929925,-0.0111845830524259,0.0472999999999999,3.0,0.3013,0.1743,,12130.0,0.0629459454968675,31.65,2007,True,0.0351,0.1311,31.65,0.0,0.0,1.0
RO,2022,28160835.0,17.15344274080314,-0.1372179851267851,0.1311,4.0,0.424,0.2775499999999999,,12690.0,0.0451325587703372,32.423,2007,True,0.0472999999999999,0.0527,31.65,1.0,31.65,1.0
RO,2023,23830020.0,16.986456688352792,-0.1669860524503477,0.0527,3.0,0.1691,0.1109,0.35,12970.0,0.0218247166020564,27.863,2007,True,0.1311,0.1467,31.65,1.0,31.65,1.0
RO,2024,22903082.0,16.946782044621536,-0.0396746437312565,0.1467,4.0,0.5153,0.3309999999999999,0.32,13090.0,0.0092095815934563,30.356,2007,True,0.0527,0.1283,31.65,0.0,0.0,1.0
RO,2025,21101835.0,16.864870561489543,-0.0819114831319929,0.1283,3.0,0.2462,0.18725,0.48,13190.0,0.0076103868074142,,2007,True,0.1467,,31.65,0.0,0.0,1.0
SE,2005,19381682.0,16.779838951166493,,,,,,,41330.0,0.0237494330382315,38.075,EU-15,True,,,21.224,0.0,0.0,0.0
SE,2006,20002497.0,16.81136767372515,0.031528722558658,,,,,,42990.0,0.0393789019845502,38.227,EU-15,True,,,21.224,0.0,0.0,0.0
SE,2007,19040731.0,16.76209097944765,-0.049276694277502,,,,,,44080.0,0.0250386343364681,36.797,EU-15,True,,,21.224,0.0,0.0,0.0
SE,2008,20080518.0,16.81526064926782,0.0531696698201713,,,,,,43330.0,-0.0171609290928405,38.416,EU-15,True,,,21.224,0.0,0.0,0.0
SE,2009,17491867.0,16.677246588010167,-0.1380140612576532,,,,,,41130.0,-0.0521074535094854,38.186,EU-15,True,,,21.224,0.0,0.0,0.0
SE,2010,22661193.0,16.936164460015885,0.2589178720057177,,,,,,43130.0,0.0474810284174189,37.99,EU-15,True,,,21.224,0.0,0.0,0.0
SE,2011,19853885.0,16.80391026383136,-0.132254196184526,,,,,,44150.0,0.023374116390217,36.483,EU-15,True,,,21.224,0.0,0.0,0.0
SE,2012,18172023.0,16.7153937715441,-0.0885164922872583,,,,,,43650.0,-0.0113896447643586,30.169,EU-15,True,,,21.224,0.0,0.0,0.0
SE,2013,20143270.0,16.81838079553098,0.1029870239868806,,,,,,43770.0,0.0027453689171927,32.8,EU-15,True,,,21.224,0.0,0.0,0.0
SE,2014,19326501.0,16.776987820831582,-0.0413929746993986,,,,,,44330.0,0.0127129975541588,32.345,EU-15,True,,0.2332,21.224,0.0,0.0,0.0
SE,2015,19236229.0,16.772305986070734,-0.0046818347608486,0.2332,1.0,,0.2332,,45790.0,0.0324040779120426,30.071,EU-15,True,,0.2813,21.224,0.0,0.0,0.0
SE,2016,19884726.0,16.805462457298418,0.0331564712276843,0.2813,1.0,,0.2813,,46220.0,0.0093468781772294,33.311,EU-15,False,0.2332,0.2755,21.224,0.0,0.0,0.0
SE,2017,19761991.0,16.79927100431745,-0.0061914529809676,0.2755,1.0,,0.2755,,46420.0,0.0043177960000573,26.668,EU-15,False,0.2813,0.3114,21.224,0.0,0.0,0.0
SE,2018,19999943.0,16.811239981514206,0.011968977196755,0.3114,1.0,,0.3114,,46700.0,0.0060137638285606,29.072,EU-15,False,0.2755,0.4445,21.224,0.0,0.0,0.0
SE,2019,18895094.0,16.754412869614427,-0.0568271118997785,0.4445,1.0,,0.4445,,47410.0,0.0150890122391746,30.056,EU-15,False,0.3114,0.3218999999999999,21.224,0.0,0.0,0.0
SE,2020,16705579.0,16.631253293453693,-0.1231595761607344,0.3218999999999999,2.0,,0.3218999999999999,,46180.0,-0.0262863729876769,31.982,EU-15,True,0.4445,0.4876,21.224,0.0,0.0,0.0
SE,2021,18476247.0,16.731996519137795,0.1007432256841021,0.4876,3.0,0.7434999999999999,0.6155499999999999,,48300.0,0.044884756732177,21.224,EU-15,True,0.3218999999999999,0.5971,21.224,0.0,0.0,0.0
SE,2022,17658168.0,16.686709010499662,-0.0452875086381325,0.5971,4.0,0.981,0.78905,,48390.0,0.0018616201467001,26.961,EU-15,True,0.4876,0.3757,21.224,1.0,21.224,0.0
SE,2023,17234053.0,16.662397810093356,-0.0243112004063057,0.3757,3.0,0.7102,0.54295,0.58,47960.0,-0.0089258506459142,26.388,EU-15,True,0.5971,0.595,21.224,1.0,21.224,0.0
SE,2024,16906770.0,16.64322469139384,-0.0191731186995163,0.595,4.0,0.9311,0.76305,0.58,48770.0,0.016748039562648,26.504,EU-15,True,0.3757,0.5709,21.224,0.0,0.0,0.0
SE,2025,16181173.0,16.59935896387661,-0.0438657275172289,0.5709,3.0,0.8117,0.6913,0.66,49250.0,0.0097939978961374,,EU-15,True,0.595,,21.224,0.0,0.0,0.0
SI,2005,8720550.0,15.981192867290616,,,,,,,18610.0,0.0361089557198717,50.826,2004,True,,,48.6,0.0,0.0,1.0
SI,2006,8842182.0,15.995044236734865,0.0138513694442483,,,,,,19640.0,0.0538692322721612,50.897,2004,True,,,48.6,0.0,0.0,1.0
SI,2007,9048634.0,16.01812436505712,0.0230801283222561,,,,,,20930.0,0.0636152335315891,50.821,2004,True,,,48.6,0.0,0.0,1.0
SI,2008,8860105.0,15.997069173526842,-0.0210551915302765,,,,,,21600.0,0.0315097782322109,53.587,2004,True,,,48.6,0.0,0.0,1.0
SI,2009,8067023.0,15.9032950750369,-0.0937740984899413,,,,,,19770.0,-0.088527677507594,48.836,2004,True,,,48.6,0.0,0.0,1.0
SI,2010,8129863.0,15.9110546302135,0.007759555176598,,,,,,19920.0,0.0075586149739255,49.28,2004,True,,,48.6,0.0,0.0,1.0
SI,2011,7994552.0,15.894270867658282,-0.0167837625552174,,,,,,20010.0,0.0045078964391898,48.353,2004,True,,,48.6,0.0,0.0,1.0
SI,2012,7610592.0,15.845051519190648,-0.0492193484676342,,,,,,19390.0,-0.0314746793410805,51.844,2004,True,,,48.6,0.0,0.0,1.0
SI,2013,7389985.0,15.815636263152363,-0.0294152560382823,,,,,,19210.0,-0.009326492474095,47.475,2004,True,,,48.6,0.0,0.0,1.0
SI,2014,6115287.0,15.626302259771474,-0.1893340033808908,,,,,,19720.0,0.0262023723940227,45.19,2004,True,,,48.6,0.0,0.0,1.0
SI,2015,6109590.0,15.625370225786607,-0.000932033984867,,,,,,20170.0,0.0225630027916317,49.257,2004,True,,,48.6,0.0,0.0,1.0
SI,2016,6478662.0,15.68402456552674,0.0586543397401317,,,,,,20770.0,0.0293132859219014,48.946,2004,False,,,48.6,0.0,0.0,1.0
SI,2017,6570026.0,15.698028347835002,0.0140037823082632,,,,,,21830.0,0.0497755326738307,50.662,2004,False,,0.1893,48.6,0.0,0.0,1.0
SI,2018,6491912.0,15.686067652379954,-0.0119606954550484,0.1893,1.0,,0.1893,,22720.0,0.0399604232910988,51.091,2004,False,,,48.6,0.0,0.0,1.0
SI,2019,6253595.0,15.648667056348472,-0.0374005960314818,,,,,,23330.0,0.0264944921803866,51.971,2004,False,0.1893,0.1937,48.6,0.0,0.0,1.0
SI,2020,6095593.0,15.623076609027867,-0.0255904473206047,0.1937,2.0,,0.1937,,22230.0,-0.0482973580572334,45.671,2004,True,,0.1818,48.6,0.0,0.0,1.0
SI,2021,5680711.0,15.552586958919804,-0.0704896501080636,0.1818,3.0,,0.1818,,24040.0,0.0782763816909017,48.6,2004,True,0.1937,0.3258,48.6,0.0,0.0,1.0
SI,2022,4861180.0,15.396791764759836,-0.1557951941599675,0.3258,4.0,0.6894,0.5076,,24650.0,0.0250577908216929,53.91,2004,True,0.1818,0.2079999999999999,48.6,1.0,48.6,1.0
SI,2023,4582144.0,15.337677568826065,-0.0591141959337733,0.2079999999999999,3.0,0.8469,0.52745,0.54,25170.0,0.0208759086585246,49.26,2004,True,0.3258,0.2769999999999999,48.6,1.0,48.6,1.0
SI,2024,5007459.0,15.426439158770169,0.0887615899441058,0.2769999999999999,4.0,0.6459,0.46145,0.52,25600.0,0.0169395423382923,46.382,2004,True,0.2079999999999999,0.2911999999999999,48.6,0.0,0.0,1.0
SI,2025,3671417.0,15.116088249054195,-0.3103509097159733,0.2911999999999999,3.0,0.8187000000000001,0.55495,0.56,25940.0,0.013193827402782,,2004,True,0.2769999999999999,,48.6,0.0,0.0,1.0
SK,2005,25231769.0,17.04361443310183,,,,,,,11070.0,0.0614718640936686,65.99,2004,True,,,52.584,0.0,0.0,1.0
SK,2006,25543243.0,17.05588337779826,0.0122689446964301,,,,,,12050.0,0.0848259132161182,64.344,2004,True,,,52.584,0.0,0.0,1.0
SK,2007,24516834.0,17.014870541609238,-0.0410128361890222,,,,,,13340.0,0.1017023805508134,69.736,2004,True,,,52.584,0.0,0.0,1.0
SK,2008,25336706.0,17.04776473230022,0.0328941906909818,,,,,,14030.0,0.0504308536268922,65.842,2004,True,,,52.584,0.0,0.0,1.0
SK,2009,21595209.0,16.887982042496347,-0.1597826898038725,,,,,,13230.0,-0.0587109159875058,67.692,2004,True,,,52.584,0.0,0.0,1.0
SK,2010,21698625.0,16.8927594524478,0.0047774099514548,,,,,,14100.0,0.0636878192572591,61.942,2004,True,,,52.584,0.0,0.0,1.0
SK,2011,22222534.0,16.91661737707767,0.0238579246298691,,,,,,14540.0,0.0307286747212494,63.462,2004,True,,,52.584,0.0,0.0,1.0
SK,2012,20937594.0,16.85705685709172,-0.0595605199859505,,,,,,14750.0,0.0143396106804569,58.952,2004,True,,,52.584,0.0,0.0,1.0
SK,2013,21831827.0,16.898879417190876,0.0418225600991561,,,,,,14830.0,0.0054090733640119,58.4,2004,True,,,52.584,0.0,0.0,1.0
SK,2014,20918069.0,16.85612388888542,-0.0427555283054559,,,,,,15220.0,0.0259581962836978,60.698,2004,True,,0.1207,52.584,0.0,0.0,1.0
SK,2015,21181216.0,16.86862530914294,0.0125014202575179,0.1207,1.0,,0.1207,,16000.0,0.0499783698062419,58.013,2004,True,,0.0702,52.584,0.0,0.0,1.0
SK,2016,21264045.0,16.872528176185746,0.0039028670428074,0.0702,1.0,,0.0702,,16280.0,0.0173486383346137,58.206,2004,False,0.1207,0.0988999999999999,52.584,0.0,0.0,1.0
SK,2017,22063225.0,16.909422753307673,0.0368945771219273,0.0988999999999999,1.0,,0.0988999999999999,,16730.0,0.0272661544243373,62.541,2004,False,0.0702,0.0686,52.584,0.0,0.0,1.0
SK,2018,22193396.0,16.915305325109827,0.0058825718021537,0.0686,1.0,,0.0686,,17380.0,0.0381166048385139,61.905,2004,False,0.0988999999999999,0.1202999999999999,52.584,0.0,0.0,1.0
SK,2019,19903840.0,16.806423235903523,-0.108882089206304,0.1202999999999999,1.0,,0.1202999999999999,,17760.0,0.0216286177267779,69.785,2004,False,0.0686,0.0755,52.584,0.0,0.0,1.0
SK,2020,18169997.0,16.71528227526502,-0.0911409606385014,0.0755,2.0,,0.0755,,17270.0,-0.0279778454054362,56.329,2004,True,0.1202999999999999,0.1128,52.584,0.0,0.0,1.0
SK,2021,20898870.0,16.855205648487722,0.1399233732227003,0.1128,3.0,0.146,0.1294,,18320.0,0.0590224670873968,52.584,2004,True,0.0755,0.2181,52.584,0.0,0.0,1.0
SK,2022,17418249.0,16.673029007688964,-0.1821766407987581,0.2181,4.0,0.4429,0.3305,,18360.0,0.0021810259463599,69.595,2004,True,0.1128,0.1152,52.584,1.0,52.584,1.0
SK,2023,16994172.0,16.648381019713657,-0.0246479879753067,0.1152,3.0,0.1244,0.1198,0.35,18750.0,0.0210193672240741,58.41,2004,True,0.2181,0.2256,52.584,1.0,52.584,1.0
SK,2024,15308277.0,16.543904220477682,-0.1044767992359751,0.2256,4.0,0.382,0.3038,0.41,19110.0,0.0190180058357629,53.501,2004,True,0.1152,0.2267,52.584,0.0,0.0,1.0
SK,2025,14613054.0,16.497425796789727,-0.0464784236879545,0.2267,3.0,0.2332999999999999,0.2299999999999999,0.49,19270.0,0.0083377241740922,,2004,True,0.2256,,52.584,0.0,0.0,1.0
UK,2005,237216298.0,19.284482932676838,,,,,,,,,13.363,EU-15,True,,,,0.0,,0.0
UK,2006,245414741.0,19.31846015771165,0.0339772250348175,,,,,,,,21.132,EU-15,True,,,,0.0,,0.0
UK,2007,251884577.0,19.34448151277116,0.0260213550595054,,,,,,,,20.378,EU-15,True,,,,0.0,,0.0
UK,2008,260224618.0,19.377055731404308,0.032574218633151,,,,,,,,26.236,EU-15,True,,,,0.0,,0.0
UK,2009,228241593.0,19.24591524434043,-0.1311404870638775,,,,,,,,27.274,EU-15,True,,,,0.0,,0.0
UK,2010,233358921.0,19.268088259755764,0.0221730154153334,,,,,,,,29.008,EU-15,True,,,,0.0,,0.0
UK,2011,217117679.0,19.19595006405265,-0.0721381957031148,,,,,,,,36.942,EU-15,True,,,,0.0,,0.0
UK,2012,227256696.0,19.2415907559343,0.0456406918816512,,,,,,,,43.387,EU-15,True,,,,0.0,,0.0
UK,2013,221146011.0,19.214333724584844,-0.0272570313494568,,,,,,,,47.758,EU-15,True,,,,0.0,,0.0
UK,2014,194141422.0,19.084097430832635,-0.1302362937522083,,,,,,,,46.773,EU-15,True,,0.1745,,0.0,,0.0
UK,2015,172184309.0,18.96407602501637,-0.12002140581626,0.1745,1.0,,0.1745,,,,37.638,EU-15,True,,0.1673,,0.0,,0.0
UK,2016,143328206.0,18.780647705250917,-0.1834283197654613,0.1673,1.0,,0.1673,,,,35.639,EU-15,False,0.1745,0.1301999999999999,,0.0,,0.0
UK,2017,133625070.0,18.71054845116341,-0.0700992540874985,0.1301999999999999,1.0,,0.1301999999999999,,,,35.575,EU-15,False,0.1673,0.1411,,0.0,,0.0
UK,2018,125998614.0,18.65178146485525,-0.0587669863081643,0.1411,1.0,,0.1411,,,,35.513,EU-15,False,0.1301999999999999,0.2493,,0.0,,0.0
UK,2019,115856805.0,18.567865546867225,-0.0839159179880262,0.2493,1.0,,0.2493,,,,34.829,EU-15,False,0.1411,0.1285,,0.0,,0.0
UK,2020,102575278.0,18.44610750650089,-0.121758040366334,0.1285,2.0,,0.1285,,,,,EU-15,True,0.2493,,,0.0,,0.0
XI,2005,5297128.0,15.482675344856188,,,,,,,,,,,True,,,,0.0,,0.0
XI,2006,5745420.0,15.563913573642411,0.0812382287862227,,,,,,,,,,True,,,,0.0,,0.0
XI,2007,4698519.0,15.36275791064086,-0.2011556630015505,,,,,,,,,,True,,,,0.0,,0.0
XI,2008,4831028.0,15.390569839421218,0.0278119287803573,,,,,,,,,,True,,,,0.0,,0.0
XI,2009,3704434.0,15.125041038510616,-0.2655288009106034,,,,,,,,,,True,,,,0.0,,0.0
XI,2010,3984920.0,15.198027794722632,0.0729867562120176,,,,,,,,,,True,,,,0.0,,0.0
XI,2011,3761225.0,15.140255260177817,-0.0577725345448172,,,,,,,,,,True,,,,0.0,,0.0
XI,2012,3873954.0,15.169786248846574,0.0295309886687586,,,,,,,,,,True,,,,0.0,,0.0
XI,2013,4072459.0,15.21975755188157,0.0499713030349955,,,,,,,,,,True,,,,0.0,,0.0
XI,2014,3812460.0,15.153785208039483,-0.065972343842084,,,,,,,,,,True,,,,0.0,,0.0
XI,2015,3827742.0,15.157785631164504,0.004000423125019,,,,,,,,,,True,,,,0.0,,0.0
XI,2016,3983703.0,15.197722346715,0.0399367155504961,,,,,,,,,,False,,,,0.0,,0.0
XI,2017,3423431.0,15.046153822527817,-0.1515685241871835,,,,,,,,,,False,,,,0.0,,0.0
XI,2018,2975664.0,14.905977765335264,-0.1401760571925532,,,,,,,,,,False,,,,0.0,,0.0
XI,2019,2747825.0,14.826320247618238,-0.0796575177170257,,,,,,,,,,False,,,,0.0,,0.0
XI,2020,2812224.0,14.84948618734609,0.0231659397278516,,,,,,,,,,True,,,,0.0,,0.0
XI,2021,3112486.0,14.950932321753015,0.1014461344069275,,,,,,,,,,True,,,,0.0,,0.0
XI,2022,2998092.0,14.91348664429859,-0.0374456774544267,,,,,,,,,,True,,,,1.0,,0.0
XI,2023,2199921.0,14.603932008592889,-0.3095546357057017,,,,,,,,,,True,,,,1.0,,0.0
XI,2024,2052694.0,14.534663634721507,-0.069268373871381,,,,,,,,,,True,,,,0.0,,0.0
XI,2025,1942672.0,14.479574902992548,-0.0550887317289596,,,,,,,,,,True,,,,0.0,,0.0
