country_code,year,verified_emissions_t,log_emissions,d_log_emissions,pct_change_emissions
IT,2017,155331759.0,18.861073768177317,0.0024201266098415886,0.002423057480125168
IT,2018,146482048.0,18.802413439663702,-0.058660328513614246,-0.05697296584402933
IT,2019,140942002.0,18.763859030388346,-0.03855440927535625,-0.03782064816570563
IT,2020,126028578.0,18.65201924872217,-0.11183978166617692,-0.10581248874270988
IT,2021,131474799.0,18.694325748630757,0.04230649990858737,0.043214174804067085
IT,2022,136294721.0,18.730330165175694,0.03600441654493736,0.03666042493816635
IT,2023,114784026.0,18.558562885826525,-0.1717672793491687,-0.15782485808823077
IT,2024,101392574.0,18.43451041172556,-0.12405247410096365,-0.11666651246402526
IT,2025,101173099.0,18.432343459323096,-0.0021669524024652276,-0.0021646062560755075
LI,2008,19883.0,9.89762037425808,,
LI,2009,13379.0,9.50144159247362,-0.3961787817844602,-0.32711361464567723
LI,2010,1796.0,7.493317248862145,-2.008124343611475,-0.8657597727782346
LI,2011,1546.0,7.343426229147367,-0.14989101971477847,-0.1391982182628062
LI,2012,1096.0,6.999422467507961,-0.3440037616394056,-0.2910737386804657
LI,2013,943.0,6.849066282633458,-0.15035618487450364,-0.13959854014598538
LI,2014,309.0,5.733341276897746,-1.1157250057357118,-0.672322375397667
LI,2015,290.0,5.66988092298052,-0.06346035391722626,-0.06148867313915862
LI,2016,151.0,5.017279836814924,-0.6526010861655953,-0.47931034482758617
LI,2017,516.0,6.246106765481563,1.2288269286666385,2.4172185430463577
LI,2018,341.0,5.831882477283517,-0.4142242881980458,-0.3391472868217055
LI,2019,198.0,5.288267030694535,-0.5436154465889818,-0.4193548387096774
LI,2020,600.0,6.396929655216146,1.1086626245216111,2.0303030303030303
LT,2005,6603869.0,15.703166247362661,,
LT,2006,6516911.0,15.68991104863081,-0.013255198731851436,-0.013167735459319374
LT,2007,5998744.0,15.607060671945716,-0.08285037668509432,-0.07951113648782371
LT,2008,6103720.0,15.624408979334666,0.01734830738894999,0.017499663262843024
LT,2009,5786742.0,15.57107999687681,-0.053328982457856,-0.05193193658948969
LT,2010,6393952.0,15.670863101535899,0.0997831046590889,0.10493123764633028
LT,2011,5606425.0,15.53942381946371,-0.13143928207218813,-0.12316748702523883
