state_fips,year,total_co2e,total_co2e_excl_petro_ng,n_facilities,log_emissions,d_log_emissions,log_emissions_excl_petro_ng,d_log_emissions_excl_petro_ng,tech_emp_share,emp_total,emp_tech,tech_emp_share_diff
04,2021,42182233.22636899,41314640.610369,105,17.55750967676198,-0.03199990957200427,17.536727489310834,-0.03339204973361376,0.03414437582309397,2553627.0,87192.0,6.750331661625059e-05
04,2022,40436094.438818,39536607.156818,105,17.515233370766712,-0.042276305995269325,17.492737564154982,-0.043989925155852205,0.034222003938768765,2689673.0,92046.0,7.762811567479239e-05
04,2023,41910133.135913,41047924.125912994,106,17.551038196606136,0.035804825839424126,17.53025082317875,0.03751325902376834,0.03328589466011203,2765676.0,92058.0,-0.000936109278656734
05,2010,41939225.621127,40609999.37512701,119,17.551732119298272,,17.51952488427531,,,,,
05,2011,48088479.86784001,43851814.29784,152,17.688553202603266,0.13682108330499432,17.59632665101981,0.07680176674450223,,,,
05,2012,48717307.966696,44914304.992696,151,17.70154492464011,0.012991722036844067,17.620266898690613,0.02394024767080083,,,,
05,2013,48162068.651999995,44377383.72,164,17.690082311779896,-0.011462612860213994,17.608240521950915,-0.012026376739697753,,,,
05,2014,47270235.57,44105851.672000006,173,17.67139138625605,-0.018690925523845436,17.602103022589464,-0.006137499361450693,,,,
05,2015,37729477.94,35270014.024000004,173,17.445952255110072,-0.22543913114597913,17.37854369983053,-0.2235593227589341,0.023680639848293505,978732.0,23177.0,
05,2016,39136882.204,38577578.936000004,174,17.48257585922233,0.036623604112257624,17.46818180909221,0.08963810926168136,0.02368436672840444,993989.0,23542.0,3.726880110934555e-06
05,2017,40899523.396,40446362.14,175,17.5266289680356,0.044053108813269404,17.515487262690165,0.04730545359795357,0.022144760102581977,1004075.0,22235.0,-0.0015396066258224622
05,2018,47050442.413,46565667.089,176,17.666730826990776,0.1401018589551768,17.656374069809726,0.1408868071195606,0.02025709141181366,1014114.0,20543.0,-0.0018876686907683161
05,2019,41786518.45119999,41298905.617199995,179,17.548084320381673,-0.11864650660910314,17.536346559207292,-0.12002751060243355,0.020321842409346678,1022053.0,20770.0,6.475099753301683e-05
05,2020,32457326.553999998,32075706.188,183,17.295436755414237,-0.252647564967436,17.283609484996795,-0.25273707421049707,0.02071591278217845,982047.0,20344.0,0.00039407037283177224
05,2021,39144611.753,38863019.183,183,17.482773340098955,0.1873365846847186,17.475553692745276,0.19194420774848098,0.020334322095424927,1012377.0,20586.0,-0.0003815906867535232
05,2022,40287427.522,40089992.676,183,17.511550006084665,0.028776665985709826,17.50663730192972,0.03108360918444575,0.0208291534329443,1056644.0,22009.0,0.0004948313375193747
05,2023,37302351.11760852,37029584.75160851,184,17.43456691527123,-0.07698309081343524,17.42722773898972,-0.07940956294000046,0.021102075283778565,1082358.0,22840.0,0.00027292185083426304
06,2010,109817340.25818923,100010444.32218924,454,18.514329000419448,,18.420785181720444,,,,,
06,2011,107163982.20886183,93966996.05486183,500,18.48987076328711,-0.02445823713233608,18.358454172782864,-0.062331008937579924,,,,
06,2012,117928176.3239935,105006727.0139935,514,18.58558632189158,0.09571555860446779,18.469534972869546,0.11108080008668253,,,,
06,2013,117439304.34904951,103290366.8350495,542,18.58143219935457,-0.004154122537009641,18.45305467548246,-0.016480297387087006,,,,
06,2014,119636217.77494341,103999893.8789434,551,18.599966177844024,0.018533978489454483,18.459900436710353,0.006845761227893377,,,,
06,2015,114291555.64275101,100249957.538751,531,18.554263247144792,-0.045702930699231814,18.42317720059726,-0.036723236113093805,0.05507023244778034,13916502.0,766385.0,
06,2016,100337110.7153107,92420935.2853107,553,18.424046181661716,-0.13021706548307677,18.34186408330012,-0.08131311729713886,0.05677594304398028,14288358.0,811235.0,0.0017057105961999428
06,2017,96463047.25603771,88296997.7460377,557,18.38467056298356,-0.03937561867815731,18.29621666438503,-0.04564741891508817,0.056492112044439276,14558652.0,822449.0,-0.0002838309995410043
06,2018,98305541.4583059,90057042.6203059,558,18.403590956451247,0.018920393467688257,18.315953834416067,0.01973717003103559,0.057114508527488214,14876010.0,849636.0,0.0006223964830489384
06,2019,94568366.444701,86100332.890701,560,18.364833585338236,-0.03875737111301092,18.27102383571686,-0.044929998699206664,0.058984194297329026,15127578.0,892288.0,0.001869685769840812
06,2020,93498103.920586,85262217.25658602,564,18.353451715129083,-0.011381870209152822,18.261241974787566,-0.00978186092929434,0.0620471599799953,13966715.0,866595.0,0.0030629656826662716
06,2021,94109344.9457959,86329912.1057959,565,18.359967908294287,0.006516193165204243,18.273686702092295,0.012444727304728787,0.06196178659988339,14575306.0,903112.0,-8.537338011190693e-05
06,2022,93662169.2386743,86146052.2726743,568,18.35520492223167,-0.004762986062615937,18.271554696007527,-0.0021320060847678235,0.06217324095422143,15438555.0,959865.0,0.0002114543543380379
06,2023,92679057.07892531,85262218.08292529,569,18.34465308353329,-0.010551838698379612,18.261241984479305,-0.010312711528221996,0.05808088566845092,15459871.0,897923.0,-0.00409235528577051
08,2010,50485530.25194301,47268237.952943,138,17.737197323523628,,17.671349125851734,,,,,
08,2011,64259443.223527,48794048.251527,216,17.97843924718132,0.24124192365769304,17.703118901326526,0.03176977547479254,,,,
08,2012,65211459.243415,48428018.214415,227,17.993145766720836,0.014706519539515739,17.695589092923,-0.007529808403525351,,,,
08,2013,63601230.632046,47194201.590045996,239,17.96814337768362,-0.025002389037215522,17.669781595340872,-0.025807497582128747,,,,
08,2014,63872054.278979994,46801178.05598,255,17.97239248846159,0.0042491107779696335,17.661418932707388,-0.008362662633484064,,,,
08,2015,52502655.81674801,46149462.367677994,217,17.77637431326805,-0.19601817519354015,17.64739586917416,-0.014023063533226576,0.0591401360881498,2097611.0,124053.0,
08,2016,59473124.718875,43539914.346875,257,17.901035083078224,0.12466076981017338,17.58918864654033,-0.0582072226338326,0.059656482629189336,2146791.0,128070.0,0.0005163465410395335
08,2017,58213574.348284006,42844108.242284,265,17.87962912173114,-0.021405961347085167,17.57307869629153,-0.016109950248797134,0.0592494478423764,2197742.0,130215.0,-0.0004070347868129348
08,2018,58531872.601257995,41366981.56325801,273,17.88508199462641,0.00545287289527252,17.537993573804698,-0.0350851224868336,0.060474716751274436,2255703.0,136413.0,0.0012252689088980348
08,2019,58420498.712992996,41045001.07899299,278,17.883177391569955,-0.0019046030564560112,17.530179610052553,-0.00781396375214527,0.06108094244095014,2308134.0,140983.0,0.0006062256896757004
08,2020,52732220.972263,36031240.054262996,285,17.780737230328782,-0.10244016124117294,17.399896899402705,-0.13028271064984764,0.06502425984222739,2182001.0,141883.0,0.003943317401277249
08,2021,54049061.53873699,37626686.00873699,295,17.805402739063176,0.02466550873439388,17.44322409089278,0.04332719149007502,0.06571486116297427,2278967.0,149762.0,0.0006906013207468864
08,2022,53583817.05676401,36775405.252763994,297,17.796757659871073,-0.008645079192103111,17.4203398441807,-0.022884246712081335,0.06840559870521659,2384337.0,163102.0,0.002690737542242319
08,2023,51994274.634522,33906304.03852199,301,17.76664416730163,-0.03011349256944129,17.339111514900697,-0.08122832928000179,0.0681231053794379,2432875.0,165735.0,-0.00028249332577869046
09,2010,10307078.672124999,10234503.492124999,46,16.148341466872793,,16.141275265116768,,,,,
09,2011,9117371.436373001,8721221.692372998,55,16.02569210081129,-0.12264936606150201,15.9812698884081,-0.16000537670866777,,,,
09,2012,9324963.102327,8926765.946327,56,16.04820556663131,0.022513465820019007,16.00456473119193,0.023294842783830205,,,,
09,2013,9293746.140999999,8911263.417,58,16.04485227396523,-0.0033532926660804208,16.002826587037752,-0.0017381441541779452,,,,
09,2014,9186232.937,8779215.775,59,16.0332165013735,-0.011635772591731097,15.987897642145995,-0.014928944891757112,,,,
09,2015,9930416.846,9501190.690000001,59,16.111113013589428,0.07789651221592919,16.066927684506368,0.07903004236037248,0.04132750394673742,1428395.0,59032.0,
09,2016,9393677.253999999,8995667.27,58,16.05554738836827,-0.05556562522115627,16.012253604938913,-0.05467407956745518,0.04056784958213777,1435521.0,58236.0,-0.0007596543645996476
09,2017,8603202.484999998,8171515.603,58,15.967645073883519,-0.08790231448475261,15.916164957954777,-0.09608864698413555,0.039456096417884785,1442388.0,56911.0,-0.0011117531642529863
09,2018,10446138.656,10030176.272,59,16.161742961487835,0.19409788760431645,16.121108734260257,0.20494377630548044,0.03919750019322711,1449072.0,56800.0,-0.00025859622465767423
09,2019,9729531.195999999,9303115.166000001,59,16.090676271706467,-0.0710666897813681,16.04585986612156,-0.07524886813869713,0.03779454799604653,1445817.0,54644.0,-0.0014029521971805833
09,2020,10946572.372,10536244.938000001,59,16.208536939835984,0.11786066812951645,16.170331769857125,0.12447190373556438,0.038930053938598407,1332441.0,51872.0,0.0011355059425518788
09,2021,11358830.757,10934899.943,59,16.24550603963958,0.03696909980359564,16.207470061891105,0.03713829203397978,0.037681661828153114,1378867.0,51958.0,-0.0012483921104452927
09,2022,11216873.996999998,10809402.500999998,59,16.232929809346828,-0.012576230292751234,16.195926915284833,-0.011543146606271648,0.03766169865594563,1426728.0,53733.0,-1.9963172207482227e-05
09,2023,11065185.807000002,10664546.685,59,16.21931432364442,-0.013615485702409558,16.182435404061582,-0.01349151122325054,0.03688053732794238,1448352.0,53416.0,-0.000781161328003252
10,2010,4750822.898,4750822.898,20,15.373828402690426,,15.373828402690426,,,,,
10,2011,6870282.943,6829812.743000001,25,15.74271584864884,0.36888744595841416,15.736807814333643,0.36297941164321657,,,,
10,2012,9246066.735,9205875.435,25,16.03970880122003,0.2969929525711894,16.035352472418335,0.2985446580846922,,,,
10,2013,8287914.385,8256582.585,25,15.930308913432873,-0.10939988778715737,15.92652132925749,-0.1088311431608453,,,,
10,2014,8204662.073999999,8173634.573999999,25,15.920213096283415,-0.010095817149457176,15.916424236210275,-0.0100970930472144,,,,
10,2015,8086462.148999999,8051796.449,26,15.90570188176678,-0.014511214516636173,15.901405785864412,-0.015018450345863243,0.025901955087855213,371748.0,9629.0,
10,2016,8355470.982,8321456.732,26,15.938427089697516,0.032725207930736744,15.934347885452048,0.032942099587636164,0.025700213813864926,376028.0,9664.0,-0.00020174127399028713
10,2017,7068132.143,7035402.493,26,15.771106808200551,-0.16732028149696454,15.766465459829352,-0.16788242562269673,0.025357111778557734,379223.0,9616.0,-0.0003431020353071926
10,2018,7037571.4799999995,7005552.9799999995,27,15.766773708394487,-0.004333099806064666,15.76221367539419,-0.004251784435162165,0.02498360792231716,384332.0,9602.0,-0.0003735038562405722
10,2019,5947428.81,5916081.609999999,27,15.598469551352428,-0.16830415704205848,15.59318489751146,-0.16902877788272974,0.023439627926099132,389170.0,9122.0,-0.001543979996218029
10,2020,5906935.234,5875743.134000001,28,15.591637681949596,-0.0068318694028324245,15.586343100888815,-0.006841796622644836,0.023631236287649755,364179.0,8606.0,0.00019160836155062214
10,2021,6062394.149999999,6032967.999999999,29,15.617615354281638,0.025977672332041735,15.61274965324838,0.026406552359565794,0.022512236648930074,375307.0,8449.0,-0.0011189996387196803
10,2022,6644048.603999999,6620993.5540000005,28,15.70923206516117,0.09161671087953316,15.705756000337562,0.09300634708918132,0.022977336373513704,392082.0,9009.0,0.0004650997245836293
10,2023,5816608.503999999,5794098.903999998,28,15.576227918582285,-0.1330041465788856,15.572350527238228,-0.1334054730993337,0.02228836813416568,404157.0,9008.0,-0.0006889682393480222
11,2010,194533.61,194533.61,5,12.178360229168637,,12.178360229168637,,,,,
11,2011,265182.49199999997,265182.49199999997,6,12.488173517015007,0.3098132878463691,12.488173517015007,0.3098132878463691,,,,
11,2012,209305.43,209305.43,5,12.251549851719156,-0.23662366529585022,12.251549851719156,-0.23662366529585022,,,,
11,2013,170699.908,170699.908,7,12.047662369825153,-0.20388748189400374,12.047662369825153,-0.20388748189400374,,,,
11,2014,203916.794,203916.794,7,12.2254673170747,0.1778049472495482,12.2254673170747,0.1778049472495482,,,,
11,2015,128316.26800000001,128316.26800000001,7,11.76225333913626,-0.463213977938441,11.76225333913626,-0.463213977938441,0.07966667587524222,506774.0,40373.0,
11,2016,121346.804,121346.804,7,11.706407873766306,-0.05584546536995383,11.706407873766306,-0.05584546536995383,0.078003844116066,517154.0,40340.0,-0.0016628317591762115
11,2017,123020.18599999999,123020.18599999999,7,11.720103734710493,0.013695860944187288,11.720103734710493,0.013695860944187288,0.07875405175190034,524773.0,41328.0,0.0007502076358343324
11,2018,164580.776,164580.776,8,12.011156768180792,0.2910530334702983,12.011156768180792,0.2910530334702983,0.08070160344592181,534661.0,43148.0,0.001947551694021471
11,2019,154088.05599999998,154088.05599999998,8,11.945279510192682,-0.0658772579881095,11.945279510192682,-0.0658772579881095,0.0826926641212885,539540.0,44616.0,0.001991060675366696
11,2020,113179.09,113179.09,8,11.636726710374388,-0.308552799818294,11.636726710374388,-0.308552799818294,0.09374474145396489,487302.0,45682.0,0.01105207733267638
11,2021,103732.95599999999,103732.95599999999,8,11.549575145079514,-0.08715156529487444,11.549575145079514,-0.08715156529487444,0.09216246326701662,485599.0,44754.0,-0.0015822781869482688
11,2022,180852.316,180852.316,9,12.105436043491222,0.5558608984117086,12.105436043491222,0.5558608984117086,0.08699539541329518,514487.0,44758.0,-0.005167067853721438
11,2023,164846.974,164846.974,9,12.012772892250116,-0.09266315124110669,12.012772892250116,-0.09266315124110669,0.08045909212857168,525559.0,42286.0,-0.006536303284723502
12,2010,146451381.564443,145837287.640443,179,18.802204064887224,,18.798002089974975,,,,,
12,2011,141091279.091866,140207491.693866,192,18.764917608335093,-0.03728645655213114,18.758633966899364,-0.03936812307561155,,,,
12,2012,133518102.978784,132485365.07278399,198,18.709747629448678,-0.05516997888641484,18.701982745009374,-0.0566512218899895,,,,
12,2013,129446153.96700001,128476248.707,205,18.678775553152665,-0.030972076296013284,18.671254610250482,-0.030728134758891912,,,,
12,2014,135234618.2529062,134155390.2989062,209,18.722521740963842,0.043746187811176895,18.714509315161028,0.04325470491054517,,,,
12,2015,132975463.17469476,131794268.35469478,207,18.705675181757822,-0.016846559206019407,18.696752691641663,-0.017756623519364467,0.03061375528607804,7005903.0,214477.0,
12,2016,134292496.6278591,133127751.04185906,209,18.71553078970079,0.009855607942967026,18.70681975931761,0.010067067675947783,0.030491858629544236,7262168.0,221437.0,-0.00012189665653380283
12,2017,132243158.74352314,131019481.08752315,211,18.70015289763704,-0.015377892063749954,18.69085658070088,-0.01596317861672958,0.030751252993658527,7437388.0,228709.0,0.0002593943641142904
12,2018,133262189.1773367,131829242.01533666,218,18.70782909282908,0.007676195192040325,18.697018022004634,0.006161441303753179,0.030850538117889934,7635037.0,235545.0,9.928512423140745e-05
12,2019,120240524.19500002,119092001.433,220,18.60500466297201,-0.10282442985706908,18.595406873657204,-0.10161114834743046,0.031094808025230024,7808474.0,242803.0,0.0002442699073400903
12,2020,120207429.527,119194202.169,222,18.604729387864058,-0.0002752751079526661,18.596264671890772,0.000857798233568019,0.032283565790559805,7389890.0,238572.0,0.0011887577653297808
12,2021,117429606.6202,116402584.1102,224,18.58134961942677,-0.023379768437287396,18.57256529327464,-0.023699378616132805,0.033078717216094705,7811760.0,258403.0,0.0007951514255348999
12,2022,112954113.7812,111656736.0912,224,18.542492221474014,-0.03885739795275711,18.53093986664011,-0.041625426634528395,0.03485462266210628,8308654.0,289595.0,0.0017759054460115761
12,2023,109193685.20045444,107953237.92445442,226,18.508633791768318,-0.033858429705695414,18.497208709143667,-0.03373115749644384,0.03455620019242205,8599846.0,297178.0,-0.0002984224696842286
13,2010,96153848.483396,95754511.74739599,155,18.381460055026402,,18.377298304992156,,,,,
13,2011,87515098.747349,86699769.32134901,165,18.287321893554136,-0.09413816147226584,18.27796178109382,-0.09933652389833725,,,,
13,2012,75241241.41015199,74439333.57015198,173,18.136210061598472,-0.1511118319556637,18.125495037121034,-0.15246674397278426,,,,
13,2013,73691245.398,73052385.044,176,18.115394563102473,-0.020815498495998952,18.106687345100966,-0.0188076920200686,,,,
13,2014,79089169.52600001,78452428.002,182,18.1860865020738,0.07069193897132564,18.178002986339337,0.07131564123837109,,,,
13,2015,74329711.958,73678752.856,185,18.12402132151571,-0.06206518055808985,18.11522502327513,-0.06277796306420669,0.04870613824739988,3513397.0,171124.0,
13,2016,75163160.92880002,74572866.33680001,188,18.135171787623083,0.011150466107373802,18.12728727698428,0.012062253709149928,0.048946669506524904,3619899.0,177182.0,0.0002405312591250222
13,2017,68522158.8472,67953620.6952,190,18.04266773774231,-0.09250404988077321,18.03433598183942,-0.09295129514486078,0.04981240505371054,3699460.0,184279.0,0.0008657355471856365
13,2018,69091642.91999999,68459326.44,194,18.050944339600402,0.008276601858092647,18.041750352279962,0.007414370440542939,0.04907984067018474,3777824.0,185415.0,-0.0007325643835257994
13,2019,65775660.221599996,65145545.5136,195,18.00176042241684,-0.04918391718356219,17.992134486420934,-0.04961586585902822,0.049002157664996084,3859728.0,189135.0,-7.768300518865706e-05
13,2020,53131453.574,52457994.660000004,197,17.788279656870873,-0.21348076554596673,17.775523305595357,-0.21661118082557707,0.049695069607325865,3663623.0,182064.0,0.0006929119423297811
13,2021,56909589.081599995,56071338.71559999,201,17.85697441005772,0.06869475318684692,17.842135343605808,0.0666120380104509,0.05218328150084046,3838969.0,200330.0,0.0024882118935145928
13,2022,55181062.467999995,54323882.17999999,202,17.826130381153042,-0.030844028904677856,17.810474507364926,-0.03166083624088145,0.051104770095237485,4062791.0,207628.0,-0.001078511405602972
13,2023,54853024.0373088,53993640.8913088,204,17.82016787602462,-0.00596250512842289,17.804376836322085,-0.006097671042841313,0.04823427186287127,4147694.0,200061.0,-0.0028704982323662157
15,2010,9578090.700362,9576023.634362001,26,16.074988829495524,,16.074772994299817,,,,,
15,2011,9795361.49845,9793717.97445,28,16.097419515106502,0.02243068561097772,16.097251715082397,0.022478720782579842,,,,
15,2012,9402159.413315,9400128.745314999,28,16.05644994567827,-0.04096956942823127,16.056233943456544,-0.04101777162585307,,,,
15,2013,8787682.678,8785636.812,28,15.988861603277584,-0.06758834240068623,15.98862876553621,-0.06760517792033305,,,,
15,2014,8961294.318,8958682.01,28,16.008425229652403,0.019563626374818455,16.008133677033058,0.0195049114968473,,,,
15,2015,8820356.097999997,8817959.336,28,15.992572801090871,-0.015852428561531795,15.992301033412861,-0.015832643620196762,0.02655066653458346,514827.0,13669.0,
15,2016,8586521.248,8584103.588,28,15.965704234985186,-0.026868566105685332,15.965422630787426,-0.02687840262543517,0.025990051873462268,525124.0,13648.0,-0.0005606146611211935
15,2017,8106458.252,8103788.446,28,15.908171617017596,-0.05753261796759013,15.907842219683442,-0.057580411103984375,0.026288724727984464,531863.0,13982.0,0.0002986728545221959
15,2018,8107909.967999999,8078472.939999999,29,15.908350682397655,0.0001790653800597397,15.904713420061674,-0.0031287996217681524,0.02630273878106531,536370.0,14108.0,1.4014053080844968e-05
15,2019,7938137.025999999,7909472.1159999985,29,15.887189174206899,-0.02116150819075635,15.883571601233685,-0.0211418188279886,0.02482539836386105,536507.0,13319.0,-0.0014773404172042578
15,2020,7041982.427999999,7019248.215999999,29,15.76740028338019,-0.11978889082670818,15.764166678529373,-0.11940492270431236,0.02636132798380684,442656.0,11669.0,0.0015359296199457875
15,2021,6937435.459599999,6936596.979599998,29,15.752442733872831,-0.014957549507359502,15.752321863461912,-0.011844815067460601,0.02691826623940608,470907.0,12676.0,0.000556938255599243
15,2022,6911181.1115999995,6911179.4676,29,15.748651109009996,-0.003791624862834908,15.748650871134565,-0.0036709923273470224,0.02736056634459007,501744.0,13728.0,0.00044230010518398963
15,2023,6638318.282799999,6611690.168799999,29,15.708369218711535,-0.040281890298460965,15.704349877901969,-0.0443009932325964,0.025864251631122798,513450.0,13280.0,-0.0014963147134672734
16,2010,3197555.948,2862758.3319999995,42,14.977897309701916,,14.867296169759518,,,,,
16,2011,3510985.3226,3227213.6785999998,47,15.071407274737389,0.09350996503547293,14.987129684708055,0.119833514948537,,,,
16,2012,3758155.5535999998,3473804.1796,48,15.139438850754564,0.0680315760171748,15.060760856779401,0.07363117207134628,,,,
16,2013,4790928.601299999,4520125.659299999,47,15.382234813082537,0.24279596232797296,15.324050352152069,0.26328949537266766,,,,
16,2014,4224090.875819,4045236.2898190003,48,15.256314618298504,-0.12592019478403316,15.213050522051441,-0.11099983010062786,,,,
16,2015,4918781.607303999,4662298.237303999,49,15.408571417008577,0.15225679871007358,15.3550190684974,0.14196854644595902,0.024103926071860068,551238.0,13287.0,
16,2016,4608910.300743,4361121.340743,49,15.343502009752143,-0.06506940725643418,15.288239770501798,-0.0667792979956019,0.023706975630808584,572321.0,13568.0,-0.0003969504410514836
16,2017,4436820.429725001,4202052.227725,50,15.3054485584411,-0.03805345131104332,15.251083589563766,-0.03715618093803208,0.02323916057335141,589307.0,13695.0,-0.00046781505745717433
16,2018,4386608.615513,4098380.6655129995,51,15.294066961560103,-0.01138159688099627,15.226102494026462,-0.024981095537304654,0.02363280099967942,611396.0,14449.0,0.00039364042632801174
16,2019,5138892.620501,4835455.776501001,53,15.452348170737771,0.15828120917766775,15.391485948507633,0.1653834544811712,0.02403063454558124,631444.0,15174.0,0.000397833545901817
16,2020,5043365.685489001,4754909.631489001,53,15.433584211911743,-0.018763958826028215,15.374688248836552,-0.01679769967108058,0.022291117065291452,629623.0,14035.0,-0.0017395174802897866
16,2021,5330972.836894999,5043622.822895,53,15.489044300480531,0.055460088568787924,15.433635195890924,0.058946947054371535,0.02315560969282401,670723.0,15531.0,0.0008644926275325586
16,2022,5233208.144486,4883721.070485999,54,15.470535059928508,-0.018509240552022632,15.401418001706741,-0.032217194184182674,0.02532885890679804,699084.0,17707.0,0.002173249213974028
16,2023,5703362.816486001,5332693.208486,54,15.556566526646753,0.08603146671824469,15.489366960923684,0.08794895921694312,0.025225890499710888,717715.0,18105.0,-0.0001029684070871506
17,2010,134226896.261978,132816746.70997798,252,18.71504218166038,,18.704480891799882,,,,,
17,2011,137175329.24020582,134868993.1471521,281,18.736770441053732,0.021728259393352545,18.71981444410707,0.015333552307186693,,,,
17,2012,130535114.43067884,128265832.95381553,283,18.6871528246297,-0.04961761642403317,18.669615488226277,-0.050198955880791374,,,,
17,2013,134218313.8976,132060782.2616,295,18.714978240386287,0.027825415756588256,18.698772846244882,0.02915735801860464,,,,
17,2014,131946672.4992,129854452.0812,298,18.697908402704005,-0.017069837682281985,18.68192478182489,-0.016848064419992426,,,,
17,2015,119860437.97569999,117902613.7577,293,18.601838607048208,-0.09606979565579721,18.58536953453837,-0.09655524728652054,0.03566453353799144,5060798.0,180491.0,
17,2016,106393841.4369,104612914.52489999,293,18.48265825196449,-0.11918035508371716,18.465777567795044,-0.11959196674332517,0.03561868761951858,5112176.0,182089.0,-4.5845918472862957e-05
17,2017,101515397.4264,99721769.65439999,295,18.435721043723284,-0.04693720824120717,18.417894562695622,-0.047883005099421894,0.03511595843872584,5153355.0,180965.0,-0.0005027291807927353
17,2018,105470937.71620001,103654524.68220001,297,18.473946001046688,0.03822495732340414,18.45657404936361,0.03867948666798782,0.034675819594090745,5193821.0,180100.0,-0.0004401388446350976
17,2019,96280852.9136,94430007.7796,297,18.38278002951876,-0.09116597152792849,18.363369459624085,-0.09320458973952483,0.03468572424103813,5211856.0,180777.0,9.904646947382634e-06
17,2020,77275150.8714,75843462.9814,297,18.162882998376535,-0.21989703114222436,18.144182076543157,-0.21918738308092856,0.03565111511729706,4822542.0,171929.0,0.00096539087625893
17,2021,86673360.2092,85438755.18720001,299,18.27765713051244,0.11477413213590637,18.26331036363182,0.11912828708866385,0.0355229732324202,4948150.0,175773.0,-0.00012814188487685757
17,2022,82872152.11219999,81625381.83019999,301,18.23280964222616,-0.04484748828627971,18.217650823408427,-0.04565954022339369,0.03671081427487771,5161095.0,189468.0,0.0011878410424575117
17,2023,71709346.9738,70484432.5538,302,18.088131659330053,-0.14467798289610911,18.070902428559595,-0.1467483948488315,0.035158986200202975,5235077.0,184060.0,-0.0015518280746747368
18,2010,162682555.02201,162182241.43801,179,18.90731134469512,,18.90423120806597,,,,,
18,2011,165384783.99202096,164189325.802021,205,18.923785341110566,0.01647399641544567,18.916530745573684,0.012299537507715286,,,,
18,2012,155136201.267973,154066154.517973,207,18.85981400689489,-0.06397133421567602,18.8528926429291,-0.06363810264458536,,,,
18,2013,155969900.24,155025319.93600002,215,18.865173599417624,0.005359592522733436,18.859099015968447,0.006206373039347568,,,,
18,2014,160198582.268197,159293016.27619702,219,18.89192474279781,0.026751143380185027,18.88625593384518,0.027156917876734354,,,,
18,2015,141912649.90119702,141071471.475197,220,18.770722284747485,-0.12120245805032326,18.76477720981217,-0.12147872403301108,0.02270943665450155,2551010.0,57932.0,
18,2016,138464224.522773,137668090.216773,223,18.746122543529967,-0.024599741217517845,18.740356202761408,-0.024421007050762,0.022317273136361674,2595568.0,57926.0,-0.0003921635181398757
18,2017,136007213.13538802,135091454.381388,226,18.72821848005408,-0.01790406347588913,18.721462546906032,-0.018893655855375613,0.021728779614454033,2627391.0,57090.0,-0.0005884935219076411
18,2018,143395843.25519997,142735517.2372,232,18.7811194986469,0.05290101859282004,18.77650394592227,0.05504139901623617,0.02125432002196207,2659130.0,56518.0,-0.00047445959249196173
18,2019,128780614.33940001,128081276.77139999,232,18.673620850519526,-0.10749864812737187,18.66817559514927,-0.10832835077300018,0.021499686451268867,2685388.0,57735.0,0.0002453664293067953
18,2020,112176073.45,111445253.22999999,235,18.535580279203312,-0.13804057131621406,18.52904402586176,-0.1391315692875068,0.02214936514960415,2535558.0,56161.0,0.0006496786983352827
18,2021,120244566.80699998,119441269.61299998,237,18.605038283451215,0.0694580042479025,18.598335340852376,0.0692913149906147,0.021972463064727797,2631157.0,57813.0,-0.0001769020848763521
18,2022,116966425.7996,116226553.4756,238,18.577397492603648,-0.027640790847566876,18.571051891556998,-0.027283449295378404,0.022366262641339358,2733492.0,61138.0,0.0003937995766115608
18,2023,108096331.25840224,107336943.89240225,238,18.498533343628356,-0.07886414897529193,18.491483453023893,-0.07956843853310502,0.022198819719037494,2767985.0,61446.0,-0.00016744292230186364
19,2010,62027756.465583,61514728.847582996,142,17.943092527757123,,17.9347871975594,,,,,
19,2011,59881624.764221996,59101673.588222,157,17.907880250818632,-0.03521227693849127,17.894769799881,-0.04001739767840107,,,,
19,2012,56653913.04509201,56002490.53309201,158,17.852471617105603,-0.05540863371302862,17.840906721515708,-0.053863078365292694,,,,
19,2013,54559424.65,53820743.35599999,163,17.814801026172617,-0.037670590932986414,17.80116951505914,-0.039737206456567975,,,,
19,2014,55005642.278,54276504.272,168,17.8229463248078,0.00814529863518132,17.809601989088453,0.008432474029312687,,,,
19,2015,50321004.64,49609887.21000001,166,17.733933135181008,-0.08901318962679028,17.719700710741087,-0.08990127834736583,0.027234490172938972,1294792.0,35263.0,
19,2016,46127084.41,45444142.122,166,17.646910849764613,-0.08702228541639556,17.6319944840766,-0.08770622666448702,0.02581774229714247,1302244.0,33621.0,-0.0014167478757965007
19,2017,50302180.975,49566749.889,170,17.733558993473913,0.08664814370930074,17.71883080175885,0.08683631768224842,0.02589010691734963,1301192.0,33688.0,7.236462020715831e-05
19,2018,55532483.318,54656142.46,172,17.832478692513202,0.0989196990392891,17.816572162611173,0.09774136085232499,0.02604634686166562,1309819.0,34116.0,0.00015623994431598898
19,2019,48750033.904,47862753.58400001,173,17.702216450874555,-0.13026224163864697,17.683848172930723,-0.13272398968044996,0.02558310048946753,1312038.0,33566.0,-0.0004632463721980888
19,2020,40037075.559999995,39425455.862,173,17.505316471781853,-0.19689997909270218,17.48992225351127,-0.1939259194194527,0.02493054728418152,1242572.0,30978.0,-0.0006525532052860106
19,2021,47725670.916,47251889.376,174,17.68097998543432,0.17566351365246646,17.671003197898226,0.18108094438695588,0.024253252226575855,1269438.0,30788.0,-0.0006772950576056647
