county_fips,state_fips,year,total_co2e,total_co2e_excl_petro_ng,n_facilities,log_emissions,d_log_emissions,log_emissions_excl_petro_ng,d_log_emissions_excl_petro_ng,tech_emp_share,emp_total,emp_tech,tech_emp_share_diff
01001,01,2022,6078344.734,6078344.734,4,15.62024296917885,0.25549610280655344,15.62024296917885,0.25549610280655344,0.009758261255267244,9018.0,88.0,-0.0010468973365766049
01001,01,2023,5813957.188,5813957.188,4,15.575771996468756,-0.04447097271009426,15.575771996468756,-0.04447097271009426,0.011361200428724544,9330.0,106.0,0.0016029391734573
01003,01,2010,124264.25,124264.25,1,11.730165625511468,,11.730165625511468,,,,,
01003,01,2011,131056.75,131056.75,1,11.783385714483485,0.05322008897201691,11.783385714483485,0.05322008897201691,,,,
01003,01,2012,164110.75,164110.75,1,12.008296783768648,0.22491106928516302,12.008296783768648,0.22491106928516302,,,,
01003,01,2013,169046.0,169046.0,1,12.037926146217522,0.029629362448874375,12.037926146217522,0.029629362448874375,,,,
01003,01,2014,169195.25,169195.25,1,12.038808652474145,0.0008825062566231168,12.038808652474145,0.0008825062566231168,,,,
01003,01,2015,201495.5,201495.5,1,12.213522327613298,0.17471367513915226,12.213522327613298,0.17471367513915226,0.0085208838495953,58562.0,499.0,
01003,01,2016,217551.75,217551.75,1,12.29019203224426,0.07666970463096234,12.29019203224426,0.07666970463096234,0.0079943530647756,60918.0,487.0,-0.0005265307848196996
01003,01,2017,218796.0,218796.0,1,12.295895067827205,0.0057030355829450485,12.295895067827205,0.0057030355829450485,0.008242021531482605,62606.0,516.0,0.00024766846670700414
01003,01,2018,218334.5,218334.5,1,12.293783569446454,-0.0021114983807510868,12.293783569446454,-0.0021114983807510868,0.00862630713376982,64454.0,556.0,0.00038428560228721473
01003,01,2019,213270.25,213270.25,1,12.270315419813954,-0.023468149632499546,12.270315419813954,-0.023468149632499546,0.008967195385724585,66576.0,597.0,0.00034088825195476534
01003,01,2020,238635.0,238635.0,1,12.38269046690745,0.11237504709349544,12.38269046690745,0.11237504709349544,0.009944576405384006,63150.0,628.0,0.000977381019659421
01003,01,2021,257335.75,257335.75,1,12.458136931486417,0.07544646457896675,12.458136931486417,0.07544646457896675,0.010080280074847589,66268.0,668.0,0.0001357036694635827
01003,01,2022,265100.25,265100.25,1,12.487863335317034,0.029726403830617087,12.487863335317034,0.029726403830617087,0.011220277054533424,69517.0,780.0,0.001139996979685835
01003,01,2023,259617.75,259617.75,1,12.466965635896836,-0.020897699420197924,12.466965635896836,-0.020897699420197924,0.004063060931999388,71867.0,292.0,-0.007157216122534036
01005,01,2010,55187.191999999995,55187.191999999995,1,10.91848617635679,,10.91848617635679,,,,,
01005,01,2011,56182.388000000006,56182.388000000006,1,10.936358605984845,0.017872429628054576,10.936358605984845,0.017872429628054576,,,,
01005,01,2012,53750.448,53750.448,1,10.892107280838895,-0.044251325145950204,10.892107280838895,-0.044251325145950204,,,,
01005,01,2013,57623.732,57623.732,1,10.961689775718456,0.06958249487956181,10.961689775718456,0.06958249487956181,,,,
01005,01,2014,53155.200000000004,53155.200000000004,1,10.880971215296757,-0.08071856042169934,10.880971215296757,-0.08071856042169934,,,,
01005,01,2015,42552.64,42552.64,1,10.65849717673018,-0.22247403856657755,10.65849717673018,-0.22247403856657755,0.0036624446818251184,6553.0,24.0,
01005,01,2016,27127.248,27127.248,1,10.208293962984806,-0.45020321374537353,10.208293962984806,-0.45020321374537353,0.003937007874015748,6350.0,25.0,0.00027456319219062953
01005,01,2017,0.3,0.3,1,-1.2039728043259361,-11.412266767310742,-1.2039728043259361,-11.412266767310742,0.003737735555209469,6421.0,24.0,-0.00019927231880627902
01005,01,2018,19429.176000000003,19429.176000000003,1,9.87453113282579,11.078503937151726,9.87453113282579,11.078503937151726,0.003536829155774258,6503.0,23.0,-0.00020090639943521086
01005,01,2019,19863.876,19863.876,1,9.896658084719867,0.02212695189407654,9.896658084719867,0.02212695189407654,0.0022741055184960584,6596.0,15.0,-0.0012627236372781997
01005,01,2020,8871.416000000001,8871.416000000001,1,9.09058970179601,-0.8060683829238577,9.09058970179601,-0.8060683829238577,0.0020595690747782004,6312.0,13.0,-0.000214536443717858
01005,01,2021,13567.648,13567.648,1,9.515443414298922,0.4248537125029124,9.515443414298922,0.4248537125029124,0.0022793878215564964,6142.0,14.0,0.00021981874677829598
01005,01,2022,18139.43,18139.43,1,9.805843300904215,0.29039988660529303,9.805843300904215,0.29039988660529303,,6320.0,,
01005,01,2023,6546.276,6546.276,1,8.786651617325356,-1.0191916835788586,8.786651617325356,-1.0191916835788586,,6227.0,,
01009,01,2011,48802.824,48802.824,1,10.79554345901936,,10.79554345901936,,,,,
01009,01,2012,48334.424,48334.424,1,10.785899297997245,-0.009644161022114517,10.785899297997245,-0.009644161022114517,,,,
01009,01,2013,52441.056,52441.056,1,10.867445074974654,0.08154577697740883,10.867445074974654,0.08154577697740883,,,,
01009,01,2014,61054.422,61054.422,1,11.01952090934818,0.15207583437352667,11.01952090934818,0.15207583437352667,,,,
01009,01,2015,58345.426,58345.426,1,10.974136245610415,-0.04538466373776551,10.974136245610415,-0.04538466373776551,0.014118792599805257,6162.0,87.0,
01009,01,2016,77055.124,77055.124,1,11.252276340808336,0.27814009519792116,11.252276340808336,0.27814009519792116,0.01377984297388239,6241.0,86.0,-0.0003389496259228672
01009,01,2017,50910.32,50910.32,1,10.837820932478671,-0.41445540832966543,10.837820932478671,-0.41445540832966543,0.014354813543454517,6409.0,92.0,0.0005749705695721266
01009,01,2018,53570.574,53570.574,1,10.88875520377,0.05093427129132877,10.88875520377,0.05093427129132877,0.014296577946768061,6575.0,94.0,-5.8235596686455685e-05
01009,01,2019,47811.42,47811.42,1,10.775019802078479,-0.11373540169152108,10.775019802078479,-0.11373540169152108,0.014186537881074554,6626.0,94.0,-0.00011004006569350668
01009,01,2020,44765.078,44765.078,1,10.709183605499442,-0.06583619657903661,10.709183605499442,-0.06583619657903661,0.01810168424366441,6353.0,115.0,0.003915146362589857
01009,01,2021,49086.32,49086.32,1,10.801335659890938,0.09215205439149621,10.801335659890938,0.09215205439149621,0.017329413585022435,6463.0,112.0,-0.0007722706586419763
01009,01,2022,48414.574,48414.574,1,10.787556163080968,-0.013779496809970482,10.787556163080968,-0.013779496809970482,0.018596915633504688,6614.0,123.0,0.0012675020484822531
01009,01,2023,46672.826,46672.826,1,10.750917389928269,-0.036638773152699144,10.750917389928269,-0.036638773152699144,0.015741015741015742,6734.0,106.0,-0.002855899892488946
01015,01,2010,274933.064146,274933.064146,4,12.52428294391591,,12.52428294391591,,,,,
01015,01,2011,304909.74400000006,277388.65400000004,5,12.627771090484723,0.10348814656881267,12.533174884800724,0.00889194088481382,,,,
01015,01,2012,195652.936,165517.542,4,12.184097633914924,-0.4436734565697993,12.016832462139996,-0.5163424226607276,,,,
01015,01,2013,86304.326,60132.366,4,11.365635003277522,-0.8184626306374021,11.00430351133866,-1.012528950801336,,,,
01015,01,2014,99115.51800000001,74007.808,5,11.504041297362988,0.1384062940854669,11.211925880133661,0.2076223687950005,,,,
01015,01,2015,124489.15599999999,103852.24799999999,5,11.731973890691833,0.22793259332884475,11.550724475675656,0.338798595541995,0.018458843037261835,31963.0,590.0,
01015,01,2016,214763.89199999996,192553.24199999997,5,12.277294526927705,0.5453206362358713,12.168127976286458,0.6174035006108021,0.01972742547762773,32138.0,634.0,0.0012685824403658938
01015,01,2017,217971.98100000003,199852.87300000002,6,12.29212180598792,0.014827279060215304,12.205336739817975,0.03720876353151681,0.018104137210303066,32534.0,589.0,-0.001623288267324663
01015,01,2018,318713.011,302310.55700000003,7,12.672046324799588,0.3799245188116682,12.619210102420434,0.4138733626024589,0.01582375714373502,32546.0,515.0,-0.0022803800665680447
01015,01,2019,381432.88,352560.936,7,12.85169017713747,0.1796438523378825,12.7729787543796,0.153768651959167,0.014847970365797191,32395.0,481.0,-0.0009757867779378298
01015,01,2020,194348.04799999998,180770.28,7,12.177405892494402,-0.6742842846430683,12.10498233289728,-0.6679964214823215,0.013965573238064306,30790.0,430.0,-0.0008823971277328851
01015,01,2021,226497.25300000003,212288.037,7,12.33048809579636,0.15308220330195788,12.265699296598237,0.160716963700958,0.011854333944490106,31634.0,375.0,-0.0021112392935742005
01015,01,2022,479563.7219999999,460512.4119999999,7,13.080632057072645,0.7501439612762848,13.040095087625883,0.7743957910276453,0.012909417373537242,32302.0,417.0,0.0010550834290471364
01015,01,2023,220173.094,207952.328,7,12.302169306885878,-0.7784627501867671,12.245064140107193,-0.7950309475186899,0.010370553818530786,32303.0,335.0,-0.0025388635550064563
01017,01,2010,47478.546,47478.546,1,10.76803322483431,,10.76803322483431,,,,,
01017,01,2011,22574.928,22574.928,1,10.024595188911329,-0.7434380359229813,10.024595188911329,-0.7434380359229813,,,,
01017,01,2012,0.0,0.0,1,,,,,,,,
01017,01,2013,6465.028,6465.028,1,8.774162622209726,,8.774162622209726,,,,,
01017,01,2014,39623.284,39623.284,1,10.587172204248159,1.8130095820384327,10.587172204248159,1.8130095820384327,,,,
01017,01,2015,52621.971999999994,52621.971999999994,1,10.87088903013684,0.28371682588868197,10.87088903013684,0.28371682588868197,0.00936843805524148,6191.0,58.0,
