freq,unit,inet_tec,terrtypo,geo,time,value
A,PC_HH,VDSL,TOTAL,DE,2016,58.8
A,PC_HH,VDSL,TOTAL,DE,2017,69.0
A,PC_HH,VDSL,TOTAL,DE,2018,76.9
A,PC_HH,VDSL,TOTAL,DE,2019,85.6
A,PC_HH,VDSL,TOTAL,DE,2020,89.2
A,PC_HH,VDSL,TOTAL,DE,2021,91.3
A,PC_HH,VDSL,TOTAL,DE,2022,94.8
A,PC_HH,VDSL,TOTAL,DE,2023,86.6
A,PC_HH,VDSL,TOTAL,DE,2024,87.0
A,PC_HH,VDSL,TOTAL,DE,2025,86.7
A,PC_HH,VDSL,TOTAL,DK,2013,21.7
A,PC_HH,VDSL,TOTAL,DK,2014,66.7
A,PC_HH,VDSL,TOTAL,DK,2015,63.0
A,PC_HH,VDSL,TOTAL,DK,2016,61.6
A,PC_HH,VDSL,TOTAL,DK,2017,62.0
A,PC_HH,VDSL,TOTAL,DK,2018,60.2
A,PC_HH,VDSL,TOTAL,DK,2019,61.5
A,PC_HH,VDSL,TOTAL,DK,2020,60.9
A,PC_HH,VDSL,TOTAL,DK,2021,59.4
A,PC_HH,VDSL,TOTAL,DK,2022,58.5
A,PC_HH,VDSL,TOTAL,DK,2023,57.5
A,PC_HH,VDSL,TOTAL,DK,2024,51.7
A,PC_HH,VDSL,TOTAL,DK,2025,46.5
A,PC_HH,VDSL,TOTAL,EE,2013,17.8
A,PC_HH,VDSL,TOTAL,EE,2014,44.6
A,PC_HH,VDSL,TOTAL,EE,2015,49.6
A,PC_HH,VDSL,TOTAL,EE,2016,55.2
A,PC_HH,VDSL,TOTAL,EE,2017,55.1
A,PC_HH,VDSL,TOTAL,EE,2018,55.2
A,PC_HH,VDSL,TOTAL,EE,2019,56.1
A,PC_HH,VDSL,TOTAL,EE,2020,59.1
A,PC_HH,VDSL,TOTAL,EE,2021,55.6
A,PC_HH,VDSL,TOTAL,EE,2022,55.3
A,PC_HH,VDSL,TOTAL,EE,2023,53.3
A,PC_HH,VDSL,TOTAL,EE,2024,54.6
A,PC_HH,VDSL,TOTAL,EE,2025,33.5
A,PC_HH,VDSL,TOTAL,EL,2013,26.7
A,PC_HH,VDSL,TOTAL,EL,2014,33.8
A,PC_HH,VDSL,TOTAL,EL,2015,36.1
A,PC_HH,VDSL,TOTAL,EL,2016,48.3
A,PC_HH,VDSL,TOTAL,EL,2017,52.3
A,PC_HH,VDSL,TOTAL,EL,2018,65.7
A,PC_HH,VDSL,TOTAL,EL,2019,74.2
A,PC_HH,VDSL,TOTAL,EL,2020,80.3
A,PC_HH,VDSL,TOTAL,EL,2021,81.3
A,PC_HH,VDSL,TOTAL,EL,2022,76.3
A,PC_HH,VDSL,TOTAL,EL,2023,77.2
A,PC_HH,VDSL,TOTAL,EL,2024,74.8
A,PC_HH,VDSL,TOTAL,EL,2025,70.0
A,PC_HH,VDSL,TOTAL,ES,2013,11.1
A,PC_HH,VDSL,TOTAL,ES,2014,11.0
A,PC_HH,VDSL,TOTAL,ES,2015,11.0
A,PC_HH,VDSL,TOTAL,ES,2016,11.8
A,PC_HH,VDSL,TOTAL,ES,2017,11.8
A,PC_HH,VDSL,TOTAL,ES,2018,11.8
A,PC_HH,VDSL,TOTAL,ES,2019,11.8
A,PC_HH,VDSL,TOTAL,ES,2020,11.6
A,PC_HH,VDSL,TOTAL,ES,2021,11.9
A,PC_HH,VDSL,TOTAL,ES,2022,11.0
A,PC_HH,VDSL,TOTAL,ES,2023,1.1
A,PC_HH,VDSL,TOTAL,FI,2013,46.0
A,PC_HH,VDSL,TOTAL,FI,2014,48.4
A,PC_HH,VDSL,TOTAL,FI,2015,48.4
A,PC_HH,VDSL,TOTAL,FI,2016,48.4
A,PC_HH,VDSL,TOTAL,FI,2017,48.5
A,PC_HH,VDSL,TOTAL,FI,2018,48.5
A,PC_HH,VDSL,TOTAL,FI,2019,48.6
A,PC_HH,VDSL,TOTAL,FI,2020,48.6
A,PC_HH,VDSL,TOTAL,FI,2021,44.8
A,PC_HH,VDSL,TOTAL,FI,2022,34.0
A,PC_HH,VDSL,TOTAL,FI,2023,23.0
A,PC_HH,VDSL,TOTAL,FI,2024,17.9
A,PC_HH,VDSL,TOTAL,FI,2025,12.5
A,PC_HH,VDSL,TOTAL,FR,2013,13.4
A,PC_HH,VDSL,TOTAL,FR,2014,15.5
A,PC_HH,VDSL,TOTAL,FR,2015,16.7
A,PC_HH,VDSL,TOTAL,FR,2016,18.2
A,PC_HH,VDSL,TOTAL,FR,2017,18.9
A,PC_HH,VDSL,TOTAL,FR,2018,19.6
A,PC_HH,VDSL,TOTAL,FR,2019,19.7
A,PC_HH,VDSL,TOTAL,FR,2020,20.4
A,PC_HH,VDSL,TOTAL,FR,2021,15.7
A,PC_HH,VDSL,TOTAL,FR,2022,15.9
A,PC_HH,VDSL,TOTAL,FR,2023,16.6
A,PC_HH,VDSL,TOTAL,FR,2024,18.6
A,PC_HH,VDSL,TOTAL,FR,2025,21.7
A,PC_HH,VDSL,TOTAL,HR,2013,16.8
A,PC_HH,VDSL,TOTAL,HR,2014,31.4
A,PC_HH,VDSL,TOTAL,HR,2015,35.9
A,PC_HH,VDSL,TOTAL,HR,2016,44.2
A,PC_HH,VDSL,TOTAL,HR,2017,58.2
A,PC_HH,VDSL,TOTAL,HR,2018,76.9
A,PC_HH,VDSL,TOTAL,HR,2019,80.8
A,PC_HH,VDSL,TOTAL,HR,2020,81.1
A,PC_HH,VDSL,TOTAL,HR,2021,78.2
A,PC_HH,VDSL,TOTAL,HR,2022,78.1
A,PC_HH,VDSL,TOTAL,HR,2023,77.9
A,PC_HH,VDSL,TOTAL,HR,2024,77.8
A,PC_HH,VDSL,TOTAL,HR,2025,77.6
A,PC_HH,VDSL,TOTAL,HU,2013,24.0
A,PC_HH,VDSL,TOTAL,HU,2014,26.1
A,PC_HH,VDSL,TOTAL,HU,2015,28.0
A,PC_HH,VDSL,TOTAL,HU,2016,38.1
A,PC_HH,VDSL,TOTAL,HU,2017,40.2
A,PC_HH,VDSL,TOTAL,HU,2018,43.7
A,PC_HH,VDSL,TOTAL,HU,2019,50.7
A,PC_HH,VDSL,TOTAL,HU,2020,50.1
A,PC_HH,VDSL,TOTAL,HU,2021,50.8
A,PC_HH,VDSL,TOTAL,HU,2022,48.4
A,PC_HH,VDSL,TOTAL,HU,2023,42.4
A,PC_HH,VDSL,TOTAL,HU,2024,41.6
A,PC_HH,VDSL,TOTAL,HU,2025,41.4
A,PC_HH,VDSL,TOTAL,IE,2013,33.2
A,PC_HH,VDSL,TOTAL,IE,2014,60.8
A,PC_HH,VDSL,TOTAL,IE,2015,70.6
A,PC_HH,VDSL,TOTAL,IE,2016,73.0
A,PC_HH,VDSL,TOTAL,IE,2017,75.3
A,PC_HH,VDSL,TOTAL,IE,2018,77.0
A,PC_HH,VDSL,TOTAL,IE,2019,78.4
A,PC_HH,VDSL,TOTAL,IE,2020,79.9
A,PC_HH,VDSL,TOTAL,IE,2021,81.1
A,PC_HH,VDSL,TOTAL,IE,2022,82.0
A,PC_HH,VDSL,TOTAL,IE,2023,83.1
A,PC_HH,VDSL,TOTAL,IE,2024,76.5
A,PC_HH,VDSL,TOTAL,IE,2025,75.0
A,PC_HH,VDSL,TOTAL,IS,2013,43.2
A,PC_HH,VDSL,TOTAL,IS,2014,78.2
A,PC_HH,VDSL,TOTAL,IS,2015,79.6
A,PC_HH,VDSL,TOTAL,IS,2016,83.7
A,PC_HH,VDSL,TOTAL,IS,2017,88.1
A,PC_HH,VDSL,TOTAL,IS,2018,88.0
A,PC_HH,VDSL,TOTAL,IS,2019,90.5
A,PC_HH,VDSL,TOTAL,IS,2020,87.2
A,PC_HH,VDSL,TOTAL,IS,2021,84.0
A,PC_HH,VDSL,TOTAL,IS,2022,84.1
A,PC_HH,VDSL,TOTAL,IS,2023,90.8
A,PC_HH,VDSL,TOTAL,IS,2024,57.4
A,PC_HH,VDSL,TOTAL,IS,2025,52.6
A,PC_HH,VDSL,TOTAL,IT,2013,14.7
A,PC_HH,VDSL,TOTAL,IT,2014,24.3
A,PC_HH,VDSL,TOTAL,IT,2015,32.8
A,PC_HH,VDSL,TOTAL,IT,2016,66.4
A,PC_HH,VDSL,TOTAL,IT,2017,82.4
A,PC_HH,VDSL,TOTAL,IT,2018,87.9
A,PC_HH,VDSL,TOTAL,IT,2019,88.9
A,PC_HH,VDSL,TOTAL,IT,2020,92.7
A,PC_HH,VDSL,TOTAL,IT,2021,96.0
A,PC_HH,VDSL,TOTAL,IT,2022,96.2
A,PC_HH,VDSL,TOTAL,IT,2023,96.4
A,PC_HH,VDSL,TOTAL,IT,2024,96.4
A,PC_HH,VDSL,TOTAL,IT,2025,96.7
A,PC_HH,VDSL,TOTAL,LT,2017,1.1
A,PC_HH,VDSL,TOTAL,LT,2018,2.3
A,PC_HH,VDSL,TOTAL,LT,2019,3.0
A,PC_HH,VDSL,TOTAL,LT,2020,4.2
A,PC_HH,VDSL,TOTAL,LT,2021,40.1
A,PC_HH,VDSL,TOTAL,LT,2022,77.7
A,PC_HH,VDSL,TOTAL,LT,2023,78.0
A,PC_HH,VDSL,TOTAL,LT,2024,83.9
A,PC_HH,VDSL,TOTAL,LT,2025,84.1
A,PC_HH,VDSL,TOTAL,LU,2013,88.6
A,PC_HH,VDSL,TOTAL,LU,2014,88.8
A,PC_HH,VDSL,TOTAL,LU,2015,88.8
A,PC_HH,VDSL,TOTAL,LU,2016,88.2
A,PC_HH,VDSL,TOTAL,LU,2017,87.2
A,PC_HH,VDSL,TOTAL,LU,2018,78.3
A,PC_HH,VDSL,TOTAL,LU,2019,75.5
A,PC_HH,VDSL,TOTAL,LU,2020,65.5
A,PC_HH,VDSL,TOTAL,LU,2021,59.8
A,PC_HH,VDSL,TOTAL,LU,2022,54.5
A,PC_HH,VDSL,TOTAL,LU,2023,23.0
A,PC_HH,VDSL,TOTAL,LU,2024,23.1
A,PC_HH,VDSL,TOTAL,LU,2025,15.3
A,PC_HH,VDSL,TOTAL,LV,2013,6.0
A,PC_HH,VDSL,TOTAL,LV,2014,8.4
A,PC_HH,VDSL,TOTAL,LV,2015,10.1
A,PC_HH,VDSL,TOTAL,LV,2016,9.9
A,PC_HH,VDSL,TOTAL,LV,2017,12.9
A,PC_HH,VDSL,TOTAL,LV,2018,12.1
A,PC_HH,VDSL,TOTAL,LV,2019,12.2
A,PC_HH,VDSL,TOTAL,LV,2020,13.6
A,PC_HH,VDSL,TOTAL,LV,2021,14.2
A,PC_HH,VDSL,TOTAL,LV,2022,16.5
A,PC_HH,VDSL,TOTAL,LV,2023,15.2
A,PC_HH,VDSL,TOTAL,LV,2024,19.5
A,PC_HH,VDSL,TOTAL,LV,2025,17.0
A,PC_HH,VDSL,TOTAL,MT,2013,75.0
A,PC_HH,VDSL,TOTAL,MT,2014,75.0
A,PC_HH,VDSL,TOTAL,MT,2015,72.0
A,PC_HH,VDSL,TOTAL,MT,2016,72.0
A,PC_HH,VDSL,TOTAL,MT,2017,72.0
A,PC_HH,VDSL,TOTAL,MT,2018,72.0
A,PC_HH,VDSL,TOTAL,MT,2019,72.0
A,PC_HH,VDSL,TOTAL,MT,2020,72.0
A,PC_HH,VDSL,TOTAL,MT,2021,72.0
A,PC_HH,VDSL,TOTAL,MT,2022,72.0
A,PC_HH,VDSL,TOTAL,MT,2023,72.0
A,PC_HH,VDSL,TOTAL,MT,2024,72.0
A,PC_HH,VDSL,TOTAL,MT,2025,8.6
A,PC_HH,VDSL,TOTAL,NL,2013,51.6
A,PC_HH,VDSL,TOTAL,NL,2014,52.9
A,PC_HH,VDSL,TOTAL,NL,2015,54.9
A,PC_HH,VDSL,TOTAL,NL,2016,56.8
A,PC_HH,VDSL,TOTAL,NL,2017,61.5
A,PC_HH,VDSL,TOTAL,NL,2018,63.8
A,PC_HH,VDSL,TOTAL,NL,2019,64.3
A,PC_HH,VDSL,TOTAL,NL,2020,65.2
A,PC_HH,VDSL,TOTAL,NL,2021,59.5
A,PC_HH,VDSL,TOTAL,NL,2022,55.8
A,PC_HH,VDSL,TOTAL,NL,2023,52.8
A,PC_HH,VDSL,TOTAL,NL,2024,47.8
A,PC_HH,VDSL,TOTAL,NL,2025,42.0
A,PC_HH,VDSL,TOTAL,NO,2013,32.1
A,PC_HH,VDSL,TOTAL,NO,2014,36.5
A,PC_HH,VDSL,TOTAL,NO,2015,47.3
A,PC_HH,VDSL,TOTAL,NO,2016,49.9
A,PC_HH,VDSL,TOTAL,NO,2017,56.6
A,PC_HH,VDSL,TOTAL,NO,2018,59.8
A,PC_HH,VDSL,TOTAL,NO,2019,59.8
A,PC_HH,VDSL,TOTAL,NO,2020,59.1
A,PC_HH,VDSL,TOTAL,NO,2021,58.4
A,PC_HH,VDSL,TOTAL,NO,2022,56.6
A,PC_HH,VDSL,TOTAL,NO,2023,56.6
A,PC_HH,VDSL,TOTAL,NO,2024,56.7
A,PC_HH,VDSL,TOTAL,PL,2013,35.9
A,PC_HH,VDSL,TOTAL,PL,2014,37.4
A,PC_HH,VDSL,TOTAL,PL,2015,38.7
A,PC_HH,VDSL,TOTAL,PL,2016,38.6
A,PC_HH,VDSL,TOTAL,PL,2017,37.8
A,PC_HH,VDSL,TOTAL,PL,2018,37.2
A,PC_HH,VDSL,TOTAL,PL,2019,37.2
A,PC_HH,VDSL,TOTAL,PL,2020,35.4
A,PC_HH,VDSL,TOTAL,PL,2021,26.6
A,PC_HH,VDSL,TOTAL,PL,2022,24.2
A,PC_HH,VDSL,TOTAL,PL,2023,39.5
A,PC_HH,VDSL,TOTAL,PL,2024,39.7
A,PC_HH,VDSL,TOTAL,PL,2025,35.5
A,PC_HH,VDSL,TOTAL,RO,2013,15.9
A,PC_HH,VDSL,TOTAL,RO,2014,13.7
A,PC_HH,VDSL,TOTAL,RO,2015,11.8
A,PC_HH,VDSL,TOTAL,RO,2016,11.0
A,PC_HH,VDSL,TOTAL,RO,2017,9.4
A,PC_HH,VDSL,TOTAL,RO,2018,8.6
A,PC_HH,VDSL,TOTAL,RO,2019,9.2
A,PC_HH,VDSL,TOTAL,RO,2020,9.1
A,PC_HH,VDSL,TOTAL,RO,2021,9.1
A,PC_HH,VDSL,TOTAL,RO,2022,9.1
A,PC_HH,VDSL,TOTAL,RO,2023,5.5
A,PC_HH,VDSL,TOTAL,RO,2024,4.5
A,PC_HH,VDSL,TOTAL,RO,2025,0.5
A,PC_HH,VDSL,TOTAL,SE,2013,17.8
A,PC_HH,VDSL,TOTAL,SE,2014,18.3
A,PC_HH,VDSL,TOTAL,SE,2015,18.3
A,PC_HH,VDSL,TOTAL,SE,2016,21.9
A,PC_HH,VDSL,TOTAL,SE,2017,21.0
A,PC_HH,VDSL,TOTAL,SE,2018,22.3
A,PC_HH,VDSL,TOTAL,SE,2019,20.8
A,PC_HH,VDSL,TOTAL,SE,2020,21.0
A,PC_HH,VDSL,TOTAL,SE,2021,20.1
A,PC_HH,VDSL,TOTAL,SE,2022,18.5
A,PC_HH,VDSL,TOTAL,SE,2023,17.6
A,PC_HH,VDSL,TOTAL,SE,2024,6.3
A,PC_HH,VDSL,TOTAL,SE,2025,0.6
A,PC_HH,VDSL,TOTAL,SI,2013,51.6
A,PC_HH,VDSL,TOTAL,SI,2014,52.5
A,PC_HH,VDSL,TOTAL,SI,2015,52.8
A,PC_HH,VDSL,TOTAL,SI,2016,53.4
A,PC_HH,VDSL,TOTAL,SI,2017,59.0
A,PC_HH,VDSL,TOTAL,SI,2018,55.2
A,PC_HH,VDSL,TOTAL,SI,2019,56.2
A,PC_HH,VDSL,TOTAL,SI,2020,56.2
A,PC_HH,VDSL,TOTAL,SI,2021,56.6
A,PC_HH,VDSL,TOTAL,SI,2022,56.2
A,PC_HH,VDSL,TOTAL,SI,2023,56.4
A,PC_HH,VDSL,TOTAL,SI,2024,56.2
A,PC_HH,VDSL,TOTAL,SI,2025,49.0
A,PC_HH,VDSL,TOTAL,SK,2013,10.3
A,PC_HH,VDSL,TOTAL,SK,2014,11.7
A,PC_HH,VDSL,TOTAL,SK,2015,16.9
A,PC_HH,VDSL,TOTAL,SK,2016,28.7
A,PC_HH,VDSL,TOTAL,SK,2017,36.1
A,PC_HH,VDSL,TOTAL,SK,2018,39.5
A,PC_HH,VDSL,TOTAL,SK,2019,39.3
A,PC_HH,VDSL,TOTAL,SK,2020,39.3
A,PC_HH,VDSL,TOTAL,SK,2021,57.7
A,PC_HH,VDSL,TOTAL,SK,2022,54.7
A,PC_HH,VDSL,TOTAL,SK,2023,45.2
A,PC_HH,VDSL,TOTAL,SK,2024,41.8
A,PC_HH,VDSL,TOTAL,SK,2025,37.9
A,PC_HH,VDSL,TOTAL,UK,2013,67.9
A,PC_HH,VDSL,TOTAL,UK,2014,78.9
A,PC_HH,VDSL,TOTAL,UK,2015,82.8
A,PC_HH,VDSL,TOTAL,UK,2016,85.0
A,PC_HH,VDSL,TOTAL,UK,2017,88.4
A,PC_HH,VDSL,TOTAL,UK,2018,89.7
A,PC_HH,VDSL,TOTAL,UK,2019,90.2
A,PC_HH,VDSL,TOTAL,UK,2020,94.2
A,PC_HH,VDSL,TOTAL,UK,2021,94.3
A,PC_HH,VDSL,TOTAL,UK,2022,94.2
A,PC_HH,VDSL,TOTAL,UK,2023,94.7
A,PC_HH,VDSL,TOTAL,UK,2024,93.5
A,PC_HH,VDSL,TOTAL,UK,2025,90.9
A,PC_HH,VDSL2V,DEG3,AT,2019,2.5
A,PC_HH,VDSL2V,DEG3,AT,2020,4.0
A,PC_HH,VDSL2V,DEG3,AT,2021,24.1
A,PC_HH,VDSL2V,DEG3,AT,2022,26.1
A,PC_HH,VDSL2V,DEG3,AT,2023,27.4
A,PC_HH,VDSL2V,DEG3,AT,2024,28.7
A,PC_HH,VDSL2V,DEG3,AT,2025,20.7
A,PC_HH,VDSL2V,DEG3,BE,2019,31.4
A,PC_HH,VDSL2V,DEG3,BE,2020,31.3
A,PC_HH,VDSL2V,DEG3,BE,2021,31.9
A,PC_HH,VDSL2V,DEG3,BE,2022,29.4
A,PC_HH,VDSL2V,DEG3,BE,2023,23.7
A,PC_HH,VDSL2V,DEG3,BE,2024,18.0
A,PC_HH,VDSL2V,DEG3,BE,2025,77.3
A,PC_HH,VDSL2V,DEG3,CH,2019,37.4
A,PC_HH,VDSL2V,DEG3,CH,2020,81.4
A,PC_HH,VDSL2V,DEG3,CH,2021,86.3
A,PC_HH,VDSL2V,DEG3,CH,2022,90.6
A,PC_HH,VDSL2V,DEG3,CH,2023,94.6
A,PC_HH,VDSL2V,DEG3,CH,2024,82.8
A,PC_HH,VDSL2V,DEG3,CH,2025,93.3
A,PC_HH,VDSL2V,DEG3,CY,2019,15.0
A,PC_HH,VDSL2V,DEG3,CY,2020,19.8
A,PC_HH,VDSL2V,DEG3,CY,2021,25.7
A,PC_HH,VDSL2V,DEG3,CY,2022,19.9
A,PC_HH,VDSL2V,DEG3,CY,2023,8.9
A,PC_HH,VDSL2V,DEG3,CY,2024,2.1
A,PC_HH,VDSL2V,DEG3,CY,2025,2.1
A,PC_HH,VDSL2V,DEG3,CZ,2019,59.3
A,PC_HH,VDSL2V,DEG3,CZ,2020,61.1
A,PC_HH,VDSL2V,DEG3,CZ,2021,63.2
A,PC_HH,VDSL2V,DEG3,CZ,2022,64.2
A,PC_HH,VDSL2V,DEG3,CZ,2023,61.5
A,PC_HH,VDSL2V,DEG3,CZ,2024,64.0
A,PC_HH,VDSL2V,DEG3,CZ,2025,66.6
A,PC_HH,VDSL2V,DEG3,DE,2019,41.0
A,PC_HH,VDSL2V,DEG3,DE,2020,51.3
A,PC_HH,VDSL2V,DEG3,DE,2021,59.3
A,PC_HH,VDSL2V,DEG3,DE,2022,50.3
A,PC_HH,VDSL2V,DEG3,DE,2023,58.8
A,PC_HH,VDSL2V,DEG3,DE,2024,59.8
A,PC_HH,VDSL2V,DEG3,DE,2025,61.3
A,PC_HH,VDSL2V,DEG3,DK,2019,4.4
A,PC_HH,VDSL2V,DEG3,DK,2020,4.4
A,PC_HH,VDSL2V,DEG3,DK,2021,4.4
A,PC_HH,VDSL2V,DEG3,DK,2022,4.4
A,PC_HH,VDSL2V,DEG3,DK,2023,4.4
A,PC_HH,VDSL2V,DEG3,DK,2024,4.3
A,PC_HH,VDSL2V,DEG3,DK,2025,3.4
A,PC_HH,VDSL2V,DEG3,EE,2019,5.3
A,PC_HH,VDSL2V,DEG3,EE,2020,7.0
A,PC_HH,VDSL2V,DEG3,EE,2021,13.4
A,PC_HH,VDSL2V,DEG3,EE,2022,19.6
A,PC_HH,VDSL2V,DEG3,EE,2023,40.1
A,PC_HH,VDSL2V,DEG3,EE,2024,17.2
A,PC_HH,VDSL2V,DEG3,EE,2025,16.4
A,PC_HH,VDSL2V,DEG3,EL,2019,7.7
A,PC_HH,VDSL2V,DEG3,EL,2020,9.9
A,PC_HH,VDSL2V,DEG3,EL,2021,10.0
A,PC_HH,VDSL2V,DEG3,EL,2022,9.3
A,PC_HH,VDSL2V,DEG3,EL,2023,10.0
A,PC_HH,VDSL2V,DEG3,EL,2024,10.3
A,PC_HH,VDSL2V,DEG3,EL,2025,11.3
A,PC_HH,VDSL2V,DEG3,FI,2019,8.8
A,PC_HH,VDSL2V,DEG3,FI,2020,11.0
A,PC_HH,VDSL2V,DEG3,FI,2021,14.4
A,PC_HH,VDSL2V,DEG3,FI,2022,16.5
A,PC_HH,VDSL2V,DEG3,FI,2023,14.1
A,PC_HH,VDSL2V,DEG3,FI,2024,12.5
A,PC_HH,VDSL2V,DEG3,FI,2025,5.4
A,PC_HH,VDSL2V,DEG3,HR,2019,1.9
A,PC_HH,VDSL2V,DEG3,HR,2020,2.0
A,PC_HH,VDSL2V,DEG3,HR,2021,2.7
A,PC_HH,VDSL2V,DEG3,HR,2022,3.8
A,PC_HH,VDSL2V,DEG3,HR,2023,4.1
A,PC_HH,VDSL2V,DEG3,HR,2024,4.1
A,PC_HH,VDSL2V,DEG3,HR,2025,4.1
A,PC_HH,VDSL2V,DEG3,HU,2023,33.3
A,PC_HH,VDSL2V,DEG3,HU,2024,33.1
A,PC_HH,VDSL2V,DEG3,HU,2025,32.8
A,PC_HH,VDSL2V,DEG3,IS,2019,1.6
A,PC_HH,VDSL2V,DEG3,IS,2020,1.0
A,PC_HH,VDSL2V,DEG3,IS,2021,0.7
A,PC_HH,VDSL2V,DEG3,IS,2022,0.8
A,PC_HH,VDSL2V,DEG3,IS,2023,1.2
A,PC_HH,VDSL2V,DEG3,IS,2024,0.3
A,PC_HH,VDSL2V,DEG3,IS,2025,0.5
A,PC_HH,VDSL2V,DEG3,IT,2019,11.6
A,PC_HH,VDSL2V,DEG3,IT,2020,16.7
A,PC_HH,VDSL2V,DEG3,IT,2021,28.0
A,PC_HH,VDSL2V,DEG3,IT,2022,33.9
A,PC_HH,VDSL2V,DEG3,IT,2023,34.4
A,PC_HH,VDSL2V,DEG3,IT,2024,30.8
A,PC_HH,VDSL2V,DEG3,IT,2025,31.7
A,PC_HH,VDSL2V,DEG3,LT,2022,52.6
A,PC_HH,VDSL2V,DEG3,LT,2023,53.3
A,PC_HH,VDSL2V,DEG3,LT,2024,58.2
A,PC_HH,VDSL2V,DEG3,LT,2025,55.9
A,PC_HH,VDSL2V,DEG3,LU,2019,63.6
A,PC_HH,VDSL2V,DEG3,LU,2020,15.1
A,PC_HH,VDSL2V,DEG3,LU,2021,21.2
A,PC_HH,VDSL2V,DEG3,LU,2022,28.7
A,PC_HH,VDSL2V,DEG3,LU,2023,31.7
A,PC_HH,VDSL2V,DEG3,LU,2024,29.9
A,PC_HH,VDSL2V,DEG3,LU,2025,29.3
A,PC_HH,VDSL2V,DEG3,LV,2020,15.0
A,PC_HH,VDSL2V,DEG3,LV,2021,17.0
A,PC_HH,VDSL2V,DEG3,LV,2022,19.8
A,PC_HH,VDSL2V,DEG3,LV,2023,17.9
A,PC_HH,VDSL2V,DEG3,LV,2024,23.1
A,PC_HH,VDSL2V,DEG3,LV,2025,20.1
A,PC_HH,VDSL2V,DEG3,NL,2019,4.3
A,PC_HH,VDSL2V,DEG3,NL,2020,4.4
A,PC_HH,VDSL2V,DEG3,NL,2021,39.1
A,PC_HH,VDSL2V,DEG3,NL,2022,39.8
A,PC_HH,VDSL2V,DEG3,NL,2023,42.3
A,PC_HH,VDSL2V,DEG3,NL,2024,44.5
A,PC_HH,VDSL2V,DEG3,NL,2025,43.9
A,PC_HH,VDSL2V,DEG3,PL,2019,17.3
A,PC_HH,VDSL2V,DEG3,PL,2020,16.9
A,PC_HH,VDSL2V,DEG3,PL,2021,9.8
A,PC_HH,VDSL2V,DEG3,PL,2022,9.8
A,PC_HH,VDSL2V,DEG3,PL,2023,15.6
A,PC_HH,VDSL2V,DEG3,PL,2024,10.5
A,PC_HH,VDSL2V,DEG3,SK,2020,34.0
A,PC_HH,VDSL2V,DEG3,SK,2021,51.0
A,PC_HH,VDSL2V,DEG3,SK,2022,48.1
A,PC_HH,VDSL2V,DEG3,SK,2023,52.6
A,PC_HH,VDSL2V,DEG3,SK,2024,49.9
A,PC_HH,VDSL2V,DEG3,SK,2025,46.4
A,PC_HH,VDSL2V,DEG3,UK,2019,4.5
A,PC_HH,VDSL2V,DEG3,UK,2020,6.3
A,PC_HH,VDSL2V,DEG3,UK,2021,6.9
A,PC_HH,VDSL2V,DEG3,UK,2022,7.1
A,PC_HH,VDSL2V,DEG3,UK,2023,7.2
A,PC_HH,VDSL2V,DEG3,UK,2024,7.3
A,PC_HH,VDSL2V,TOTAL,AT,2019,21.7
A,PC_HH,VDSL2V,TOTAL,AT,2020,34.7
A,PC_HH,VDSL2V,TOTAL,AT,2021,50.7
A,PC_HH,VDSL2V,TOTAL,AT,2022,55.3
A,PC_HH,VDSL2V,TOTAL,AT,2023,57.1
A,PC_HH,VDSL2V,TOTAL,AT,2024,58.0
A,PC_HH,VDSL2V,TOTAL,AT,2025,58.7
A,PC_HH,VDSL2V,TOTAL,BE,2019,52.3
A,PC_HH,VDSL2V,TOTAL,BE,2020,54.6
A,PC_HH,VDSL2V,TOTAL,BE,2021,51.6
A,PC_HH,VDSL2V,TOTAL,BE,2022,47.9
A,PC_HH,VDSL2V,TOTAL,BE,2023,43.8
A,PC_HH,VDSL2V,TOTAL,BE,2024,38.8
A,PC_HH,VDSL2V,TOTAL,BE,2025,67.2
A,PC_HH,VDSL2V,TOTAL,CH,2019,80.2
A,PC_HH,VDSL2V,TOTAL,CH,2020,87.3
A,PC_HH,VDSL2V,TOTAL,CH,2021,90.7
A,PC_HH,VDSL2V,TOTAL,CH,2022,92.7
A,PC_HH,VDSL2V,TOTAL,CH,2023,94.9
A,PC_HH,VDSL2V,TOTAL,CH,2024,83.8
A,PC_HH,VDSL2V,TOTAL,CH,2025,95.4
A,PC_HH,VDSL2V,TOTAL,CY,2019,38.6
A,PC_HH,VDSL2V,TOTAL,CY,2020,46.7
A,PC_HH,VDSL2V,TOTAL,CY,2021,43.5
A,PC_HH,VDSL2V,TOTAL,CY,2022,32.6
A,PC_HH,VDSL2V,TOTAL,CY,2023,21.5
A,PC_HH,VDSL2V,TOTAL,CY,2024,15.4
A,PC_HH,VDSL2V,TOTAL,CY,2025,15.4
A,PC_HH,VDSL2V,TOTAL,CZ,2019,82.9
A,PC_HH,VDSL2V,TOTAL,CZ,2020,83.7
A,PC_HH,VDSL2V,TOTAL,CZ,2021,84.7
A,PC_HH,VDSL2V,TOTAL,CZ,2022,86.0
A,PC_HH,VDSL2V,TOTAL,CZ,2023,81.7
A,PC_HH,VDSL2V,TOTAL,CZ,2024,80.8
A,PC_HH,VDSL2V,TOTAL,CZ,2025,87.1
A,PC_HH,VDSL2V,TOTAL,DE,2019,65.4
