freq,unit,inet_spd,terrtypo,geo,time,value
A,PC_HH,MBPS_GT2,TOTAL,IE,2017,96.2
A,PC_HH,MBPS_GT2,TOTAL,IE,2018,96.2
A,PC_HH,MBPS_GT2,TOTAL,IE,2019,96.8
A,PC_HH,MBPS_GT2,TOTAL,IE,2020,96.8
A,PC_HH,MBPS_GT2,TOTAL,IS,2013,92.8
A,PC_HH,MBPS_GT2,TOTAL,IS,2014,96.4
A,PC_HH,MBPS_GT2,TOTAL,IS,2015,96.4
A,PC_HH,MBPS_GT2,TOTAL,IS,2016,97.7
A,PC_HH,MBPS_GT2,TOTAL,IS,2017,98.0
A,PC_HH,MBPS_GT2,TOTAL,IS,2018,97.3
A,PC_HH,MBPS_GT2,TOTAL,IS,2019,96.6
A,PC_HH,MBPS_GT2,TOTAL,IS,2020,96.8
A,PC_HH,MBPS_GT2,TOTAL,IT,2013,95.3
A,PC_HH,MBPS_GT2,TOTAL,IT,2014,95.7
A,PC_HH,MBPS_GT2,TOTAL,IT,2015,98.1
A,PC_HH,MBPS_GT2,TOTAL,IT,2016,95.8
A,PC_HH,MBPS_GT2,TOTAL,IT,2017,95.9
A,PC_HH,MBPS_GT2,TOTAL,IT,2018,96.0
A,PC_HH,MBPS_GT2,TOTAL,IT,2019,96.1
A,PC_HH,MBPS_GT2,TOTAL,IT,2020,96.1
A,PC_HH,MBPS_GT2,TOTAL,LT,2013,79.1
A,PC_HH,MBPS_GT2,TOTAL,LT,2014,79.9
A,PC_HH,MBPS_GT2,TOTAL,LT,2015,80.3
A,PC_HH,MBPS_GT2,TOTAL,LT,2016,81.0
A,PC_HH,MBPS_GT2,TOTAL,LT,2017,82.0
A,PC_HH,MBPS_GT2,TOTAL,LT,2018,84.9
A,PC_HH,MBPS_GT2,TOTAL,LT,2019,85.3
A,PC_HH,MBPS_GT2,TOTAL,LT,2020,84.6
A,PC_HH,MBPS_GT2,TOTAL,LU,2013,100.0
A,PC_HH,MBPS_GT2,TOTAL,LU,2014,100.0
A,PC_HH,MBPS_GT2,TOTAL,LU,2015,100.0
A,PC_HH,MBPS_GT2,TOTAL,LU,2016,100.0
A,PC_HH,MBPS_GT2,TOTAL,LU,2017,100.0
A,PC_HH,MBPS_GT2,TOTAL,LU,2018,100.0
A,PC_HH,MBPS_GT2,TOTAL,LU,2019,100.0
A,PC_HH,MBPS_GT2,TOTAL,LU,2020,100.0
A,PC_HH,MBPS_GT2,TOTAL,LV,2013,77.0
A,PC_HH,MBPS_GT2,TOTAL,LV,2014,75.0
A,PC_HH,MBPS_GT2,TOTAL,LV,2015,72.0
A,PC_HH,MBPS_GT2,TOTAL,LV,2016,70.5
A,PC_HH,MBPS_GT2,TOTAL,LV,2017,70.0
A,PC_HH,MBPS_GT2,TOTAL,LV,2018,70.0
A,PC_HH,MBPS_GT2,TOTAL,LV,2019,71.0
A,PC_HH,MBPS_GT2,TOTAL,LV,2020,71.5
A,PC_HH,MBPS_GT2,TOTAL,MT,2013,100.0
A,PC_HH,MBPS_GT2,TOTAL,MT,2014,99.8
A,PC_HH,MBPS_GT2,TOTAL,MT,2015,99.8
A,PC_HH,MBPS_GT2,TOTAL,MT,2016,99.8
A,PC_HH,MBPS_GT2,TOTAL,MT,2017,100.0
A,PC_HH,MBPS_GT2,TOTAL,MT,2018,100.0
A,PC_HH,MBPS_GT2,TOTAL,MT,2019,100.0
A,PC_HH,MBPS_GT2,TOTAL,MT,2020,100.0
A,PC_HH,MBPS_GT2,TOTAL,NL,2013,99.5
A,PC_HH,MBPS_GT2,TOTAL,NL,2014,99.5
A,PC_HH,MBPS_GT2,TOTAL,NL,2015,99.5
A,PC_HH,MBPS_GT2,TOTAL,NL,2016,99.5
A,PC_HH,MBPS_GT2,TOTAL,NL,2017,99.5
A,PC_HH,MBPS_GT2,TOTAL,NL,2018,99.5
A,PC_HH,MBPS_GT2,TOTAL,NL,2019,99.5
A,PC_HH,MBPS_GT2,TOTAL,NL,2020,99.5
A,PC_HH,MBPS_GT2,TOTAL,NO,2013,96.8
A,PC_HH,MBPS_GT2,TOTAL,NO,2014,95.2
A,PC_HH,MBPS_GT2,TOTAL,NO,2015,100.0
A,PC_HH,MBPS_GT2,TOTAL,NO,2016,95.3
A,PC_HH,MBPS_GT2,TOTAL,NO,2017,94.4
A,PC_HH,MBPS_GT2,TOTAL,NO,2018,96.8
A,PC_HH,MBPS_GT2,TOTAL,NO,2019,98.0
A,PC_HH,MBPS_GT2,TOTAL,NO,2020,97.8
A,PC_HH,MBPS_GT2,TOTAL,PL,2013,66.9
A,PC_HH,MBPS_GT2,TOTAL,PL,2014,67.2
A,PC_HH,MBPS_GT2,TOTAL,PL,2015,67.8
A,PC_HH,MBPS_GT2,TOTAL,PL,2016,68.3
A,PC_HH,MBPS_GT2,TOTAL,PL,2017,68.3
A,PC_HH,MBPS_GT2,TOTAL,PL,2018,68.8
A,PC_HH,MBPS_GT2,TOTAL,PL,2019,69.3
A,PC_HH,MBPS_GT2,TOTAL,PL,2020,88.6
A,PC_HH,MBPS_GT2,TOTAL,PT,2013,93.7
A,PC_HH,MBPS_GT2,TOTAL,PT,2014,93.4
A,PC_HH,MBPS_GT2,TOTAL,PT,2015,92.9
A,PC_HH,MBPS_GT2,TOTAL,PT,2016,92.7
A,PC_HH,MBPS_GT2,TOTAL,PT,2017,91.4
A,PC_HH,MBPS_GT2,TOTAL,PT,2018,91.7
A,PC_HH,MBPS_GT2,TOTAL,PT,2019,91.6
A,PC_HH,MBPS_GT2,TOTAL,PT,2020,92.1
A,PC_HH,MBPS_GT2,TOTAL,RO,2013,83.2
A,PC_HH,MBPS_GT2,TOTAL,RO,2014,89.3
A,PC_HH,MBPS_GT2,TOTAL,RO,2015,88.8
A,PC_HH,MBPS_GT2,TOTAL,RO,2016,88.6
A,PC_HH,MBPS_GT2,TOTAL,RO,2017,88.2
A,PC_HH,MBPS_GT2,TOTAL,RO,2018,87.1
A,PC_HH,MBPS_GT2,TOTAL,RO,2019,87.3
A,PC_HH,MBPS_GT2,TOTAL,RO,2020,89.5
A,PC_HH,MBPS_GT2,TOTAL,SE,2013,97.6
A,PC_HH,MBPS_GT2,TOTAL,SE,2014,97.5
A,PC_HH,MBPS_GT2,TOTAL,SE,2015,97.5
A,PC_HH,MBPS_GT2,TOTAL,SE,2016,97.8
A,PC_HH,MBPS_GT2,TOTAL,SE,2017,97.2
