freq,unit,wstatus,nace_r2,geo,time,value
A,THS,EMP,B-E,AT222,2023,7.5
A,THS,EMP,B-E,AT223,2000,21.2
A,THS,EMP,B-E,AT223,2001,21.4
A,THS,EMP,B-E,AT223,2002,21.2
A,THS,EMP,B-E,AT223,2003,20.8
A,THS,EMP,B-E,AT223,2004,20.6
A,THS,EMP,B-E,AT223,2005,20.7
A,THS,EMP,B-E,AT223,2006,21.4
A,THS,EMP,B-E,AT223,2007,21.8
A,THS,EMP,B-E,AT223,2008,21.9
A,THS,EMP,B-E,AT223,2009,21.2
A,THS,EMP,B-E,AT223,2010,19.9
A,THS,EMP,B-E,AT223,2011,20.0
A,THS,EMP,B-E,AT223,2012,20.3
A,THS,EMP,B-E,AT223,2013,20.5
A,THS,EMP,B-E,AT223,2014,20.8
A,THS,EMP,B-E,AT223,2015,21.0
A,THS,EMP,B-E,AT223,2016,21.1
A,THS,EMP,B-E,AT223,2017,20.8
A,THS,EMP,B-E,AT223,2018,21.5
A,THS,EMP,B-E,AT223,2019,21.9
A,THS,EMP,B-E,AT223,2020,21.3
A,THS,EMP,B-E,AT223,2021,21.2
A,THS,EMP,B-E,AT223,2022,22.1
A,THS,EMP,B-E,AT223,2023,23.1
A,THS,EMP,B-E,AT224,2000,24.2
A,THS,EMP,B-E,AT224,2001,23.8
A,THS,EMP,B-E,AT224,2002,22.9
A,THS,EMP,B-E,AT224,2003,23.4
A,THS,EMP,B-E,AT224,2004,23.1
A,THS,EMP,B-E,AT224,2005,23.3
A,THS,EMP,B-E,AT224,2006,23.3
A,THS,EMP,B-E,AT224,2007,23.7
A,THS,EMP,B-E,AT224,2008,23.8
A,THS,EMP,B-E,AT224,2009,23.6
A,THS,EMP,B-E,AT224,2010,23.4
A,THS,EMP,B-E,AT224,2011,23.8
A,THS,EMP,B-E,AT224,2012,24.5
A,THS,EMP,B-E,AT224,2013,24.9
A,THS,EMP,B-E,AT224,2014,24.7
A,THS,EMP,B-E,AT224,2015,24.6
A,THS,EMP,B-E,AT224,2016,24.3
A,THS,EMP,B-E,AT224,2017,24.9
A,THS,EMP,B-E,AT224,2018,25.4
A,THS,EMP,B-E,AT224,2019,25.4
A,THS,EMP,B-E,AT224,2020,25.2
A,THS,EMP,B-E,AT224,2021,25.3
A,THS,EMP,B-E,AT224,2022,25.7
A,THS,EMP,B-E,AT224,2023,25.5
A,THS,EMP,B-E,AT225,2000,16.6
A,THS,EMP,B-E,AT225,2001,16.6
A,THS,EMP,B-E,AT225,2002,16.6
A,THS,EMP,B-E,AT225,2003,16.9
A,THS,EMP,B-E,AT225,2004,17.3
A,THS,EMP,B-E,AT225,2005,17.1
A,THS,EMP,B-E,AT225,2006,17.2
A,THS,EMP,B-E,AT225,2007,17.4
A,THS,EMP,B-E,AT225,2008,17.6
A,THS,EMP,B-E,AT225,2009,16.0
A,THS,EMP,B-E,AT225,2010,16.0
A,THS,EMP,B-E,AT225,2011,16.6
A,THS,EMP,B-E,AT225,2012,17.0
A,THS,EMP,B-E,AT225,2013,16.8
A,THS,EMP,B-E,AT225,2014,17.0
A,THS,EMP,B-E,AT225,2015,17.0
A,THS,EMP,B-E,AT225,2016,17.4
A,THS,EMP,B-E,AT225,2017,17.9
A,THS,EMP,B-E,AT225,2018,18.4
A,THS,EMP,B-E,AT225,2019,18.7
A,THS,EMP,B-E,AT225,2020,18.5
A,THS,EMP,B-E,AT225,2021,18.7
A,THS,EMP,B-E,AT225,2022,19.0
A,THS,EMP,B-E,AT225,2023,19.3
A,THS,EMP,B-E,AT226,2000,10.1
A,THS,EMP,B-E,AT226,2001,10.1
A,THS,EMP,B-E,AT226,2002,10.1
A,THS,EMP,B-E,AT226,2003,10.1
A,THS,EMP,B-E,AT226,2004,10.1
A,THS,EMP,B-E,AT226,2005,10.4
A,THS,EMP,B-E,AT226,2006,10.4
A,THS,EMP,B-E,AT226,2007,10.5
A,THS,EMP,B-E,AT226,2008,10.7
A,THS,EMP,B-E,AT226,2009,9.9
A,THS,EMP,B-E,AT226,2010,10.0
A,THS,EMP,B-E,AT226,2011,10.2
A,THS,EMP,B-E,AT226,2012,10.2
A,THS,EMP,B-E,AT226,2013,10.1
A,THS,EMP,B-E,AT226,2014,10.0
A,THS,EMP,B-E,AT226,2015,9.9
A,THS,EMP,B-E,AT226,2016,9.9
A,THS,EMP,B-E,AT226,2017,9.9
A,THS,EMP,B-E,AT226,2018,10.0
A,THS,EMP,B-E,AT226,2019,9.9
A,THS,EMP,B-E,AT226,2020,9.6
A,THS,EMP,B-E,AT226,2021,9.6
A,THS,EMP,B-E,AT226,2022,9.7
A,THS,EMP,B-E,AT226,2023,9.9
A,THS,EMP,B-E,AT3,2000,313.7
A,THS,EMP,B-E,AT3,2001,314.4
A,THS,EMP,B-E,AT3,2002,307.4
A,THS,EMP,B-E,AT3,2003,306.2
A,THS,EMP,B-E,AT3,2004,304.8
A,THS,EMP,B-E,AT3,2005,306.3
A,THS,EMP,B-E,AT3,2006,308.7
A,THS,EMP,B-E,AT3,2007,315.8
A,THS,EMP,B-E,AT3,2008,320.8
A,THS,EMP,B-E,AT3,2009,312.8
A,THS,EMP,B-E,AT3,2010,311.1
A,THS,EMP,B-E,AT3,2011,317.4
A,THS,EMP,B-E,AT3,2012,321.6
A,THS,EMP,B-E,AT3,2013,323.8
A,THS,EMP,B-E,AT3,2014,326.1
A,THS,EMP,B-E,AT3,2015,328.4
A,THS,EMP,B-E,AT3,2016,332.6
A,THS,EMP,B-E,AT3,2017,336.8
A,THS,EMP,B-E,AT3,2018,344.4
A,THS,EMP,B-E,AT3,2019,351.4
A,THS,EMP,B-E,AT3,2020,349.5
A,THS,EMP,B-E,AT3,2021,351.8
A,THS,EMP,B-E,AT3,2022,359.4
A,THS,EMP,B-E,AT3,2023,364.9
A,THS,EMP,B-E,AT3,2024,358.8
A,THS,EMP,B-E,AT31,2000,165.3
A,THS,EMP,B-E,AT31,2001,166.3
A,THS,EMP,B-E,AT31,2002,162.7
A,THS,EMP,B-E,AT31,2003,162.7
A,THS,EMP,B-E,AT31,2004,161.7
A,THS,EMP,B-E,AT31,2005,162.7
A,THS,EMP,B-E,AT31,2006,165.1
A,THS,EMP,B-E,AT31,2007,168.5
A,THS,EMP,B-E,AT31,2008,172.9
A,THS,EMP,B-E,AT31,2009,170.6
A,THS,EMP,B-E,AT31,2010,169.2
A,THS,EMP,B-E,AT31,2011,171.4
A,THS,EMP,B-E,AT31,2012,174.3
A,THS,EMP,B-E,AT31,2013,176.1
A,THS,EMP,B-E,AT31,2014,177.5
A,THS,EMP,B-E,AT31,2015,178.7
A,THS,EMP,B-E,AT31,2016,180.3
A,THS,EMP,B-E,AT31,2017,182.3
A,THS,EMP,B-E,AT31,2018,187.0
A,THS,EMP,B-E,AT31,2019,191.6
A,THS,EMP,B-E,AT31,2020,191.6
A,THS,EMP,B-E,AT31,2021,192.4
A,THS,EMP,B-E,AT31,2022,197.6
A,THS,EMP,B-E,AT31,2023,202.2
A,THS,EMP,B-E,AT31,2024,198.8
A,THS,EMP,B-E,AT311,2000,31.7
A,THS,EMP,B-E,AT311,2001,31.8
A,THS,EMP,B-E,AT311,2002,30.8
A,THS,EMP,B-E,AT311,2003,30.7
A,THS,EMP,B-E,AT311,2004,31.3
A,THS,EMP,B-E,AT311,2005,31.8
A,THS,EMP,B-E,AT311,2006,33.1
A,THS,EMP,B-E,AT311,2007,34.7
A,THS,EMP,B-E,AT311,2008,36.3
A,THS,EMP,B-E,AT311,2009,36.1
A,THS,EMP,B-E,AT311,2010,35.3
A,THS,EMP,B-E,AT311,2011,36.9
A,THS,EMP,B-E,AT311,2012,38.1
A,THS,EMP,B-E,AT311,2013,38.8
A,THS,EMP,B-E,AT311,2014,39.8
A,THS,EMP,B-E,AT311,2015,40.9
A,THS,EMP,B-E,AT311,2016,41.6
A,THS,EMP,B-E,AT311,2017,43.0
A,THS,EMP,B-E,AT311,2018,44.2
A,THS,EMP,B-E,AT311,2019,45.5
A,THS,EMP,B-E,AT311,2020,45.7
A,THS,EMP,B-E,AT311,2021,45.5
A,THS,EMP,B-E,AT311,2022,46.6
A,THS,EMP,B-E,AT311,2023,47.4
A,THS,EMP,B-E,AT312,2000,67.0
A,THS,EMP,B-E,AT312,2001,67.8
A,THS,EMP,B-E,AT312,2002,66.4
A,THS,EMP,B-E,AT312,2003,66.6
A,THS,EMP,B-E,AT312,2004,65.6
A,THS,EMP,B-E,AT312,2005,66.0
A,THS,EMP,B-E,AT312,2006,67.1
A,THS,EMP,B-E,AT312,2007,67.3
A,THS,EMP,B-E,AT312,2008,69.4
A,THS,EMP,B-E,AT312,2009,68.7
A,THS,EMP,B-E,AT312,2010,69.9
A,THS,EMP,B-E,AT312,2011,69.5
A,THS,EMP,B-E,AT312,2012,70.6
A,THS,EMP,B-E,AT312,2013,71.0
A,THS,EMP,B-E,AT312,2014,71.1
A,THS,EMP,B-E,AT312,2015,70.4
A,THS,EMP,B-E,AT312,2016,71.1
A,THS,EMP,B-E,AT312,2017,70.7
A,THS,EMP,B-E,AT312,2018,72.1
A,THS,EMP,B-E,AT312,2019,73.6
A,THS,EMP,B-E,AT312,2020,74.4
A,THS,EMP,B-E,AT312,2021,74.7
A,THS,EMP,B-E,AT312,2022,77.3
A,THS,EMP,B-E,AT312,2023,80.4
A,THS,EMP,B-E,AT313,2000,13.5
A,THS,EMP,B-E,AT313,2001,13.4
A,THS,EMP,B-E,AT313,2002,13.0
A,THS,EMP,B-E,AT313,2003,12.9
A,THS,EMP,B-E,AT313,2004,12.9
A,THS,EMP,B-E,AT313,2005,12.9
A,THS,EMP,B-E,AT313,2006,13.3
A,THS,EMP,B-E,AT313,2007,13.7
A,THS,EMP,B-E,AT313,2008,13.6
A,THS,EMP,B-E,AT313,2009,13.7
A,THS,EMP,B-E,AT313,2010,13.4
A,THS,EMP,B-E,AT313,2011,13.7
A,THS,EMP,B-E,AT313,2012,13.7
A,THS,EMP,B-E,AT313,2013,13.9
A,THS,EMP,B-E,AT313,2014,14.2
A,THS,EMP,B-E,AT313,2015,14.3
A,THS,EMP,B-E,AT313,2016,14.4
A,THS,EMP,B-E,AT313,2017,14.5
A,THS,EMP,B-E,AT313,2018,15.2
A,THS,EMP,B-E,AT313,2019,15.9
A,THS,EMP,B-E,AT313,2020,15.9
A,THS,EMP,B-E,AT313,2021,16.3
A,THS,EMP,B-E,AT313,2022,17.0
A,THS,EMP,B-E,AT313,2023,17.3
A,THS,EMP,B-E,AT314,2000,23.2
A,THS,EMP,B-E,AT314,2001,23.3
A,THS,EMP,B-E,AT314,2002,22.8
A,THS,EMP,B-E,AT314,2003,23.1
A,THS,EMP,B-E,AT314,2004,22.8
A,THS,EMP,B-E,AT314,2005,22.8
A,THS,EMP,B-E,AT314,2006,22.5
A,THS,EMP,B-E,AT314,2007,23.3
A,THS,EMP,B-E,AT314,2008,23.4
A,THS,EMP,B-E,AT314,2009,22.4
A,THS,EMP,B-E,AT314,2010,21.4
A,THS,EMP,B-E,AT314,2011,21.7
A,THS,EMP,B-E,AT314,2012,21.8
A,THS,EMP,B-E,AT314,2013,22.0
A,THS,EMP,B-E,AT314,2014,22.2
A,THS,EMP,B-E,AT314,2015,22.7
A,THS,EMP,B-E,AT314,2016,22.7
A,THS,EMP,B-E,AT314,2017,23.1
A,THS,EMP,B-E,AT314,2018,23.7
A,THS,EMP,B-E,AT314,2019,24.1
A,THS,EMP,B-E,AT314,2020,23.8
A,THS,EMP,B-E,AT314,2021,23.9
A,THS,EMP,B-E,AT314,2022,23.9
A,THS,EMP,B-E,AT314,2023,23.8
A,THS,EMP,B-E,AT315,2000,30.0
A,THS,EMP,B-E,AT315,2001,30.0
A,THS,EMP,B-E,AT315,2002,29.6
A,THS,EMP,B-E,AT315,2003,29.3
A,THS,EMP,B-E,AT315,2004,29.1
A,THS,EMP,B-E,AT315,2005,29.1
A,THS,EMP,B-E,AT315,2006,29.1
A,THS,EMP,B-E,AT315,2007,29.5
A,THS,EMP,B-E,AT315,2008,30.2
A,THS,EMP,B-E,AT315,2009,29.6
A,THS,EMP,B-E,AT315,2010,29.2
A,THS,EMP,B-E,AT315,2011,29.6
A,THS,EMP,B-E,AT315,2012,30.0
A,THS,EMP,B-E,AT315,2013,30.4
A,THS,EMP,B-E,AT315,2014,30.3
A,THS,EMP,B-E,AT315,2015,30.3
A,THS,EMP,B-E,AT315,2016,30.5
A,THS,EMP,B-E,AT315,2017,31.0
A,THS,EMP,B-E,AT315,2018,31.8
A,THS,EMP,B-E,AT315,2019,32.6
A,THS,EMP,B-E,AT315,2020,31.7
A,THS,EMP,B-E,AT315,2021,32.0
A,THS,EMP,B-E,AT315,2022,32.9
A,THS,EMP,B-E,AT315,2023,33.3
A,THS,EMP,B-E,AT32,2000,43.9
A,THS,EMP,B-E,AT32,2001,43.3
A,THS,EMP,B-E,AT32,2002,42.9
A,THS,EMP,B-E,AT32,2003,42.8
A,THS,EMP,B-E,AT32,2004,42.9
A,THS,EMP,B-E,AT32,2005,42.4
A,THS,EMP,B-E,AT32,2006,42.5
A,THS,EMP,B-E,AT32,2007,43.4
A,THS,EMP,B-E,AT32,2008,44.2
A,THS,EMP,B-E,AT32,2009,42.4
A,THS,EMP,B-E,AT32,2010,42.1
A,THS,EMP,B-E,AT32,2011,43.6
A,THS,EMP,B-E,AT32,2012,43.5
A,THS,EMP,B-E,AT32,2013,43.0
A,THS,EMP,B-E,AT32,2014,42.4
A,THS,EMP,B-E,AT32,2015,42.0
A,THS,EMP,B-E,AT32,2016,42.2
A,THS,EMP,B-E,AT32,2017,42.6
A,THS,EMP,B-E,AT32,2018,43.2
A,THS,EMP,B-E,AT32,2019,43.8
A,THS,EMP,B-E,AT32,2020,43.1
A,THS,EMP,B-E,AT32,2021,43.4
A,THS,EMP,B-E,AT32,2022,44.1
A,THS,EMP,B-E,AT32,2023,44.2
A,THS,EMP,B-E,AT32,2024,42.9
A,THS,EMP,B-E,AT321,2000,1.3
A,THS,EMP,B-E,AT321,2001,1.2
A,THS,EMP,B-E,AT321,2002,1.2
A,THS,EMP,B-E,AT321,2003,1.3
A,THS,EMP,B-E,AT321,2004,1.3
A,THS,EMP,B-E,AT321,2005,1.2
A,THS,EMP,B-E,AT321,2006,1.2
A,THS,EMP,B-E,AT321,2007,1.3
A,THS,EMP,B-E,AT321,2008,1.3
A,THS,EMP,B-E,AT321,2009,1.3
A,THS,EMP,B-E,AT321,2010,1.4
A,THS,EMP,B-E,AT321,2011,1.5
A,THS,EMP,B-E,AT321,2012,1.5
A,THS,EMP,B-E,AT321,2013,1.6
A,THS,EMP,B-E,AT321,2014,1.5
A,THS,EMP,B-E,AT321,2015,1.5
A,THS,EMP,B-E,AT321,2016,1.6
A,THS,EMP,B-E,AT321,2017,1.6
A,THS,EMP,B-E,AT321,2018,1.7
A,THS,EMP,B-E,AT321,2019,1.7
A,THS,EMP,B-E,AT321,2020,1.6
A,THS,EMP,B-E,AT321,2021,1.7
A,THS,EMP,B-E,AT321,2022,1.8
A,THS,EMP,B-E,AT321,2023,1.8
A,THS,EMP,B-E,AT322,2000,11.4
A,THS,EMP,B-E,AT322,2001,11.4
A,THS,EMP,B-E,AT322,2002,11.2
A,THS,EMP,B-E,AT322,2003,11.5
A,THS,EMP,B-E,AT322,2004,11.8
A,THS,EMP,B-E,AT322,2005,11.8
A,THS,EMP,B-E,AT322,2006,11.7
A,THS,EMP,B-E,AT322,2007,12.1
A,THS,EMP,B-E,AT322,2008,12.3
A,THS,EMP,B-E,AT322,2009,12.0
A,THS,EMP,B-E,AT322,2010,11.8
A,THS,EMP,B-E,AT322,2011,12.3
A,THS,EMP,B-E,AT322,2012,12.2
A,THS,EMP,B-E,AT322,2013,11.8
A,THS,EMP,B-E,AT322,2014,11.5
A,THS,EMP,B-E,AT322,2015,11.3
A,THS,EMP,B-E,AT322,2016,11.4
A,THS,EMP,B-E,AT322,2017,11.6
A,THS,EMP,B-E,AT322,2018,11.7
A,THS,EMP,B-E,AT322,2019,11.9
A,THS,EMP,B-E,AT322,2020,11.9
A,THS,EMP,B-E,AT322,2021,12.1
A,THS,EMP,B-E,AT322,2022,12.3
A,THS,EMP,B-E,AT322,2023,12.3
A,THS,EMP,B-E,AT323,2000,31.2
A,THS,EMP,B-E,AT323,2001,30.6
A,THS,EMP,B-E,AT323,2002,30.4
A,THS,EMP,B-E,AT323,2003,29.9
A,THS,EMP,B-E,AT323,2004,29.8
A,THS,EMP,B-E,AT323,2005,29.4
A,THS,EMP,B-E,AT323,2006,29.6
A,THS,EMP,B-E,AT323,2007,30.0
A,THS,EMP,B-E,AT323,2008,30.6
A,THS,EMP,B-E,AT323,2009,29.1
A,THS,EMP,B-E,AT323,2010,28.9
A,THS,EMP,B-E,AT323,2011,29.8
A,THS,EMP,B-E,AT323,2012,29.8
A,THS,EMP,B-E,AT323,2013,29.7
A,THS,EMP,B-E,AT323,2014,29.3
A,THS,EMP,B-E,AT323,2015,29.2
A,THS,EMP,B-E,AT323,2016,29.2
A,THS,EMP,B-E,AT323,2017,29.3
A,THS,EMP,B-E,AT323,2018,29.8
A,THS,EMP,B-E,AT323,2019,30.2
A,THS,EMP,B-E,AT323,2020,29.5
A,THS,EMP,B-E,AT323,2021,29.6
A,THS,EMP,B-E,AT323,2022,30.1
A,THS,EMP,B-E,AT323,2023,30.1
A,THS,EMP,B-E,AT33,2000,57.9
A,THS,EMP,B-E,AT33,2001,58.5
A,THS,EMP,B-E,AT33,2002,56.8
A,THS,EMP,B-E,AT33,2003,56.8
A,THS,EMP,B-E,AT33,2004,57.0
A,THS,EMP,B-E,AT33,2005,58.3
A,THS,EMP,B-E,AT33,2006,58.4
A,THS,EMP,B-E,AT33,2007,59.9
A,THS,EMP,B-E,AT33,2008,59.7
A,THS,EMP,B-E,AT33,2009,56.7
A,THS,EMP,B-E,AT33,2010,56.8
A,THS,EMP,B-E,AT33,2011,57.9
A,THS,EMP,B-E,AT33,2012,59.1
A,THS,EMP,B-E,AT33,2013,59.0
A,THS,EMP,B-E,AT33,2014,59.5
A,THS,EMP,B-E,AT33,2015,60.2
A,THS,EMP,B-E,AT33,2016,61.3
A,THS,EMP,B-E,AT33,2017,62.4
A,THS,EMP,B-E,AT33,2018,63.7
A,THS,EMP,B-E,AT33,2019,65.0
A,THS,EMP,B-E,AT33,2020,64.2
A,THS,EMP,B-E,AT33,2021,64.8
A,THS,EMP,B-E,AT33,2022,65.5
A,THS,EMP,B-E,AT33,2023,66.9
A,THS,EMP,B-E,AT33,2024,66.8
A,THS,EMP,B-E,AT331,2000,4.4
A,THS,EMP,B-E,AT331,2001,4.3
A,THS,EMP,B-E,AT331,2002,3.7
A,THS,EMP,B-E,AT331,2003,3.6
A,THS,EMP,B-E,AT331,2004,3.4
A,THS,EMP,B-E,AT331,2005,3.5
A,THS,EMP,B-E,AT331,2006,3.6
A,THS,EMP,B-E,AT331,2007,3.6
A,THS,EMP,B-E,AT331,2008,3.6
A,THS,EMP,B-E,AT331,2009,3.5
A,THS,EMP,B-E,AT331,2010,3.4
A,THS,EMP,B-E,AT331,2011,3.4
A,THS,EMP,B-E,AT331,2012,4.0
A,THS,EMP,B-E,AT331,2013,3.9
A,THS,EMP,B-E,AT331,2014,3.9
A,THS,EMP,B-E,AT331,2015,4.0
A,THS,EMP,B-E,AT331,2016,4.0
A,THS,EMP,B-E,AT331,2017,3.9
A,THS,EMP,B-E,AT331,2018,4.0
A,THS,EMP,B-E,AT331,2019,4.0
A,THS,EMP,B-E,AT331,2020,4.0
A,THS,EMP,B-E,AT331,2021,4.0
A,THS,EMP,B-E,AT331,2022,3.9
A,THS,EMP,B-E,AT331,2023,4.0
A,THS,EMP,B-E,AT332,2000,22.4
A,THS,EMP,B-E,AT332,2001,22.9
A,THS,EMP,B-E,AT332,2002,22.3
A,THS,EMP,B-E,AT332,2003,22.2
A,THS,EMP,B-E,AT332,2004,22.2
A,THS,EMP,B-E,AT332,2005,23.1
A,THS,EMP,B-E,AT332,2006,23.0
A,THS,EMP,B-E,AT332,2007,23.2
A,THS,EMP,B-E,AT332,2008,22.4
A,THS,EMP,B-E,AT332,2009,21.0
A,THS,EMP,B-E,AT332,2010,20.7
A,THS,EMP,B-E,AT332,2011,21.2
A,THS,EMP,B-E,AT332,2012,21.4
A,THS,EMP,B-E,AT332,2013,21.4
A,THS,EMP,B-E,AT332,2014,21.2
A,THS,EMP,B-E,AT332,2015,21.4
A,THS,EMP,B-E,AT332,2016,21.9
A,THS,EMP,B-E,AT332,2017,22.2
A,THS,EMP,B-E,AT332,2018,22.4
A,THS,EMP,B-E,AT332,2019,22.8
A,THS,EMP,B-E,AT332,2020,22.8
A,THS,EMP,B-E,AT332,2021,22.4
A,THS,EMP,B-E,AT332,2022,22.1
A,THS,EMP,B-E,AT332,2023,22.6
A,THS,EMP,B-E,AT333,2000,4.1
A,THS,EMP,B-E,AT333,2001,4.2
A,THS,EMP,B-E,AT333,2002,4.1
A,THS,EMP,B-E,AT333,2003,4.2
A,THS,EMP,B-E,AT333,2004,4.3
A,THS,EMP,B-E,AT333,2005,4.5
A,THS,EMP,B-E,AT333,2006,4.5
A,THS,EMP,B-E,AT333,2007,4.7
A,THS,EMP,B-E,AT333,2008,4.8
A,THS,EMP,B-E,AT333,2009,4.6
A,THS,EMP,B-E,AT333,2010,4.7
A,THS,EMP,B-E,AT333,2011,4.8
A,THS,EMP,B-E,AT333,2012,4.8
A,THS,EMP,B-E,AT333,2013,4.9
A,THS,EMP,B-E,AT333,2014,5.0
A,THS,EMP,B-E,AT333,2015,5.2
A,THS,EMP,B-E,AT333,2016,5.3
A,THS,EMP,B-E,AT333,2017,5.4
A,THS,EMP,B-E,AT333,2018,5.5
A,THS,EMP,B-E,AT333,2019,5.7
A,THS,EMP,B-E,AT333,2020,5.6
A,THS,EMP,B-E,AT333,2021,5.8
A,THS,EMP,B-E,AT333,2022,6.0
A,THS,EMP,B-E,AT333,2023,6.0
A,THS,EMP,B-E,AT334,2000,4.2
A,THS,EMP,B-E,AT334,2001,4.2
A,THS,EMP,B-E,AT334,2002,4.3
A,THS,EMP,B-E,AT334,2003,4.4
A,THS,EMP,B-E,AT334,2004,4.3
A,THS,EMP,B-E,AT334,2005,4.4
A,THS,EMP,B-E,AT334,2006,4.4
A,THS,EMP,B-E,AT334,2007,4.6
A,THS,EMP,B-E,AT334,2008,4.6
A,THS,EMP,B-E,AT334,2009,4.3
A,THS,EMP,B-E,AT334,2010,4.6
A,THS,EMP,B-E,AT334,2011,4.8
A,THS,EMP,B-E,AT334,2012,4.7
A,THS,EMP,B-E,AT334,2013,4.7
A,THS,EMP,B-E,AT334,2014,4.7
A,THS,EMP,B-E,AT334,2015,4.8
A,THS,EMP,B-E,AT334,2016,4.8
A,THS,EMP,B-E,AT334,2017,4.9
A,THS,EMP,B-E,AT334,2018,5.2
A,THS,EMP,B-E,AT334,2019,5.3
A,THS,EMP,B-E,AT334,2020,5.2
A,THS,EMP,B-E,AT334,2021,5.3
A,THS,EMP,B-E,AT334,2022,5.3
A,THS,EMP,B-E,AT334,2023,5.2
A,THS,EMP,B-E,AT335,2000,22.8
A,THS,EMP,B-E,AT335,2001,22.8
A,THS,EMP,B-E,AT335,2002,22.5
A,THS,EMP,B-E,AT335,2003,22.5
A,THS,EMP,B-E,AT335,2004,22.7
A,THS,EMP,B-E,AT335,2005,22.8
A,THS,EMP,B-E,AT335,2006,22.9
A,THS,EMP,B-E,AT335,2007,23.8
A,THS,EMP,B-E,AT335,2008,24.3
A,THS,EMP,B-E,AT335,2009,23.3
A,THS,EMP,B-E,AT335,2010,23.4
A,THS,EMP,B-E,AT335,2011,23.7
A,THS,EMP,B-E,AT335,2012,24.2
A,THS,EMP,B-E,AT335,2013,24.2
A,THS,EMP,B-E,AT335,2014,24.6
A,THS,EMP,B-E,AT335,2015,24.9
A,THS,EMP,B-E,AT335,2016,25.4
A,THS,EMP,B-E,AT335,2017,26.0
A,THS,EMP,B-E,AT335,2018,26.6
A,THS,EMP,B-E,AT335,2019,27.2
A,THS,EMP,B-E,AT335,2020,26.7
A,THS,EMP,B-E,AT335,2021,27.4
A,THS,EMP,B-E,AT335,2022,28.2
A,THS,EMP,B-E,AT335,2023,29.1
A,THS,EMP,B-E,AT34,2000,46.6
A,THS,EMP,B-E,AT34,2001,46.3
A,THS,EMP,B-E,AT34,2002,45.1
A,THS,EMP,B-E,AT34,2003,43.9
A,THS,EMP,B-E,AT34,2004,43.2
A,THS,EMP,B-E,AT34,2005,42.9
A,THS,EMP,B-E,AT34,2006,42.7
A,THS,EMP,B-E,AT34,2007,44.0
A,THS,EMP,B-E,AT34,2008,43.9
A,THS,EMP,B-E,AT34,2009,43.1
A,THS,EMP,B-E,AT34,2010,43.0
A,THS,EMP,B-E,AT34,2011,44.4
A,THS,EMP,B-E,AT34,2012,44.7
A,THS,EMP,B-E,AT34,2013,45.6
A,THS,EMP,B-E,AT34,2014,46.7
A,THS,EMP,B-E,AT34,2015,47.5
A,THS,EMP,B-E,AT34,2016,48.7
A,THS,EMP,B-E,AT34,2017,49.4
A,THS,EMP,B-E,AT34,2018,50.5
A,THS,EMP,B-E,AT34,2019,51.0
A,THS,EMP,B-E,AT34,2020,50.7
A,THS,EMP,B-E,AT34,2021,51.1
A,THS,EMP,B-E,AT34,2022,52.1
A,THS,EMP,B-E,AT34,2023,51.7
A,THS,EMP,B-E,AT34,2024,50.4
A,THS,EMP,B-E,AT341,2000,9.7
A,THS,EMP,B-E,AT341,2001,9.6
A,THS,EMP,B-E,AT341,2002,9.3
A,THS,EMP,B-E,AT341,2003,9.2
A,THS,EMP,B-E,AT341,2004,9.2
A,THS,EMP,B-E,AT341,2005,9.2
A,THS,EMP,B-E,AT341,2006,9.4
A,THS,EMP,B-E,AT341,2007,9.9
A,THS,EMP,B-E,AT341,2008,10.0
A,THS,EMP,B-E,AT341,2009,9.8
A,THS,EMP,B-E,AT341,2010,9.9
A,THS,EMP,B-E,AT341,2011,10.1
A,THS,EMP,B-E,AT341,2012,10.2
A,THS,EMP,B-E,AT341,2013,10.3
A,THS,EMP,B-E,AT341,2014,10.6
A,THS,EMP,B-E,AT341,2015,10.6
A,THS,EMP,B-E,AT341,2016,10.8
A,THS,EMP,B-E,AT341,2017,11.0
A,THS,EMP,B-E,AT341,2018,11.2
A,THS,EMP,B-E,AT341,2019,11.4
A,THS,EMP,B-E,AT341,2020,11.3
A,THS,EMP,B-E,AT341,2021,11.6
A,THS,EMP,B-E,AT341,2022,11.8
A,THS,EMP,B-E,AT341,2023,11.9
A,THS,EMP,B-E,AT342,2000,36.9
A,THS,EMP,B-E,AT342,2001,36.7
A,THS,EMP,B-E,AT342,2002,35.8
A,THS,EMP,B-E,AT342,2003,34.8
A,THS,EMP,B-E,AT342,2004,34.0
A,THS,EMP,B-E,AT342,2005,33.6
A,THS,EMP,B-E,AT342,2006,33.3
A,THS,EMP,B-E,AT342,2007,34.1
A,THS,EMP,B-E,AT342,2008,33.9
A,THS,EMP,B-E,AT342,2009,33.3
A,THS,EMP,B-E,AT342,2010,33.1
A,THS,EMP,B-E,AT342,2011,34.3
A,THS,EMP,B-E,AT342,2012,34.5
A,THS,EMP,B-E,AT342,2013,35.3
A,THS,EMP,B-E,AT342,2014,36.1
A,THS,EMP,B-E,AT342,2015,36.8
A,THS,EMP,B-E,AT342,2016,38.0
A,THS,EMP,B-E,AT342,2017,38.4
A,THS,EMP,B-E,AT342,2018,39.3
A,THS,EMP,B-E,AT342,2019,39.6
A,THS,EMP,B-E,AT342,2020,39.4
A,THS,EMP,B-E,AT342,2021,39.5
A,THS,EMP,B-E,AT342,2022,40.3
A,THS,EMP,B-E,AT342,2023,39.8
